t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.18,0.017284607588815882,-0.12875278926036254,-0.002028310800238499,0.03659752597787026,0.0,0.0,-0.002,0.0366,0,0,0.0,0.0,2.963455156328452,WELD_FOUND
2.23,0.017284607588815882,-0.12875278926036254,-0.002028310800238499,0.03659752597787026,0.0,0.0,-0.002,0.0366,0,0,0.0,0.0,2.963455156328452,WELD_FOUND
2.28,0.01737494670168006,-0.12842754272684517,-0.0018891847073467145,0.03663907811070684,0.0,0.0,-0.0019,0.0366,0,0,0.0,0.0,2.949656893544557,WELD_FOUND
2.33,0.01737494670168006,-0.12842754272684517,-0.0018891847073467145,0.03663907811070684,0.0,0.0,-0.0019,0.0366,0,0,0.0,0.0,2.949656893544557,WELD_FOUND
2.38,0.017393042780251014,-0.12864778720151523,-0.001904125299976269,0.0366902108604783,0.0,0.0,-0.0019,0.0367,0,0,0.0,0.0,2.949656893544557,WELD_FOUND
2.43,0.017393042780251014,-0.12864778720151523,-0.001904125299976269,0.0366902108604783,0.0,0.0,-0.0019,0.0367,3,5,0.0028,0.0046,2.949656893544557,WELD_FOUND
2.48,0.01826499391861766,-0.11655814600250673,0.0007812720182416508,0.03574871581899367,0.0,0.0,0.0008,0.0357,3,5,0.0028,0.0046,2.7323979675565604,WELD_FOUND
2.53,0.01826499391861766,-0.11655814600250673,0.0007812720182416508,0.03574871581899367,0.0173,0.0247,-0.0165,0.011,7,10,0.0065,0.0093,2.7323979675565604,WELD_FOUND
2.58,0.01857680506546977,-0.11682846423245649,0.001052535430601298,0.03610107470033824,0.0173,0.0247,-0.0163,0.0114,7,10,0.0065,0.0093,2.6992817953657537,WELD_FOUND
2.63,0.01857680506546977,-0.11682846423245649,0.001052535430601298,0.03610107470033824,0.0141,0.0222,-0.013,0.0139,8,12,0.0074,0.0111,2.6992817953657537,WELD_FOUND
2.68,0.0240366563158078,-0.04855405045993698,0.016753548746817254,0.031319763884798346,0.0141,0.0222,0.0027,0.0091,8,12,0.0074,0.0111,1.4624568397512698,WELD_FOUND
2.73,0.0240366563158078,-0.04855405045993698,0.016753548746817254,0.031319763884798346,0.0113,0.0171,0.0055,0.0143,8,13,0.0074,0.012,1.4624568397512698,WELD_FOUND
2.78,0.0,0.0,0.0,0.0,0.0113,0.0171,-0.0113,-0.0171,8,13,0.0074,0.012,nan,NO_WELD
2.83,0.0,0.0,0.0,0.0,0.0113,0.0171,-0.0113,-0.0171,10,14,0.0093,0.013,nan,NO_WELD
2.88,0.0,0.0,0.0,0.0,0.0117,0.0127,-0.0117,-0.0127,10,14,0.0093,0.013,nan,NO_WELD
2.93,0.0,0.0,0.0,0.0,0.0117,0.0127,-0.0117,-0.0127,10,14,0.0093,0.013,nan,NO_WELD
2.98,0.0,0.0,0.0,0.0,0.0094,0.0102,-0.0094,-0.0102,10,14,0.0093,0.013,nan,NO_WELD
3.03,0.0,0.0,0.0,0.0,0.0094,0.0102,-0.0094,-0.0102,10,14,0.0093,0.013,nan,NO_WELD
3.08,0.0,0.0,0.0,0.0,0.0094,0.0102,-0.0094,-0.0102,10,14,0.0093,0.013,nan,NO_WELD
3.131,0.0,0.0,0.0,0.0,0.0075,0.0081,-0.0075,-0.0081,10,14,0.0093,0.013,nan,NO_WELD
3.18,0.0,0.0,0.0,0.0,0.0075,0.0081,-0.0075,-0.0081,10,14,0.0093,0.013,nan,NO_WELD
3.23,0.0,0.0,0.0,0.0,0.0075,0.0081,-0.0075,-0.0081,10,14,0.0093,0.013,nan,NO_WELD
3.28,0.01998196282043789,0.11727237980300295,0.037572819790888334,0.0023911058499874495,0.006,0.0065,0.0316,-0.0041,10,14,0.0093,0.013,-2.4441200152392404,WELD_FOUND
3.33,0.01998196282043789,0.11727237980300295,0.037572819790888334,0.0023911058499874495,0.006,0.0065,0.0316,-0.0041,10,14,0.0093,0.013,-2.4441200152392404,WELD_FOUND
3.38,0.020274952374950625,0.10278511500361934,0.03569271962549352,0.004857185124407725,0.0048,0.0052,0.0309,-0.0003,10,14,0.0093,0.013,-2.3751284878763532,WELD_FOUND
3.43,0.020274952374950625,0.10278511500361934,0.03569271962549352,0.004857185124407725,0.0048,0.0052,0.0309,-0.0003,12,15,0.0111,0.0139,-2.3751284878763532,WELD_FOUND
3.48,0.02041241065068852,0.10244346254225192,0.035778930032026306,0.005045891269350731,0.0048,0.0052,0.031,-0.0002,12,15,0.0111,0.0139,-2.356730733016689,WELD_FOUND
3.53,0.02041241065068852,0.10244346254225192,0.035778930032026306,0.005045891269350731,0.0103,0.0081,0.0255,-0.003,13,16,0.012,0.0148,-2.356730733016689,WELD_FOUND
3.58,0.020518766304956422,0.1017231636325243,0.035777240849835065,0.005260291760077777,0.0103,0.0081,0.0255,-0.0028,13,16,0.012,0.0148,-2.3383331916004364,WELD_FOUND
3.63,0.020518766304956422,0.1017231636325243,0.035777240849835065,0.005260291760077777,0.0247,0.0197,0.0111,-0.0144,18,20,0.0167,0.0185,-2.3383331916004364,WELD_FOUND
3.68,0.022727838015762163,0.07431235241095314,0.033874690877405134,0.011580985154119192,0.0247,0.0197,0.0092,-0.0081,18,20,0.0167,0.0185,-1.841262546214762,WELD_FOUND
3.73,0.022727838015762163,0.07431235241095314,0.033874690877405134,0.011580985154119192,0.0334,0.0266,0.0005,-0.015,23,24,0.0213,0.0222,-1.841262546214762,WELD_FOUND
3.78,0.02328393189696851,0.07785149103623956,0.03496165555240444,0.011606208241532577,0.0334,0.0266,0.0016,-0.015,23,24,0.0213,0.0222,-1.8191852403831652,WELD_FOUND
3.83,0.02328393189696851,0.07785149103623956,0.03496165555240444,0.011606208241532577,0.0334,0.0266,0.0016,-0.015,26,27,0.0241,0.025,-1.8191852403831652,WELD_FOUND
3.88,0.030555988773451895,-0.002401432518608658,0.030195773895660596,0.030916203651243195,0.0274,0.0234,0.0028,0.0075,26,27,0.0241,0.025,-0.3595818455598004,WELD_FOUND
3.93,0.030555988773451895,-0.002401432518608658,0.030195773895660596,0.030916203651243195,0.0274,0.0234,0.0028,0.0075,29,30,0.0269,0.0278,-0.3595818455598004,WELD_FOUND
3.98,0.032695018808544814,-0.04049109004069246,0.026621355302440947,0.03876868231464868,0.0276,0.0252,-0.001,0.0136,29,30,0.0269,0.0278,0.5827137470582298,WELD_FOUND
4.03,0.032695018808544814,-0.04049109004069246,0.026621355302440947,0.03876868231464868,0.0276,0.0252,-0.001,0.0136,33,33,0.0306,0.0306,0.5827137470582298,WELD_FOUND
