t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode,surface_mode
2.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,vertical
2.204,0.0,-0.05,-0.0075,0.0075,0.0,0.0,-0.0075,0.0075,0,0,0.0,0.0,16.87500345779742,16.87500345779742,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.253,0.0,-0.05,-0.0075,0.0075,0.0,0.0,-0.0075,0.0075,0,0,0.0,0.0,16.87500345779742,16.87500345779742,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.304,0.0,0.0,0.0,0.0,-0.0074,-0.0025,0.0074,0.0025,-3,-1,0.0028,0.0009,16.87500345779742,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.353,0.0,0.0,0.0,0.0,-0.0074,-0.0025,0.0074,0.0025,-3,-1,0.0028,0.0009,16.87500345779742,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.404,0.0,-0.05,-0.0075,0.0075,-0.0081,-0.0089,0.0006,0.0164,-4,-3,0.0037,0.0028,17.57812874416792,17.57812874416792,0.0,WELD_FOUND,0.1169,0.1169,False,False,False,False,False,vertical
2.453,0.0,-0.05,-0.0075,0.0075,-0.0081,-0.0089,0.0006,0.0164,-4,-3,0.0037,0.0028,17.57812874416792,17.57812874416792,0.0,WELD_FOUND,0.1169,0.1169,False,False,False,False,False,vertical
2.504,0.0,-0.1,-0.015,0.015,-0.0081,-0.0089,-0.0069,0.0239,-4,-1,0.0037,0.0009,17.226566954756315,17.226566954756315,0.0,WELD_FOUND,0.2338,0.2338,False,False,False,False,False,vertical
2.553,0.0,-0.1,-0.015,0.015,-0.0065,-0.0004,-0.0085,0.0154,-4,-1,0.0037,0.0009,17.226566954756315,17.226566954756315,0.0,WELD_FOUND,0.2338,0.2338,False,False,False,False,False,vertical
2.604,0.0,-0.15000000000000002,-0.022500000000000003,0.022500000000000003,-0.0065,-0.0004,-0.016,0.0229,-4,-1,0.0037,0.0009,16.523441668385814,16.523441668385814,0.0,WELD_FOUND,0.3506,0.3506,False,False,False,False,False,vertical
2.653,0.0,-0.15000000000000002,-0.022500000000000003,0.022500000000000003,-0.0052,0.0,-0.0173,0.0225,-4,-1,0.0037,0.0009,16.523441668385814,16.523441668385814,0.0,WELD_FOUND,0.3506,0.3506,False,False,False,False,False,vertical
2.704,0.0,-0.2,-0.03,0.03,-0.0052,0.0,-0.0248,0.03,-5,0,0.0046,0.0,15.820316382015314,15.820316382015314,0.0,WELD_FOUND,0.4675,0.4675,False,False,False,False,False,vertical
2.753,0.0,-0.2,-0.03,0.03,-0.0068,0.0037,-0.0232,0.0263,-5,0,0.0046,0.0,15.820316382015314,15.820316382015314,0.0,WELD_FOUND,0.4675,0.4675,False,False,False,False,False,vertical
2.804,0.0,-0.25,-0.0375,0.0375,-0.0068,0.0037,-0.0307,0.0338,-8,1,0.0074,0.0009,15.820316382015314,15.820316382015314,0.0,WELD_FOUND,0.5844,0.5844,False,False,False,False,False,vertical
2.853,0.0,-0.25,-0.0375,0.0375,-0.0068,0.0037,-0.0307,0.0338,-8,1,0.0074,0.0009,15.820316382015314,15.820316382015314,0.0,WELD_FOUND,0.5844,0.5844,False,False,False,False,False,vertical
2.904,0.0,-0.3,-0.045,0.045,-0.0238,-0.0002,-0.0212,0.0452,-13,-1,0.012,0.0009,17.929692241126816,17.929692241126816,0.0,WELD_FOUND,0.6301,0.6301,False,False,False,False,False,vertical
2.953,0.0,-0.3,-0.045,0.045,-0.0238,-0.0002,-0.0212,0.0452,-13,-1,0.012,0.0009,17.929692241126816,17.929692241126816,0.0,WELD_FOUND,0.6301,0.6301,False,False,False,False,False,vertical
3.004,0.0,0.0,0.0,0.0,-0.0238,-0.0002,0.0238,0.0002,-17,2,0.0158,0.0019,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.053,0.0,0.0,0.0,0.0,-0.0242,0.0073,0.0242,-0.0073,-17,2,0.0158,0.0019,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.105,0.0,0.0,0.0,0.0,-0.0242,0.0073,0.0242,-0.0073,-16,5,0.0148,0.0046,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.153,0.0,0.0,0.0,0.0,-0.0242,0.0073,0.0242,-0.0073,-16,5,0.0148,0.0046,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.204,0.0,0.0,0.0,0.0,-0.0096,0.0118,0.0096,-0.0118,-15,5,0.0139,0.0046,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.253,0.0,0.0,0.0,0.0,-0.0096,0.0118,0.0096,-0.0118,-15,5,0.0139,0.0046,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.303,0.0,0.0,0.0,0.0,-0.0096,0.0118,0.0096,-0.0118,-15,5,0.0139,0.0046,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.353,0.0,0.0,0.0,0.0,-0.0077,0.0094,0.0077,-0.0094,-15,5,0.0139,0.0046,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.404,0.0,0.0,0.0,0.0,-0.0077,0.0094,0.0077,-0.0094,-15,5,0.0139,0.0046,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.453,0.0,0.0,0.0,0.0,-0.0061,0.0075,0.0061,-0.0075,-15,5,0.0139,0.0046,17.929692241126816,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
3.504,0.0,-0.05,-0.0075,0.0075,-0.0061,0.0075,-0.0014,-0.0,-14,5,0.013,0.0046,13.00781609030696,13.00781609030696,0.0,WELD_FOUND,0.1169,0.1169,False,False,False,False,False,vertical
3.553,0.0,-0.05,-0.0075,0.0075,0.0,0.006,-0.0075,0.0015,-14,5,0.013,0.0046,13.00781609030696,13.00781609030696,0.0,WELD_FOUND,0.1169,0.1169,False,False,False,False,False,vertical
3.604,0.0,0.0,0.0,0.0,0.0,0.006,-0.0,-0.006,-14,5,0.013,0.0046,13.00781609030696,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
