t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.109,0.02943911623774195,-0.03899406190638971,0.023590006951783492,0.03528822552370041,0.0,0.0,0.0236,0.0353,0,0,0.0,0.0,nan,UNKNOWN
2.159,0.02943911623774195,-0.03899406190638971,0.023590006951783492,0.03528822552370041,0.0,0.0,0.0236,0.0353,0,0,0.0,0.0,nan,UNKNOWN
2.209,0.028408281965105378,-0.047426483669699364,0.021294309414650475,0.035522254515560285,0.0,0.0,0.0213,0.0355,0,0,0.0,0.0,nan,UNKNOWN
2.259,0.028408281965105378,-0.047426483669699364,0.021294309414650475,0.035522254515560285,0.0,0.0,0.0213,0.0355,0,0,0.0,0.0,nan,UNKNOWN
2.309,0.02820431960800199,-0.045494073926850315,0.021380208518974445,0.03502843069702954,0.0,0.0,0.0214,0.035,3,0,0.0028,0.0,nan,UNKNOWN
2.359,0.02820431960800199,-0.045494073926850315,0.021380208518974445,0.03502843069702954,0.0,0.0,0.0214,0.035,3,0,0.0028,0.0,nan,UNKNOWN
2.409,0.02816361531647827,-0.045096124130089045,0.02139919669696491,0.03492803393599163,0.0198,0.0,0.0016,0.0349,8,0,0.0074,0.0,nan,UNKNOWN
2.459,0.02816361531647827,-0.045096124130089045,0.02139919669696491,0.03492803393599163,0.0198,0.0,0.0016,0.0349,8,0,0.0074,0.0,nan,UNKNOWN
2.509,0.028155477985369402,-0.04501678872352309,0.02140295967684094,0.03490799629389787,0.0341,0.0,-0.0127,0.0349,14,0,0.013,0.0,nan,UNKNOWN
2.559,0.028155477985369402,-0.04501678872352309,0.02140295967684094,0.03490799629389787,0.0341,0.0,-0.0127,0.0349,14,0,0.013,0.0,nan,UNKNOWN
