t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l
4.487,0.026759775743006035,0.05,0.03425977574300604,0.019259775743006035,0.0033,0.0048,0.031,0.0144,10,5,0.0093,0.0046,-1.4062466240378864,-1.4062466240378864,0.0,WELD_FOUND,0.2011,0.1133,False,False
4.536,0.026759775743006035,0.05,0.03425977574300604,0.019259775743006035,0.0033,0.0048,0.031,0.0144,10,5,0.0093,0.0046,-1.4062466240378864,-1.4062466240378864,0.0,WELD_FOUND,0.2011,0.1133,False,False
4.586,0.0,0.0,0.0,0.0,0.0026,0.0039,-0.0026,-0.0039,10,5,0.0093,0.0046,-1.4062466240378864,nan,nan,NO_WELD,0.0,0.0,False,False
4.636,0.0,0.0,0.0,0.0,0.0026,0.0039,-0.0026,-0.0039,10,5,0.0093,0.0046,-1.4062466240378864,nan,nan,NO_WELD,0.0,0.0,False,False
4.686,0.02775491373847449,0.04566549678649334,0.03460473825644849,0.020905089220500488,0.0021,0.0031,0.0325,0.0178,10,5,0.0093,0.0046,-1.0546840875743422,-1.0546840875743422,0.0,WELD_FOUND,0.2026,0.123,False,False
4.736,0.02775491373847449,0.04566549678649334,0.03460473825644849,0.020905089220500488,0.0021,0.0031,0.0325,0.0178,10,5,0.0093,0.0046,-1.0546840875743422,-1.0546840875743422,0.0,WELD_FOUND,0.2026,0.123,False,False
4.786,0.02974333010942578,0.025787925267881366,0.033611518899607985,0.025875141319243573,0.0021,0.0031,0.0315,0.0228,10,5,0.0093,0.0046,-0.35155909468853286,-0.7031216044716506,0.35156250978311776,WELD_FOUND,0.1977,0.1522,False,False
4.836,0.02974333010942578,0.025787925267881366,0.033611518899607985,0.025875141319243573,0.0017,0.0025,0.0319,0.0234,10,5,0.0093,0.0046,-0.35155909468853286,-0.7031216044716506,0.35156250978311776,WELD_FOUND,0.1977,0.1522,False,False
4.886,0.032004190325361566,0.010157858585481964,0.03352786911318386,0.030480511537539272,0.0017,0.0025,0.0319,0.028,10,5,0.0093,0.0046,3.4150945850063755e-06,-0.35155909468853286,0.35156250978311787,WELD_FOUND,0.1972,0.1793,False,False
4.936,0.032004190325361566,0.010157858585481964,0.03352786911318386,0.030480511537539272,0.0013,0.002,0.0322,0.0285,10,5,0.0093,0.0046,3.4150945850063755e-06,-0.35155909468853286,0.35156250978311787,WELD_FOUND,0.1972,0.1793,False,False
4.986,0.031525145236224905,0.024108320113804958,0.03514139325329565,0.027908897219154162,0.0013,0.002,0.0338,0.0259,10,5,0.0093,0.0046,-0.7031216044716506,-0.5273403362398785,-0.1757812682317721,WELD_FOUND,0.205,0.1642,False,False
5.036,0.031525145236224905,0.024108320113804958,0.03514139325329565,0.027908897219154162,0.0013,0.002,0.0338,0.0259,10,5,0.0093,0.0046,-0.7031216044716506,-0.5273403362398785,-0.1757812682317721,WELD_FOUND,0.205,0.1642,False,False
5.086,0.03236950954085802,0.013385696616349332,0.034377364033310424,0.030361655048405625,0.0011,0.0016,0.0333,0.0288,10,5,0.0093,0.0046,3.4150945850063755e-06,-0.35155909468853286,0.35156250978311787,WELD_FOUND,0.2016,0.1786,False,False
5.136,0.03236950954085802,0.013385696616349332,0.034377364033310424,0.030361655048405625,0.0011,0.0016,0.0333,0.0288,10,5,0.0093,0.0046,3.4150945850063755e-06,-0.35155909468853286,0.35156250978311787,WELD_FOUND,0.2016,0.1786,False,False
5.186,0.0,0.0,0.0,0.0,0.0011,0.0016,-0.0011,-0.0016,10,5,0.0093,0.0046,3.4150945850063755e-06,nan,nan,NO_WELD,0.0,0.0,False,False
5.236,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,-0.0013,10,5,0.0093,0.0046,3.4150945850063755e-06,nan,nan,NO_WELD,0.0,0.0,False,False
5.286,0.035,0.0,0.035,0.035,0.0,0.0013,0.035,0.0337,10,5,0.0093,0.0046,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND,0.0,0.2043,True,False
5.336,0.035,0.0,0.035,0.035,0.0,0.001,0.035,0.034,10,5,0.0093,0.0046,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND,0.0,0.2043,True,False
5.386,0.0329547824698444,0.020750286439657508,0.036067325435793024,0.029842239503895775,0.0,0.001,0.0361,0.0288,10,5,0.0093,0.0046,-0.7031216044716506,-0.35155909468853286,-0.35156250978311776,WELD_FOUND,0.0,0.1755,True,False
5.436,0.0329547824698444,0.020750286439657508,0.036067325435793024,0.029842239503895775,0.0,0.001,0.0361,0.0288,13,5,0.012,0.0046,-0.7031216044716506,-0.35155909468853286,-0.35156250978311776,WELD_FOUND,0.0,0.0,True,True
5.487,0.0,0.0,0.0,0.0,0.0074,0.0,-0.0074,0.0,13,5,0.012,0.0046,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.536,0.0,0.0,0.0,0.0,0.0074,0.0,-0.0074,0.0,16,7,0.0148,0.0065,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.586,0.0,0.0,0.0,0.0,0.0156,0.0074,-0.0156,-0.0074,16,7,0.0148,0.0065,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.636,0.0,0.0,0.0,0.0,0.0156,0.0074,-0.0156,-0.0074,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.686,0.0,0.0,0.0,0.0,0.0125,0.0082,-0.0125,-0.0082,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.736,0.0,0.0,0.0,0.0,0.0125,0.0082,-0.0125,-0.0082,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.786,0.0,0.0,0.0,0.0,0.01,0.0065,-0.01,-0.0065,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.836,0.0,0.0,0.0,0.0,0.01,0.0065,-0.01,-0.0065,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.886,0.0,0.0,0.0,0.0,0.01,0.0065,-0.01,-0.0065,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.936,0.0,0.0,0.0,0.0,0.008,0.0052,-0.008,-0.0052,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
5.986,0.0,0.0,0.0,0.0,0.008,0.0052,-0.008,-0.0052,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.036,0.0,0.0,0.0,0.0,0.0064,0.0042,-0.0064,-0.0042,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.086,0.0,0.0,0.0,0.0,0.0064,0.0042,-0.0064,-0.0042,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.136,0.0,0.0,0.0,0.0,0.0064,0.0042,-0.0064,-0.0042,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.186,0.0,0.0,0.0,0.0,0.0051,0.0033,-0.0051,-0.0033,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.236,0.0,0.0,0.0,0.0,0.0051,0.0033,-0.0051,-0.0033,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.286,0.0,0.0,0.0,0.0,0.0051,0.0033,-0.0051,-0.0033,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.336,0.0,0.0,0.0,0.0,0.0041,0.0027,-0.0041,-0.0027,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.386,0.0,0.0,0.0,0.0,0.0041,0.0027,-0.0041,-0.0027,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.436,0.0,0.0,0.0,0.0,0.0033,0.0021,-0.0033,-0.0021,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.487,0.0,0.0,0.0,0.0,0.0033,0.0021,-0.0033,-0.0021,16,8,0.0148,0.0074,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
6.536,0.0,0.0,0.0,0.0,0.0026,0.0017,-0.0026,-0.0017,16,8,0.0148,0.0074,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
6.586,0.0,0.0,0.0,0.0,0.0026,0.0017,-0.0026,-0.0017,16,8,0.0148,0.0074,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
6.636,0.0,0.0,0.0,0.0,0.0021,0.0014,-0.0021,-0.0014,16,8,0.0148,0.0074,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
6.686,0.0,0.0,0.0,0.0,0.0021,0.0014,-0.0021,-0.0014,16,8,0.0148,0.0074,2.109378420432439,nan,nan,NO_WELD,0.0,0.0,False,False
6.736,0.0,0.0,0.0,0.0,0.0021,0.0014,-0.0021,-0.0014,16,8,0.0148,0.0074,2.109378420432439,nan,nan,NO_WELD,0.0,0.0,False,False
6.786,0.0,0.0,0.0,0.0,0.0017,0.0011,-0.0017,-0.0011,16,8,0.0148,0.0074,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
6.836,0.0,0.0,0.0,0.0,0.0017,0.0011,-0.0017,-0.0011,16,8,0.0148,0.0074,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
6.886,0.0,0.0,0.0,0.0,0.0013,0.0,-0.0013,0.0,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.936,0.0,0.0,0.0,0.0,0.0013,0.0,-0.0013,0.0,16,8,0.0148,0.0074,-0.7031216044716506,nan,nan,NO_WELD,0.0,0.0,False,False
6.986,0.0,0.0,0.0,0.0,0.0011,0.0,-0.0011,0.0,16,8,0.0148,0.0074,0.35156592487770283,0.35156592487770283,0.0,WELD_FOUND,0.0,0.0,False,False
7.036,0.0,0.0,0.0,0.0,0.0011,0.0,-0.0011,0.0,16,8,0.0148,0.0074,0.35156592487770283,0.35156592487770283,0.0,WELD_FOUND,0.0,0.0,False,False
7.086,0.03140590309687592,-0.023823459101104644,0.027832384231710226,0.03497942196204162,0.0,0.0,0.0278,0.035,16,8,0.0148,0.0074,0.7031284346608206,0.5273471664290486,0.1757812682317721,WELD_FOUND,0.1637,0.2043,False,False
7.136,0.03140590309687592,-0.023823459101104644,0.027832384231710226,0.03497942196204162,0.0,0.0,0.0278,0.035,16,8,0.0148,0.0074,0.7031284346608206,0.5273471664290486,0.1757812682317721,WELD_FOUND,0.1637,0.2043,False,False
7.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,0.0148,0.0074,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
7.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,0.0148,0.0074,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
7.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,0.0148,0.0074,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
7.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,0.0148,0.0074,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
7.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,0.0148,0.0074,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
7.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,0.0148,0.0074,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
7.487,0.028006494101859913,-0.05,0.020506494101859913,0.03550649410185991,0.0,0.0,0.0205,0.0355,16,8,0.0148,0.0074,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.1206,0.2065,False,False
7.536,0.028006494101859913,-0.05,0.020506494101859913,0.03550649410185991,0.0,0.0,0.0205,0.0355,16,8,0.0148,0.0074,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.1206,0.2065,False,False
7.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,0.0148,0.0074,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
7.636,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,16,9,0.0148,0.0083,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
7.686,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,16,9,0.0148,0.0083,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
7.736,0.0,0.0,0.0,0.0,0.0,0.002,0.0,-0.002,16,9,0.0148,0.0083,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
7.786,0.028006494101859913,-0.046019572764635086,0.02110355818716465,0.03490943001655518,0.0,0.002,0.0211,0.0329,16,9,0.0148,0.0083,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.1241,0.204,False,False
7.836,0.028006494101859913,-0.046019572764635086,0.02110355818716465,0.03490943001655518,0.0,0.002,0.0211,0.0329,16,9,0.0148,0.0083,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.1241,0.204,False,False
7.886,0.02889396917262023,-0.036219959717116036,0.023460975215052825,0.034326963130187634,0.0,0.0016,0.0235,0.0327,16,9,0.0148,0.0083,0.7031284346608206,0.8789097028925928,-0.1757812682317722,WELD_FOUND,0.138,0.2014,False,False
7.936,0.02889396917262023,-0.036219959717116036,0.023460975215052825,0.034326963130187634,0.0,0.0016,0.0235,0.0327,16,9,0.0148,0.0083,0.7031284346608206,0.8789097028925928,-0.1757812682317722,WELD_FOUND,0.138,0.2014,False,False
7.986,0.028182881694579602,-0.04774203499158077,0.021021576445842488,0.035344186943316716,0.0,0.0013,0.021,0.0341,16,9,0.0148,0.0083,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.1237,0.2058,False,False
8.036,0.028182881694579602,-0.04774203499158077,0.021021576445842488,0.035344186943316716,0.0,0.0013,0.021,0.0341,16,9,0.0148,0.0083,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.1237,0.2058,False,False
8.086,0.0,0.0,0.0,0.0,0.0,0.001,0.0,-0.001,16,9,0.0148,0.0083,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
8.137,0.0,0.0,0.0,0.0,0.0,0.001,0.0,-0.001,16,9,0.0148,0.0083,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
8.186,0.0,0.0,0.0,0.0,0.0,0.001,0.0,-0.001,16,9,0.0148,0.0083,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
8.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.286,0.02983162793028107,-0.03123356784328885,0.025146592753787743,0.0345166631067744,0.0,0.0,0.0251,0.0345,16,9,0.0148,0.0083,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.1479,0.2022,False,False
8.336,0.02983162793028107,-0.03123356784328885,0.025146592753787743,0.0345166631067744,0.0,0.0,0.0251,0.0345,16,9,0.0148,0.0083,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.1479,0.2022,False,False
8.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
8.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,1.4062534542270564,nan,nan,WELD_FOUND,0.0,0.0,False,False
8.886,0.025848367892544542,-0.05,0.018348367892544543,0.03334836789254454,0.0,0.0,0.0183,0.0333,16,9,0.0148,0.0083,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.1079,0.1962,False,False
8.936,0.025848367892544542,-0.05,0.018348367892544543,0.03334836789254454,0.0,0.0,0.0183,0.0333,16,9,0.0148,0.0083,1.4062534542270564,nan,nan,NO_WELD,0.1079,0.1962,False,False
8.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
9.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,WELD_FOUND,0.0,0.0,False,False
9.086,0.029342897882768476,-0.029438436367806575,0.02492713242759749,0.03375866333793946,0.0,0.0,0.0249,0.0338,16,9,0.0148,0.0083,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.1466,0.1986,False,False
9.136,0.029342897882768476,-0.029438436367806575,0.02492713242759749,0.03375866333793946,0.0,0.0,0.0249,0.0338,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,WELD_FOUND,0.1466,0.1986,False,False
9.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9,0.0148,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
9.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,9,0.0158,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
9.286,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,17,9,0.0158,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
9.336,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,17,9,0.0158,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
9.386,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,17,9,0.0158,0.0083,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
9.436,0.0,0.0,0.0,0.0,0.002,0.0,-0.002,0.0,17,9,0.0158,0.0083,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.0,0.0,False,False
9.487,0.03025113731584426,-0.03529465954178774,0.0249569383845761,0.035545336247112425,0.002,0.0,0.023,0.0355,17,9,0.0158,0.0083,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.1468,0.2067,False,False
