time_sec,cmd_linear_x,cmd_angular_z,target_right_speed_mps,actual_right_speed_mps,error_mps,abs_error_mps,squared_error,right_encoder_ticks,best_angle_rad,best_angle_deg,detected,weld_status,weld_found_count,no_weld_count,t_junction_count,unknown_status_count
0.03457069396972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,UNKNOWN,0,0,0,0
0.05229973793029785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,1,0,0,0
0.07228398323059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,1,0,0,0
0.09227371215820312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,1,0,0,0
0.11225724220275879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,1,0,0,0
0.1322803497314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.04908732697367668,-2.8124966631703576,1,WELD_FOUND,2,0,0,0
0.15225982666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.04908732697367668,-2.8124966631703576,1,WELD_FOUND,2,0,0,0
0.1723308563232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.04908732697367668,-2.8124966631703576,1,WELD_FOUND,2,0,0,0
0.1922595500946045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.04908732697367668,-2.8124966631703576,1,WELD_FOUND,2,0,0,0
0.21235084533691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.04908732697367668,-2.8124966631703576,1,WELD_FOUND,2,0,0,0
0.23237323760986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,3,0,0,0
0.2523040771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,3,0,0,0
0.27222585678100586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,3,0,0,0
0.2922523021697998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,3,0,0,0
0.3122823238372803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,3,0,0,0
0.3323068618774414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,3,0,0,0
0.35228705406188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.055223248898983,-3.164059092912196,1,WELD_FOUND,3,0,0,0
