t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode,surface_mode
2.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.176,0.065,0.0,0.065,0.065,0.0,0.0,0.065,0.065,0,0,0.0,0.0,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,horizontal
2.226,0.065,0.0,0.065,0.065,0.0,0.0,0.065,0.065,0,0,0.0,0.0,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,horizontal
2.276,0.065,0.0,0.065,0.065,0.0,0.0,0.065,0.065,0,0,0.0,0.0,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,horizontal
2.327,0.065,0.0,0.065,0.065,0.0,0.0,0.065,0.065,6,5,0.0056,0.0046,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,horizontal
2.376,0.065,0.0,0.065,0.065,0.0,0.0,0.065,0.065,6,5,0.0056,0.0046,0.35156592487770283,3.4150945850063755e-06,0.3515625097831178,WELD_FOUND,0.0,0.0,True,True,False,False,False,horizontal
2.426,0.065,0.0,0.065,0.065,0.0445,0.0445,0.0205,0.0205,18,18,0.0167,0.0167,0.35156592487770283,3.4150945850063755e-06,0.3515625097831178,WELD_FOUND,0.3869,0.3869,False,False,False,False,False,horizontal
2.476,0.065,0.0,0.065,0.065,0.0445,0.0445,0.0205,0.0205,18,18,0.0167,0.0167,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND,0.3869,0.3869,False,False,False,False,False,horizontal
2.526,0.065,0.0,0.065,0.065,0.0712,0.0445,-0.0062,0.0205,30,30,0.0278,0.0278,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND,0.3869,0.3869,False,False,False,False,False,horizontal
2.576,0.065,0.0,0.065,0.065,0.0712,0.0564,-0.0062,0.0086,30,30,0.0278,0.0278,-0.35155909468853286,3.4150945850063755e-06,-0.35156250978311787,WELD_FOUND,0.3869,0.3869,False,False,False,False,False,horizontal
2.626,0.065,0.0,0.065,0.065,0.0761,0.0564,-0.0111,0.0086,39,40,0.0361,0.0371,-0.35155909468853286,3.4150945850063755e-06,-0.35156250978311787,WELD_FOUND,0.3869,0.3869,False,False,False,False,False,horizontal
2.676,0.065,0.0,0.065,0.065,0.0761,0.0564,-0.0111,0.0086,39,40,0.0361,0.0371,-0.35155909468853286,3.4150945850063755e-06,-0.35156250978311787,WELD_FOUND,0.3869,0.3869,False,False,False,False,False,horizontal
2.726,0.065,0.0,0.065,0.065,0.0761,0.0783,-0.0111,-0.0133,47,48,0.0436,0.0445,-0.35155909468853286,3.4150945850063755e-06,-0.35156250978311787,WELD_FOUND,0.3869,0.3869,False,False,False,False,False,horizontal
2.776,0.06139520906433533,0.02698948715239882,0.06544363213719515,0.0573467859914755,0.0654,0.0783,0.0,-0.021,47,48,0.0436,0.0445,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.3895,0.3413,False,False,False,False,False,horizontal
2.826,0.06139520906433533,0.02698948715239882,0.06544363213719515,0.0573467859914755,0.0654,0.0729,0.0,-0.0156,54,55,0.05,0.051,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.3895,0.3413,False,False,False,False,False,horizontal
2.877,0.060686581842391736,0.025029958764369788,0.06444107565704721,0.05693208802773627,0.0652,0.0729,-0.0007,-0.016,54,55,0.05,0.051,-0.7031216044716506,-0.35155909468853286,-0.35156250978311776,WELD_FOUND,0.3836,0.3389,False,False,False,False,False,horizontal
2.926,0.060686581842391736,0.025029958764369788,0.06444107565704721,0.05693208802773627,0.0652,0.066,-0.0007,-0.0091,60,61,0.0556,0.0565,-0.7031216044716506,-0.35155909468853286,-0.35156250978311776,WELD_FOUND,0.3836,0.3389,False,False,False,False,False,horizontal
2.976,0.06054534999178049,0.02464151539202328,0.06424157730058398,0.056849122682976996,0.0652,0.066,-0.0009,-0.0092,60,61,0.0556,0.0565,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.3824,0.3384,False,False,False,False,False,horizontal
3.026,0.06054534999178049,0.02464151539202328,0.06424157730058398,0.056849122682976996,0.0712,0.0655,-0.007,-0.0087,67,68,0.0621,0.063,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.3824,0.3384,False,False,False,False,False,horizontal
3.078,0.060517123365409334,0.024563292688251488,0.06420161726864705,0.05683262946217161,0.0712,0.0655,-0.007,-0.0087,67,68,0.0621,0.063,-0.7031216044716506,-0.35155909468853286,-0.35156250978311776,WELD_FOUND,0.3822,0.3383,False,False,False,False,False,horizontal
3.126,0.060517123365409334,0.024563292688251488,0.06420161726864705,0.05683262946217161,0.0712,0.0655,-0.007,-0.0087,74,75,0.0686,0.0695,-0.7031216044716506,-0.35155909468853286,-0.35156250978311776,WELD_FOUND,0.3822,0.3383,False,False,False,False,False,horizontal
3.176,0.05703514241138491,0.05162214051426437,0.06477846348852456,0.049291821334245256,0.0601,0.0566,0.0047,-0.0073,74,75,0.0686,0.0695,-0.7031216044716506,-0.7031216044716506,0.0,WELD_FOUND,0.3856,0.2934,False,False,False,False,False,horizontal
3.226,0.05703514241138491,0.05162214051426437,0.06477846348852456,0.049291821334245256,0.0601,0.0566,0.0047,-0.0073,82,82,0.076,0.076,-0.7031216044716506,-0.7031216044716506,0.0,WELD_FOUND,0.3856,0.2934,False,False,False,False,False,horizontal
3.276,0.056351125584109,0.0495690533561169,0.06378648358752653,0.048915767580691466,0.0657,0.0599,-0.0019,-0.011,82,82,0.076,0.076,-0.35155909468853286,-0.7031216044716506,0.35156250978311776,WELD_FOUND,0.3797,0.2912,False,False,False,False,False,horizontal
3.326,0.056351125584109,0.0495690533561169,0.06378648358752653,0.048915767580691466,0.0657,0.0599,-0.0019,-0.011,89,90,0.0825,0.0834,-0.35155909468853286,-0.7031216044716506,0.35156250978311776,WELD_FOUND,0.3797,0.2912,False,False,False,False,False,horizontal
3.377,0.059666434635319475,0.022226073779134724,0.06300034570218968,0.05633252356844927,0.0657,0.0599,-0.0027,-0.0036,89,90,0.0825,0.0834,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.375,0.3353,False,False,False,False,False,horizontal
3.426,0.059666434635319475,0.022226073779134724,0.06300034570218968,0.05633252356844927,0.0716,0.0706,-0.0086,-0.0142,95,96,0.088,0.089,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.375,0.3353,False,False,False,False,False,horizontal
3.476,0.060340867329924955,0.024056985085560312,0.063949415092759,0.056732319567090905,0.0716,0.0706,-0.0076,-0.0138,95,96,0.088,0.089,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.3807,0.3377,False,False,False,False,False,horizontal
3.526,0.060340867329924955,0.024056985085560312,0.063949415092759,0.056732319567090905,0.0716,0.0706,-0.0076,-0.0138,101,102,0.0936,0.0945,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.3807,0.3377,False,False,False,False,False,horizontal
3.576,0.06047620870422059,0.024449507655346116,0.0641436348525225,0.056808782555918674,0.0578,0.0572,0.0064,-0.0004,101,102,0.0936,0.0945,-0.7031216044716506,-0.35155909468853286,-0.35156250978311776,WELD_FOUND,0.3818,0.3381,False,False,False,False,False,horizontal
