t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l
18.868,0.0,0.0,0.0,0.0,0.0011,0.0027,-0.0011,-0.0027,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
18.919,0.0,0.0,0.0,0.0,0.0011,0.0027,-0.0011,-0.0027,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
18.968,0.0,0.0,0.0,0.0,0.0011,0.0027,-0.0011,-0.0027,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
19.019,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,-0.0022,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
19.07,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,-0.0022,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
19.119,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,-0.0022,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
19.168,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,-0.0017,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
19.219,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,-0.0017,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
19.268,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,-0.0017,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
19.319,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,-0.0014,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
19.368,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,-0.0014,41,39,0.038,0.0361,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
19.419,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,-0.0014,41,39,0.038,0.0361,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.0,0.0,False,False
19.468,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,-0.0011,41,39,0.038,0.0361,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.0,0.0,False,False
19.519,0.028006494101859913,-0.04878505824582983,0.020688735364985437,0.03532425283873439,0.0,0.0011,0.0207,0.0342,41,39,0.038,0.0361,0.7031284346608206,1.054690917763512,-0.35156248310269134,WELD_FOUND,0.0,0.0,True,True
19.568,0.028006494101859913,-0.04878505824582983,0.020688735364985437,0.03532425283873439,0.0,0.0,0.0207,0.0353,41,39,0.038,0.0361,0.7031284346608206,1.054690917763512,-0.35156248310269134,WELD_FOUND,0.0,0.0,True,True
19.619,0.028006494101859913,-0.046019572764635086,0.02110355818716465,0.03490943001655518,0.0,0.0,0.0211,0.0349,44,42,0.0408,0.0389,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.0,0.0,True,True
19.668,0.028006494101859913,-0.046019572764635086,0.02110355818716465,0.03490943001655518,0.0,0.0,0.0211,0.0349,44,42,0.0408,0.0389,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.0,0.0,True,True
19.719,0.02889396917262023,-0.036179440436712125,0.02346705310711341,0.03432088523812705,0.0173,0.0173,0.0062,0.017,48,46,0.0445,0.0426,0.7031284346608206,0.8789097028925928,-0.1757812682317722,WELD_FOUND,0.138,0.2014,False,False
19.768,0.02889396917262023,-0.036179440436712125,0.02346705310711341,0.03432088523812705,0.0173,0.0173,0.0062,0.017,48,46,0.0445,0.0426,0.7031284346608206,0.8789097028925928,-0.1757812682317722,WELD_FOUND,0.138,0.2014,False,False
19.819,0.028182881694579602,-0.04769935232228921,0.021027978846236223,0.03533778454292298,0.0173,0.0173,0.0038,0.0181,48,47,0.0445,0.0436,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.1237,0.2058,False,False
19.868,0.028182881694579602,-0.04769935232228921,0.021027978846236223,0.03533778454292298,0.0138,0.0128,0.0072,0.0225,48,47,0.0445,0.0436,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.1237,0.2058,False,False
19.919,0.028041727323546557,-0.04637145975312433,0.021086008360577908,0.03499744628651521,0.0138,0.0128,0.0073,0.0222,43,47,0.0399,0.0436,1.4062534542270564,1.054690917763512,0.3515625364635444,WELD_FOUND,0.124,0.2043,False,False
19.968,0.028041727323546557,-0.04637145975312433,0.021086008360577908,0.03499744628651521,0.0138,0.0128,0.0073,0.0222,43,47,0.0399,0.0436,1.4062534542270564,1.054690917763512,0.3515625364635444,WELD_FOUND,0.124,0.2043,False,False
20.019,0.02801353897432295,-0.046088321868538444,0.021100290694042182,0.034926787254603714,-0.004,0.0103,0.0251,0.0247,43,47,0.0399,0.0436,1.7578159906906006,1.054690917763512,0.7031250729270886,WELD_FOUND,0.1241,0.204,False,False
20.07,0.02801353897432295,-0.046088321868538444,0.021100290694042182,0.034926787254603714,-0.004,0.0103,0.0251,0.0247,43,47,0.0399,0.0436,1.7578159906906006,1.054690917763512,0.7031250729270886,WELD_FOUND,0.1241,0.204,False,False
20.119,0.0,0.0,0.0,0.0,-0.0032,0.0082,0.0032,-0.0082,43,47,0.0399,0.0436,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
20.168,0.0,0.0,0.0,0.0,-0.0032,0.0082,0.0032,-0.0082,43,47,0.0399,0.0436,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
20.219,0.0,0.0,0.0,0.0,-0.0032,0.0082,0.0032,-0.0082,43,47,0.0399,0.0436,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
20.268,0.0,0.0,0.0,0.0,-0.0026,0.0066,0.0026,-0.0066,43,47,0.0399,0.0436,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
20.319,0.0,0.0,0.0,0.0,-0.0026,0.0066,0.0026,-0.0066,43,47,0.0399,0.0436,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
20.368,0.0,0.0,0.0,0.0,-0.0026,0.0066,0.0026,-0.0066,43,47,0.0399,0.0436,1.7578159906906006,nan,nan,NO_WELD,0.0,0.0,False,False
20.419,0.019893093376186093,-0.05,0.012393093376186094,0.027393093376186093,-0.0021,0.0053,0.0145,0.0221,43,47,0.0399,0.0436,2.4609410636176894,2.4609410636176894,0.0,WELD_FOUND,0.0729,0.1611,False,False
20.468,0.019893093376186093,-0.05,0.012393093376186094,0.027393093376186093,-0.0021,0.0053,0.0145,0.0221,43,47,0.0399,0.0436,2.4609410636176894,2.4609410636176894,0.0,WELD_FOUND,0.0729,0.1611,False,False
20.519,0.0,0.0,0.0,0.0,-0.0021,0.0053,0.0021,-0.0053,43,47,0.0399,0.0436,2.4609410636176894,nan,nan,NO_WELD,0.0,0.0,False,False
20.568,0.0,0.0,0.0,0.0,-0.0017,0.0042,0.0017,-0.0042,43,47,0.0399,0.0436,2.4609410636176894,nan,nan,NO_WELD,0.0,0.0,False,False
20.619,0.018436526980516198,-0.05,0.010936526980516198,0.025936526980516197,-0.0017,0.0042,0.0126,0.0217,43,47,0.0399,0.0436,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0643,0.1526,False,False
20.668,0.018436526980516198,-0.05,0.010936526980516198,0.025936526980516197,-0.0013,0.0034,0.0123,0.0226,43,47,0.0399,0.0436,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0643,0.1526,False,False
20.719,0.0,0.0,0.0,0.0,-0.0013,0.0034,0.0013,-0.0034,43,47,0.0399,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
20.768,0.0,0.0,0.0,0.0,-0.0013,0.0034,0.0013,-0.0034,43,47,0.0399,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
20.819,0.0,0.0,0.0,0.0,-0.0011,0.0027,0.0011,-0.0027,43,47,0.0399,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
20.868,0.0,0.0,0.0,0.0,-0.0011,0.0027,0.0011,-0.0027,43,47,0.0399,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
20.919,0.018151858229976465,-0.05,0.010651858229976465,0.025651858229976465,0.0,0.0022,0.0107,0.0235,43,47,0.0399,0.0436,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0627,0.1509,False,False
20.968,0.018151858229976465,-0.05,0.010651858229976465,0.025651858229976465,0.0,0.0022,0.0107,0.0235,43,47,0.0399,0.0436,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0,0.1509,True,False
21.019,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,-0.0022,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.07,0.0,0.0,0.0,0.0,0.0025,0.0017,-0.0025,-0.0017,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.119,0.019538467599493695,-0.05,0.012038467599493695,0.027038467599493694,0.0025,0.0017,0.0096,0.0253,44,47,0.0408,0.0436,2.4609410636176894,2.4609410636176894,0.0,WELD_FOUND,0.0708,0.159,False,False
21.168,0.019538467599493695,-0.05,0.012038467599493695,0.027038467599493694,0.002,0.0014,0.0101,0.0257,44,47,0.0408,0.0436,2.4609410636176894,2.4609410636176894,0.0,WELD_FOUND,0.0708,0.159,False,False
21.219,0.0,0.0,0.0,0.0,0.002,0.0014,-0.002,-0.0014,44,47,0.0408,0.0436,2.4609410636176894,nan,nan,NO_WELD,0.0,0.0,False,False
21.268,0.0,0.0,0.0,0.0,0.0016,0.0011,-0.0016,-0.0011,44,47,0.0408,0.0436,2.4609410636176894,nan,nan,NO_WELD,0.0,0.0,False,False
21.319,0.018368004486717396,-0.05,0.010868004486717396,0.025868004486717396,0.0016,0.0011,0.0093,0.0248,44,47,0.0408,0.0436,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0639,0.1522,False,False
21.368,0.018368004486717396,-0.05,0.010868004486717396,0.025868004486717396,0.0016,0.0011,0.0093,0.0248,44,47,0.0408,0.0436,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0639,0.1522,False,False
21.419,0.0,0.0,0.0,0.0,0.0013,0.0,-0.0013,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.468,0.0,0.0,0.0,0.0,0.0013,0.0,-0.0013,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.519,0.0,0.0,0.0,0.0,0.0013,0.0,-0.0013,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.568,0.0,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.619,0.0,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.668,0.0,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
21.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
22.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
22.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
22.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
22.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,47,0.0408,0.0436,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False
22.219,0.021791668119178043,-0.05,0.014291668119178043,0.029291668119178042,0.0,0.0,0.0143,0.0293,44,47,0.0408,0.0436,2.109378420432439,2.109378420432439,0.0,WELD_FOUND,0.0,0.0,True,True
22.268,0.021791668119178043,-0.05,0.014291668119178043,0.029291668119178042,0.0,0.0,0.0143,0.0293,44,47,0.0408,0.0436,2.109378420432439,2.109378420432439,0.0,WELD_FOUND,0.0,0.0,True,True
22.318,0.022575321929661843,-0.08219987640546092,0.010245340468842705,0.03490530339048098,0.0,0.0,0.0102,0.0349,44,47,0.0408,0.0436,1.7578159906906006,1.9335973122832257,-0.17578132159262516,WELD_FOUND,0.0,0.0,True,True
22.368,0.022575321929661843,-0.08219987640546092,0.010245340468842705,0.03490530339048098,0.0148,0.0148,-0.0046,0.0201,48,51,0.0445,0.0473,1.7578159906906006,1.9335973122832257,-0.17578132159262516,WELD_FOUND,0.0603,0.2039,False,False
22.418,0.023533979913820845,-0.07409117512606736,0.012420303644910742,0.03464765618273095,0.0148,0.0148,-0.0024,0.0198,48,51,0.0445,0.0473,1.4062534542270564,1.7578159906906006,-0.3515625364635442,WELD_FOUND,0.0731,0.2028,False,False
22.468,0.023533979913820845,-0.07409117512606736,0.012420303644910742,0.03464765618273095,0.02,0.02,-0.0076,0.0146,51,54,0.0473,0.05,1.4062534542270564,1.7578159906906006,-0.3515625364635442,WELD_FOUND,0.0731,0.2028,False,False
22.518,0.0,0.0,0.0,0.0,0.02,0.02,-0.02,-0.02,51,54,0.0473,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
22.568,0.0,0.0,0.0,0.0,0.02,0.02,-0.02,-0.02,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
22.618,0.0,0.0,0.0,0.0,0.0145,0.016,-0.0145,-0.016,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
22.668,0.0,0.0,0.0,0.0,0.0145,0.016,-0.0145,-0.016,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
22.718,0.0,0.0,0.0,0.0,0.0145,0.016,-0.0145,-0.016,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
22.768,0.0,0.0,0.0,0.0,0.0116,0.0128,-0.0116,-0.0128,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
22.818,0.0,0.0,0.0,0.0,0.0116,0.0128,-0.0116,-0.0128,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
22.868,0.0,0.0,0.0,0.0,0.0116,0.0128,-0.0116,-0.0128,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
22.918,0.0,0.0,0.0,0.0,0.0093,0.0102,-0.0093,-0.0102,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
22.968,0.0,0.0,0.0,0.0,0.0093,0.0102,-0.0093,-0.0102,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
23.018,0.0,0.0,0.0,0.0,0.0093,0.0102,-0.0093,-0.0102,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
23.07,0.0,0.0,0.0,0.0,0.0074,0.0082,-0.0074,-0.0082,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
23.118,0.03025113731584426,-0.033307848673011606,0.02525496001489252,0.035247314616796005,0.0074,0.0082,0.0178,0.027,52,54,0.0482,0.05,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.1486,0.2054,False,False
23.168,0.03025113731584426,-0.033307848673011606,0.02525496001489252,0.035247314616796005,0.0074,0.0082,0.0178,0.027,52,54,0.0482,0.05,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.1486,0.2054,False,False
23.218,0.0,0.0,0.0,0.0,0.0059,0.0066,-0.0059,-0.0066,52,54,0.0482,0.05,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
23.268,0.0,0.0,0.0,0.0,0.0059,0.0066,-0.0059,-0.0066,52,54,0.0482,0.05,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
23.318,0.0,0.0,0.0,0.0,0.0059,0.0066,-0.0059,-0.0066,52,54,0.0482,0.05,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
23.368,0.0,0.0,0.0,0.0,0.0047,0.0052,-0.0047,-0.0052,52,54,0.0482,0.05,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
23.418,0.03210914450461959,-0.015952098210376048,0.029716329773063183,0.034501959236175994,0.0047,0.0052,0.025,0.0293,52,54,0.0482,0.05,0.35156592487770283,0.35156592487770283,0.0,WELD_FOUND,0.1748,0.2022,False,False
23.468,0.03210914450461959,-0.015952098210376048,0.029716329773063183,0.034501959236175994,0.0038,0.0042,0.0259,0.0303,52,54,0.0482,0.05,0.35156592487770283,0.35156592487770283,0.0,WELD_FOUND,0.1748,0.2022,False,False
23.518,0.0,0.0,0.0,0.0,0.0038,0.0042,-0.0038,-0.0042,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
23.568,0.0,0.0,0.0,0.0,0.0038,0.0042,-0.0038,-0.0042,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
23.618,0.0,0.0,0.0,0.0,0.003,0.0034,-0.003,-0.0034,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
23.668,0.0,0.0,0.0,0.0,0.003,0.0034,-0.003,-0.0034,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
23.718,0.0,0.0,0.0,0.0,0.003,0.0034,-0.003,-0.0034,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
23.768,0.0,0.0,0.0,0.0,0.0024,0.0027,-0.0024,-0.0027,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
23.818,0.0,0.0,0.0,0.0,0.0024,0.0027,-0.0024,-0.0027,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
23.868,0.0,0.0,0.0,0.0,0.0019,0.0027,-0.0019,-0.0027,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
23.918,0.0,0.0,0.0,0.0,0.0019,0.0021,-0.0019,-0.0021,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
23.968,0.0,0.0,0.0,0.0,0.0016,0.0021,-0.0016,-0.0021,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.018,0.0,0.0,0.0,0.0,0.0016,0.0021,-0.0016,-0.0021,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.07,0.0,0.0,0.0,0.0,0.0012,0.0017,-0.0012,-0.0017,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.118,0.0,0.0,0.0,0.0,0.0012,0.0017,-0.0012,-0.0017,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.168,0.0,0.0,0.0,0.0,0.0012,0.0017,-0.0012,-0.0017,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.218,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,-0.0014,52,54,0.0482,0.05,0.35156592487770283,0.35156592487770283,0.0,WELD_FOUND,0.0,0.0,False,False
24.268,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,-0.0014,52,54,0.0482,0.05,0.35156592487770283,0.35156592487770283,0.0,WELD_FOUND,0.0,0.0,False,False
24.318,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,-0.0014,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.368,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,-0.0011,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.418,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,-0.0011,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.468,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,-0.0011,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
24.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.0,0.0,False,False
24.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.0,0.0,False,False
24.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
24.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
24.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
24.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
25.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
25.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,1.054690917763512,nan,nan,NO_WELD,0.0,0.0,False,False
25.118,0.025848367892544542,-0.05,0.018348367892544543,0.03334836789254454,0.0,0.0,0.0183,0.0333,52,54,0.0482,0.05,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.0,0.0,True,True
25.168,0.025848367892544542,-0.05,0.018348367892544543,0.03334836789254454,0.0,0.0,0.0183,0.0333,52,54,0.0482,0.05,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.0,0.0,True,True
25.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,54,0.0482,0.05,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
25.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,0.0519,0.0528,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False
25.318,0.029342897882768476,-0.02945055665199399,0.02492531438496938,0.03376048138056757,0.0099,0.0074,0.015,0.0263,56,57,0.0519,0.0528,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.1466,0.1986,False,False
25.368,0.029342897882768476,-0.02945055665199399,0.02492531438496938,0.03376048138056757,0.0099,0.0074,0.015,0.0263,56,58,0.0519,0.0538,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.1466,0.1986,False,False
25.418,0.0,0.0,0.0,0.0,0.0099,0.0074,-0.0099,-0.0074,56,58,0.0519,0.0538,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
25.468,0.0,0.0,0.0,0.0,0.0079,0.0069,-0.0079,-0.0069,56,58,0.0519,0.0538,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
25.518,0.030068382007292466,-0.030436630666679218,0.025502887407290585,0.03463387660729435,0.0079,0.0069,0.0176,0.0277,56,58,0.0519,0.0538,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.15,0.2028,False,False
25.568,0.030068382007292466,-0.030436630666679218,0.025502887407290585,0.03463387660729435,0.0079,0.0069,0.0176,0.0277,56,58,0.0519,0.0538,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.15,0.2028,False,False
25.618,0.0,0.0,0.0,0.0,0.0063,0.0055,-0.0063,-0.0055,56,58,0.0519,0.0538,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
25.668,0.0,0.0,0.0,0.0,0.0063,0.0055,-0.0063,-0.0055,56,58,0.0519,0.0538,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False
25.718,0.03207144172409514,-0.014649944708886191,0.029873950017762208,0.03426893343042806,0.0051,0.0044,0.0248,0.0298,56,58,0.0519,0.0538,0.35156592487770283,0.35156592487770283,0.0,WELD_FOUND,0.1757,0.2012,False,False
25.768,0.03207144172409514,-0.014649944708886191,0.029873950017762208,0.03426893343042806,0.0051,0.0044,0.0248,0.0298,56,58,0.0519,0.0538,0.35156592487770283,0.35156592487770283,0.0,WELD_FOUND,0.1757,0.2012,False,False
25.818,0.0,0.0,0.0,0.0,0.0051,0.0044,-0.0051,-0.0044,56,58,0.0519,0.0538,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
25.868,0.0,0.0,0.0,0.0,0.004,0.0035,-0.004,-0.0035,56,58,0.0519,0.0538,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
25.918,0.0,0.0,0.0,0.0,0.004,0.0035,-0.004,-0.0035,56,58,0.0519,0.0538,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
25.968,0.0,0.0,0.0,0.0,0.0032,0.0028,-0.0032,-0.0028,56,58,0.0519,0.0538,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
26.018,0.0,0.0,0.0,0.0,0.0032,0.0028,-0.0032,-0.0028,56,58,0.0519,0.0538,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
26.07,0.0,0.0,0.0,0.0,0.0032,0.0028,-0.0032,-0.0028,56,58,0.0519,0.0538,0.35156592487770283,nan,nan,NO_WELD,0.0,0.0,False,False
