t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.298,0.018284910067648576,-0.12275710166330364,-0.00012865518184696986,0.036698475317144125,0.0,0.0,-0.0001,0.0367,0,0,0.0,0.0,2.7890661261094523,WELD_FOUND
2.347,0.018284910067648576,-0.12275710166330364,-0.00012865518184696986,0.036698475317144125,0.0,0.0,-0.0001,0.0367,0,0,0.0,0.0,2.7890661261094523,WELD_FOUND
2.398,0.026010027340489454,-0.02365853152540641,0.022461247611678493,0.029558807069300416,0.0,0.0,0.0225,0.0296,0,0,0.0,0.0,1.0312536572351423,WELD_FOUND
2.447,0.026010027340489454,-0.02365853152540641,0.022461247611678493,0.029558807069300416,0.0,0.0,0.0225,0.0296,0,0,0.0,0.0,1.0312536572351423,WELD_FOUND
2.498,0.02771797214745492,-0.04074686595033764,0.021605942254904274,0.033830002040005566,0.0074,0.0074,0.0142,0.0264,2,2,0.0019,0.0019,1.0312536572351423,WELD_FOUND
2.547,0.02771797214745492,-0.04074686595033764,0.021605942254904274,0.033830002040005566,0.0074,0.0074,0.0142,0.0264,2,2,0.0019,0.0019,1.0312536572351423,WELD_FOUND
2.598,0.028066077962943897,-0.04417965861389579,0.02143912917085953,0.034693026755028264,0.0267,0.0267,-0.0052,0.008,8,8,0.0074,0.0074,1.0312536572351423,WELD_FOUND
2.647,0.028066077962943897,-0.04417965861389579,0.02143912917085953,0.034693026755028264,0.0267,0.0267,-0.0052,0.008,8,8,0.0074,0.0074,1.0312536572351423,WELD_FOUND
2.698,0.028135959800205532,-0.044823279286325325,0.021412467907256733,0.03485945169315433,0.0345,0.0345,-0.0131,0.0003,13,13,0.012,0.012,1.0312536572351423,WELD_FOUND
2.747,0.028135959800205532,-0.044823279286325325,0.021412467907256733,0.03485945169315433,0.0345,0.0345,-0.0131,0.0003,13,13,0.012,0.012,1.0312536572351423,WELD_FOUND
2.798,0.02814994659462441,-0.0449618638739228,0.02140566701353599,0.034894226175712834,0.0318,0.0355,-0.0104,-0.0006,16,17,0.0148,0.0158,1.0312536572351423,WELD_FOUND
2.847,0.02814994659462441,-0.0449618638739228,0.02140566701353599,0.034894226175712834,0.0318,0.0355,-0.0104,-0.0006,16,17,0.0148,0.0158,1.0312536572351423,WELD_FOUND
2.898,0.02815274437058685,-0.04499024318428082,0.021404207892944727,0.03490128084822897,0.0318,0.0355,-0.0104,-0.0006,19,19,0.0176,0.0176,1.0312536572351423,WELD_FOUND
2.947,0.02815274437058685,-0.04499024318428082,0.021404207892944727,0.03490128084822897,0.0265,0.0263,-0.0051,0.0086,19,19,0.0176,0.0176,1.0312536572351423,WELD_FOUND
