t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.604,0.03,0.1,0.045,0.015,0.0,0.0,0.045,0.015,0,0,0.0,0.0,nan,UNKNOWN
2.654,0.03,0.1,0.045,0.015,0.0,0.0,0.045,0.015,0,0,0.0,0.0,nan,UNKNOWN
2.704,0.03,0.1,0.045,0.015,0.0,0.0,0.045,0.015,2,1,0.0019,0.0009,nan,UNKNOWN
2.754,0.03,0.1,0.045,0.015,0.0,0.0,0.045,0.015,2,1,0.0019,0.0009,nan,UNKNOWN
2.804,0.03,0.1,0.045,0.015,0.0198,0.0148,0.0252,0.0002,8,6,0.0074,0.0056,nan,UNKNOWN
2.854,0.03,0.1,0.045,0.015,0.0198,0.0148,0.0252,0.0002,8,6,0.0074,0.0056,nan,UNKNOWN
2.904,0.03,0.1,0.045,0.015,0.0304,0.0237,0.0146,-0.0087,13,10,0.012,0.0093,nan,UNKNOWN
2.954,0.03,0.1,0.045,0.015,0.0304,0.0237,0.0146,-0.0087,13,10,0.012,0.0093,nan,UNKNOWN
3.004,0.03,0.1,0.045,0.015,0.0331,0.0254,0.0119,-0.0104,17,13,0.0158,0.012,nan,UNKNOWN
3.055,0.03,0.1,0.045,0.015,0.0331,0.0254,0.0119,-0.0104,17,13,0.0158,0.012,nan,UNKNOWN
3.104,0.03,0.1,0.045,0.015,0.031,0.0226,0.014,-0.0076,20,15,0.0185,0.0139,nan,UNKNOWN
3.154,0.03,0.1,0.045,0.015,0.031,0.0226,0.014,-0.0076,20,15,0.0185,0.0139,nan,UNKNOWN
3.204,0.03,0.1,0.045,0.015,0.026,0.021,0.019,-0.006,22,17,0.0204,0.0158,nan,UNKNOWN
3.254,0.03,0.1,0.045,0.015,0.026,0.021,0.019,-0.006,22,17,0.0204,0.0158,nan,UNKNOWN
3.304,0.03,0.1,0.045,0.015,0.026,0.021,0.019,-0.006,25,20,0.0232,0.0185,nan,UNKNOWN
3.354,0.03,0.1,0.045,0.015,0.023,0.02,0.022,-0.005,25,20,0.0232,0.0185,nan,UNKNOWN
3.404,0.03,0.1,0.045,0.015,0.023,0.02,0.022,-0.005,28,22,0.0259,0.0204,nan,UNKNOWN
3.454,0.03,0.1,0.045,0.015,0.0249,0.0194,0.0201,-0.0044,28,22,0.0259,0.0204,nan,UNKNOWN
3.504,0.03,0.1,0.045,0.015,0.0249,0.0194,0.0201,-0.0044,32,24,0.0297,0.0222,nan,UNKNOWN
3.554,0.03,0.1,0.045,0.015,0.0249,0.0194,0.0201,-0.0044,32,24,0.0297,0.0222,nan,UNKNOWN
3.604,0.03,0.1,0.045,0.015,0.0323,0.0141,0.0127,0.0009,35,23,0.0324,0.0213,nan,UNKNOWN
3.654,0.03,0.1,0.045,0.015,0.0323,0.0141,0.0127,0.0009,35,23,0.0324,0.0213,nan,UNKNOWN
3.704,0.03,0.1,0.045,0.015,0.0305,0.0159,0.0145,-0.0009,38,25,0.0352,0.0232,nan,UNKNOWN
3.754,0.03,0.1,0.045,0.015,0.0305,0.0159,0.0145,-0.0009,38,25,0.0352,0.0232,nan,UNKNOWN
3.804,0.03,0.1,0.045,0.015,0.0331,0.0207,0.0119,-0.0057,42,28,0.0389,0.0259,nan,UNKNOWN
3.854,0.03,0.1,0.045,0.015,0.0331,0.0207,0.0119,-0.0057,42,28,0.0389,0.0259,nan,UNKNOWN
3.904,0.03,0.1,0.045,0.015,0.0331,0.0207,0.0119,-0.0057,45,31,0.0417,0.0287,nan,UNKNOWN
3.954,0.03,0.1,0.045,0.015,0.0273,0.0198,0.0177,-0.0048,45,31,0.0417,0.0287,nan,UNKNOWN
4.004,0.03,0.1,0.045,0.015,0.0273,0.0198,0.0177,-0.0048,48,33,0.0445,0.0306,nan,UNKNOWN
4.055,0.03,0.1,0.045,0.015,0.0273,0.0198,0.0177,-0.0048,48,33,0.0445,0.0306,nan,UNKNOWN
4.104,0.03,0.1,0.045,0.015,0.0312,0.0242,0.0138,-0.0092,51,36,0.0473,0.0334,nan,UNKNOWN
4.154,0.03,0.1,0.045,0.015,0.0312,0.0242,0.0138,-0.0092,51,36,0.0473,0.0334,nan,UNKNOWN
4.204,0.03,0.1,0.045,0.015,0.0298,0.022,0.0152,-0.007,54,38,0.05,0.0352,nan,UNKNOWN
4.254,0.03,0.1,0.045,0.015,0.0298,0.022,0.0152,-0.007,54,38,0.05,0.0352,nan,UNKNOWN
4.304,0.03,0.1,0.045,0.015,0.0298,0.022,0.0152,-0.007,57,39,0.0528,0.0361,nan,UNKNOWN
