t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.2,0.019893273904928076,0.10738024217175023,0.03600031023069061,0.0037862375791655432,0.0,0.0,0.036,0.0038,0,0,0.0,0.0,nan,-2.460934233428519,nan,WELD_FOUND
2.249,0.019893273904928076,0.10738024217175023,0.03600031023069061,0.0037862375791655432,0.0,0.0,0.036,0.0038,0,0,0.0,0.0,nan,-2.460934233428519,nan,WELD_FOUND
2.3,0.024595092705901562,0.05738024217175022,0.0332021290316641,0.01598805638013903,0.0025,0.0,0.0307,0.016,1,0,0.0009,0.0,nan,-1.4062466240378864,nan,WELD_FOUND
2.349,0.024595092705901562,0.05738024217175022,0.0332021290316641,0.01598805638013903,0.0025,0.0,0.0307,0.016,1,0,0.0009,0.0,nan,-1.4062466240378864,nan,WELD_FOUND
2.4,0.027306529628932843,0.03887127745153253,0.03313722124666272,0.021475838011202963,0.0126,0.0148,0.0206,0.0067,4,4,0.0037,0.0037,nan,-1.0546840875743422,nan,WELD_FOUND
2.449,0.027306529628932843,0.03887127745153253,0.03313722124666272,0.021475838011202963,0.0126,0.0148,0.0206,0.0067,4,4,0.0037,0.0037,nan,-1.0546840875743422,nan,WELD_FOUND
2.499,0.027306529628932843,0.03887127745153253,0.03313722124666272,0.021475838011202963,0.0126,0.0148,0.0206,0.0067,9,8,0.0083,0.0074,nan,-1.0546840875743422,nan,WELD_FOUND
2.549,0.027306529628932843,0.03887127745153253,0.03313722124666272,0.021475838011202963,0.0199,0.0188,0.0132,0.0027,9,8,0.0083,0.0074,nan,-1.0546840875743422,nan,WELD_FOUND
2.6,0.027865826685904788,0.04583178537625687,0.03474059449234332,0.020991058879466257,0.0199,0.0188,0.0148,0.0022,13,12,0.012,0.0111,nan,-0.35155909468853286,nan,WELD_FOUND
