t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
3.598,0.02179170584530101,0.05,0.02929170584530101,0.014291705845301012,0.0,0.0,0.0293,0.0143,0,0,0.0,0.0,-2.1093715902432693,-2.1093715902432693,0.0,WELD_FOUND
3.648,0.02179170584530101,0.05,0.02929170584530101,0.014291705845301012,0.0,0.0,0.0293,0.0143,0,0,0.0,0.0,-2.1093715902432693,-2.1093715902432693,0.0,WELD_FOUND
3.698,0.020265923313856744,0.1,0.035265923313856744,0.005265923313856745,0.0,0.0,0.0353,0.0053,1,1,0.0009,0.0009,-2.8124966631703576,-2.460934233428519,-0.3515624297418385,WELD_FOUND
3.748,0.020265923313856744,0.1,0.035265923313856744,0.005265923313856745,0.0,0.0,0.0353,0.0053,1,1,0.0009,0.0009,-2.8124966631703576,-2.460934233428519,-0.3515624297418385,WELD_FOUND
3.798,0.0,0.0,0.0,0.0,0.0148,0.0124,-0.0148,-0.0124,6,5,0.0056,0.0046,-2.8124966631703576,nan,nan,NO_WELD
3.848,0.0,0.0,0.0,0.0,0.0148,0.0124,-0.0148,-0.0124,6,5,0.0056,0.0046,-2.8124966631703576,nan,nan,NO_WELD
3.898,0.0,0.0,0.0,0.0,0.0148,0.0124,-0.0148,-0.0124,6,6,0.0056,0.0056,-2.8124966631703576,nan,nan,NO_WELD
3.948,0.0,0.0,0.0,0.0,0.0119,0.0099,-0.0119,-0.0099,6,6,0.0056,0.0056,-2.8124966631703576,nan,nan,NO_WELD
3.998,0.0,0.0,0.0,0.0,0.0119,0.0099,-0.0119,-0.0099,6,6,0.0056,0.0056,-2.8124966631703576,nan,nan,NO_WELD
4.048,0.0,0.0,0.0,0.0,0.0119,0.0099,-0.0119,-0.0099,6,6,0.0056,0.0056,-2.8124966631703576,nan,nan,NO_WELD
4.099,0.030251181765434624,0.03528871351394709,0.03554448879252669,0.02495787473834256,0.0095,0.0079,0.0261,0.0171,6,6,0.0056,0.0056,-0.7031216044716506,-0.7031216044716506,0.0,WELD_FOUND
4.148,0.030251181765434624,0.03528871351394709,0.03554448879252669,0.02495787473834256,0.0095,0.0079,0.0261,0.0171,6,6,0.0056,0.0056,-0.7031216044716506,-0.7031216044716506,0.0,WELD_FOUND
4.198,0.02756794753814317,-0.01471128648605291,0.025361254565235233,0.02977464051105111,0.0131,0.0121,0.0123,0.0176,8,8,0.0074,0.0074,3.8671912094718666,1.5820346690979756,2.285156540373891,WELD_FOUND
4.248,0.02756794753814317,-0.01471128648605291,0.025361254565235233,0.02977464051105111,0.0131,0.0121,0.0123,0.0176,8,8,0.0074,0.0074,3.8671912094718666,1.5820346690979756,2.285156540373891,WELD_FOUND
4.298,0.015623668474161198,-0.06471128648605291,0.0059169755012532625,0.025330361447069134,0.0131,0.0121,-0.0072,0.0132,13,13,0.012,0.012,5.97656621480972,3.8671912094718666,2.1093750053378537,WELD_FOUND
4.348,0.015623668474161198,-0.06471128648605291,0.0059169755012532625,0.025330361447069134,0.0202,0.0196,-0.0143,0.0057,13,13,0.012,0.012,5.97656621480972,3.8671912094718666,2.1093750053378537,WELD_FOUND
4.398,0.0,0.0,0.0,0.0,0.0202,0.0196,-0.0202,-0.0196,14,15,0.013,0.0139,5.97656621480972,nan,nan,NO_WELD
4.448,0.0,0.0,0.0,0.0,0.0202,0.0196,-0.0202,-0.0196,14,15,0.013,0.0139,5.97656621480972,nan,nan,NO_WELD
4.498,0.00916606974691512,-0.05,0.001666069746915121,0.01666606974691512,0.0146,0.0167,-0.0129,-0.0001,14,15,0.013,0.0139,5.2734409284392205,5.2734409284392205,0.0,WELD_FOUND
4.548,0.00916606974691512,-0.05,0.001666069746915121,0.01666606974691512,0.0146,0.0167,-0.0129,-0.0001,14,15,0.013,0.0139,5.2734409284392205,5.2734409284392205,0.0,WELD_FOUND
4.598,0.0,0.0,0.0,0.0,0.0146,0.0167,-0.0146,-0.0167,14,15,0.013,0.0139,5.2734409284392205,nan,nan,NO_WELD
4.648,0.0,0.0,0.0,0.0,0.0117,0.0134,-0.0117,-0.0134,14,15,0.013,0.0139,5.2734409284392205,nan,nan,NO_WELD
4.698,0.008079956336055438,-0.05,0.0005799563360554382,0.015579956336055438,0.0117,0.0134,-0.0111,0.0022,14,15,0.013,0.0139,5.2734409284392205,5.2734409284392205,0.0,WELD_FOUND
4.748,0.008079956336055438,-0.05,0.0005799563360554382,0.015579956336055438,0.0117,0.0134,-0.0111,0.0022,14,15,0.013,0.0139,5.2734409284392205,5.2734409284392205,0.0,WELD_FOUND
4.798,0.0,0.0,0.0,0.0,0.0095,0.0107,-0.0095,-0.0107,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
4.848,0.0,0.0,0.0,0.0,0.0095,0.0107,-0.0095,-0.0107,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
4.898,0.0,0.0,0.0,0.0,0.0076,0.0086,-0.0076,-0.0086,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
4.948,0.0,0.0,0.0,0.0,0.0076,0.0086,-0.0076,-0.0086,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
4.998,0.0,0.0,0.0,0.0,0.0061,0.0069,-0.0061,-0.0069,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
5.048,0.0,0.0,0.0,0.0,0.0061,0.0069,-0.0061,-0.0069,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
5.1,0.0,0.0,0.0,0.0,0.0049,0.0055,-0.0049,-0.0055,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
5.148,0.0,0.0,0.0,0.0,0.0049,0.0055,-0.0049,-0.0055,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
5.198,0.0,0.0,0.0,0.0,0.0049,0.0055,-0.0049,-0.0055,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
5.248,0.0,0.0,0.0,0.0,0.0039,0.0044,-0.0039,-0.0044,15,15,0.0139,0.0139,5.2734409284392205,nan,nan,NO_WELD
5.299,0.0,0.0,0.0,0.0,0.0039,0.0044,-0.0039,-0.0044,15,15,0.0139,0.0139,4.921878712140794,nan,nan,NO_WELD
5.348,0.0,0.0,0.0,0.0,0.0039,0.0044,-0.0039,-0.0044,15,15,0.0139,0.0139,4.921878712140794,nan,nan,NO_WELD
5.398,0.0,0.0,0.0,0.0,0.0031,0.0035,-0.0031,-0.0035,15,15,0.0139,0.0139,4.921878712140794,nan,nan,NO_WELD
5.448,0.0,0.0,0.0,0.0,0.0031,0.0035,-0.0031,-0.0035,15,15,0.0139,0.0139,4.921878712140794,nan,nan,NO_WELD
5.498,0.0,0.0,0.0,0.0,0.0031,0.0035,-0.0031,-0.0035,15,15,0.0139,0.0139,6.679691074293397,6.679691074293397,0.0,WELD_FOUND
5.548,0.0,0.0,0.0,0.0,0.0025,0.0028,-0.0025,-0.0028,15,15,0.0139,0.0139,6.679691074293397,6.679691074293397,0.0,WELD_FOUND
5.598,0.005,-0.05,-0.0024999999999999996,0.0125,0.0025,0.0028,-0.005,0.0097,15,15,0.0139,0.0139,6.328128431108148,6.503909752700772,-0.17578132159262427,WELD_FOUND
5.648,0.005,-0.05,-0.0024999999999999996,0.0125,0.0025,0.0028,-0.005,0.0097,15,15,0.0139,0.0139,6.328128431108148,6.503909752700772,-0.17578132159262427,WELD_FOUND
5.699,0.005,-0.1,-0.009999999999999998,0.02,0.004,0.0041,-0.014,0.0159,16,16,0.0148,0.0148,6.328128431108148,6.328128431108148,0.0,WELD_FOUND
5.748,0.005,-0.1,-0.009999999999999998,0.02,0.004,0.0041,-0.014,0.0159,16,16,0.0148,0.0148,6.328128431108148,6.328128431108148,0.0,WELD_FOUND
5.798,0.005,-0.15000000000000002,-0.0175,0.027500000000000004,0.004,0.0041,-0.0215,0.0234,18,18,0.0167,0.0167,4.218753425770293,6.328128431108148,-2.1093750053378546,WELD_FOUND
5.848,0.005,-0.15000000000000002,-0.0175,0.027500000000000004,0.0073,0.0074,-0.0248,0.0201,18,18,0.0167,0.0167,4.218753425770293,6.328128431108148,-2.1093750053378546,WELD_FOUND
5.898,0.005,-0.2,-0.024999999999999998,0.034999999999999996,0.0073,0.0074,-0.0323,0.0276,22,23,0.0204,0.0213,4.218753425770293,6.328128431108148,-2.1093750053378546,WELD_FOUND
5.948,0.005,-0.2,-0.024999999999999998,0.034999999999999996,0.0192,0.023,-0.0442,0.012,22,23,0.0204,0.0213,4.218753425770293,6.328128431108148,-2.1093750053378546,WELD_FOUND
