t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode
2.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7578091605014305,-1.7578091605014305,0.0,WELD_FOUND,0.0,0.0,False,False,True,True,False
2.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7578091605014305,-1.7578091605014305,0.0,WELD_FOUND,0.0,0.0,False,False,True,True,False
2.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7578091605014305,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False
2.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7578091605014305,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False
2.373,0.044010272225202623,0.05,0.05151027222520262,0.036510272225202624,0.0,0.0,0.0515,0.0365,0,0,0.0,0.0,-1.0546840875743422,-1.0546840875743422,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False
2.423,0.044010272225202623,0.05,0.05151027222520262,0.036510272225202624,0.0,0.0,0.0515,0.0365,0,0,0.0,0.0,-1.0546840875743422,-1.0546840875743422,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False
2.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False
2.523,0.0,0.0,0.0,0.0,0.0074,0.0074,-0.0074,-0.0074,3,3,0.0028,0.0028,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False
2.573,0.044010272225202623,0.04601927474141121,0.050913163436414305,0.03710738101399094,0.0074,0.0074,0.0435,0.0297,3,3,0.0028,0.0028,-1.0546840875743422,-1.0546840875743422,0.0,WELD_FOUND,0.6575,0.6,False,False,False,False,False
2.623,0.044010272225202623,0.04601927474141121,0.050913163436414305,0.03710738101399094,0.0074,0.0074,0.0435,0.0297,2,3,0.0019,0.0028,-1.0546840875743422,-1.0546840875743422,0.0,WELD_FOUND,0.6575,0.6,False,False,False,False,False
2.673,0.0,0.0,0.0,0.0,0.002,0.0059,-0.002,-0.0059,2,3,0.0019,0.0028,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False
2.723,0.0,0.0,0.0,0.0,0.002,0.0059,-0.002,-0.0059,8,8,0.0074,0.0074,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False
2.773,0.0,0.0,0.0,0.0,0.0234,0.0221,-0.0234,-0.0221,8,8,0.0074,0.0074,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False
2.823,0.0,0.0,0.0,0.0,0.0234,0.0221,-0.0234,-0.0221,8,9,0.0074,0.0083,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False
2.873,0.03864938090391501,0.05,0.04614938090391501,0.03114938090391501,0.0187,0.017,0.0274,0.0142,8,9,0.0074,0.0083,-1.7578091605014305,-1.7578091605014305,0.0,WELD_FOUND,0.6354,0.6,False,False,False,False,False
2.923,0.03864938090391501,0.05,0.04614938090391501,0.03114938090391501,0.0187,0.017,0.0274,0.0142,8,9,0.0074,0.0083,-1.7578091605014305,-1.7578091605014305,0.0,WELD_FOUND,0.6354,0.6,False,False,False,False,False
2.973,0.035103845662890314,0.09793540212275262,0.049794155981303205,0.020413535344477422,0.0187,0.017,0.0311,0.0035,8,9,0.0074,0.0083,-2.460934233428519,-2.1093715902432693,-0.3515626431852499,WELD_FOUND,0.6523,0.6,False,False,False,False,False
