t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,NO_WELD
2.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,NO_WELD
2.223,0.03267739026613667,0.03402350189579562,0.037780915550506014,0.027573864981767324,0.0,0.0,0.0378,0.0276,0,0,0.0,0.0,-0.7031216044716506,WELD_FOUND
2.273,0.03267739026613667,0.03402350189579562,0.037780915550506014,0.027573864981767324,0.0,0.0,0.0378,0.0276,0,0,0.0,0.0,-0.7031216044716506,WELD_FOUND
2.323,0.02802415037069324,0.0646544148084199,0.03772231259195623,0.018325988149430258,0.0,0.0,0.0377,0.0183,1,0,0.0009,0.0,-1.2304654091669671,WELD_FOUND
2.373,0.02802415037069324,0.0646544148084199,0.03772231259195623,0.018325988149430258,0.0,0.0,0.0377,0.0183,1,0,0.0009,0.0,-1.2304654091669671,WELD_FOUND
2.423,0.029798964397406733,0.02635764937452279,0.03375261180358515,0.025845316991228315,0.0198,0.0173,0.014,0.0085,8,7,0.0074,0.0065,-0.7031216044716506,WELD_FOUND
2.473,0.029798964397406733,0.02635764937452279,0.03375261180358515,0.025845316991228315,0.0198,0.0173,0.014,0.0085,8,7,0.0074,0.0065,-0.7031216044716506,WELD_FOUND
2.523,0.03016046584826586,0.029842783573835893,0.03463688338434125,0.025684048312190476,0.0198,0.0173,0.0149,0.0084,14,12,0.013,0.0111,-0.7031216044716506,WELD_FOUND
2.573,0.03016046584826586,0.029842783573835893,0.03463688338434125,0.025684048312190476,0.0267,0.0227,0.0079,0.0029,14,12,0.013,0.0111,-0.7031216044716506,WELD_FOUND
2.623,0.0,0.0,0.0,0.0,0.0267,0.0227,-0.0267,-0.0227,18,16,0.0167,0.0148,nan,NO_WELD
2.673,0.0,0.0,0.0,0.0,0.0267,0.0227,-0.0267,-0.0227,18,16,0.0167,0.0148,nan,NO_WELD
2.723,0.02668422247047363,0.05,0.03418422247047363,0.01918422247047363,0.0333,0.0334,0.0009,-0.0142,21,20,0.0195,0.0185,-1.4062466240378864,WELD_FOUND
2.773,0.02668422247047363,0.05,0.03418422247047363,0.01918422247047363,0.0333,0.0334,0.0009,-0.0142,21,20,0.0195,0.0185,-1.4062466240378864,WELD_FOUND
2.823,0.028622783924040628,0.03359042889112485,0.033661348257709355,0.0235842195903719,0.0333,0.0334,0.0003,-0.0098,22,20,0.0204,0.0185,-0.8789028727034228,WELD_FOUND
2.873,0.028622783924040628,0.03359042889112485,0.033661348257709355,0.0235842195903719,0.0225,0.0267,0.0112,-0.0031,22,20,0.0204,0.0185,-0.8789028727034228,WELD_FOUND
2.923,0.028622783924040628,0.03359042889112485,0.033661348257709355,0.0235842195903719,0.0225,0.0267,0.0112,-0.0031,25,23,0.0232,0.0213,-0.8789028727034228,WELD_FOUND
2.973,0.028622783924040628,0.03359042889112485,0.033661348257709355,0.0235842195903719,0.0225,0.0267,0.0112,-0.0031,25,23,0.0232,0.0213,-0.8789028727034228,WELD_FOUND
