t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode,surface_mode
2.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
2.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,horizontal
3.866,-0.05,0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,True,True,False,False,False,horizontal
3.915,-0.05,0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,True,True,False,False,False,horizontal
3.965,-0.05,0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,True,True,False,False,False,horizontal
4.016,-0.05,0.0,-0.05,-0.05,-0.0124,-0.0074,-0.0376,-0.0426,-5,-3,0.0046,0.0028,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.067,-0.05,0.0,-0.05,-0.05,-0.0124,-0.0074,-0.0376,-0.0426,-5,-3,0.0046,0.0028,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.116,-0.05,0.0,-0.05,-0.05,-0.0371,-0.0378,-0.0129,-0.0122,-13,-12,0.012,0.0111,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.166,-0.05,0.0,-0.05,-0.05,-0.0371,-0.0378,-0.0129,-0.0122,-13,-12,0.012,0.0111,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.216,-0.05,0.0,-0.05,-0.05,-0.0482,-0.0486,-0.0018,-0.0014,-20,-19,0.0185,0.0176,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.265,-0.05,0.0,-0.05,-0.05,-0.0482,-0.0486,-0.0018,-0.0014,-20,-19,0.0185,0.0176,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.316,-0.05,0.0,-0.05,-0.05,-0.0482,-0.0486,-0.0018,-0.0014,-25,-23,0.0232,0.0213,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.366,-0.05,0.0,-0.05,-0.05,-0.0413,-0.0391,-0.0087,-0.0109,-25,-23,0.0232,0.0213,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.415,-0.05,0.0,-0.05,-0.05,-0.0413,-0.0391,-0.0087,-0.0109,-30,-28,0.0278,0.0259,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.465,-0.05,0.0,-0.05,-0.05,-0.0413,-0.0391,-0.0087,-0.0109,-30,-28,0.0278,0.0259,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.515,-0.05,0.0,-0.05,-0.05,-0.047,-0.0457,-0.003,-0.0043,-34,-32,0.0315,0.0297,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.565,-0.05,0.0,-0.05,-0.05,-0.047,-0.0457,-0.003,-0.0043,-34,-32,0.0315,0.0297,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.615,-0.05,0.0,-0.05,-0.05,-0.0467,-0.0459,-0.0033,-0.0041,-39,-37,0.0361,0.0343,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.665,-0.05,0.0,-0.05,-0.05,-0.0467,-0.0459,-0.0033,-0.0041,-39,-37,0.0361,0.0343,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.715,-0.05,0.0,-0.05,-0.05,-0.0429,-0.0424,-0.0071,-0.0076,-43,-41,0.0399,0.038,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.765,-0.05,0.0,-0.05,-0.05,-0.0429,-0.0424,-0.0071,-0.0076,-43,-41,0.0399,0.038,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.815,-0.05,0.0,-0.05,-0.05,-0.0443,-0.044,-0.0057,-0.006,-48,-46,0.0445,0.0426,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.865,-0.05,0.0,-0.05,-0.05,-0.0443,-0.044,-0.0057,-0.006,-48,-46,0.0445,0.0426,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.915,-0.05,0.0,-0.05,-0.05,-0.0443,-0.044,-0.0057,-0.006,-53,-50,0.0491,0.0463,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
4.965,-0.05,0.0,-0.05,-0.05,-0.0389,-0.0363,-0.0111,-0.0137,-53,-50,0.0491,0.0463,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
5.015,-0.05,0.0,-0.05,-0.05,-0.0389,-0.0363,-0.0111,-0.0137,-57,-55,0.0528,0.051,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
5.067,-0.05,0.0,-0.05,-0.05,-0.0382,-0.0403,-0.0118,-0.0097,-57,-55,0.0528,0.051,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
5.116,-0.05,0.0,-0.05,-0.05,-0.0382,-0.0403,-0.0118,-0.0097,-62,-60,0.0575,0.0556,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
5.165,-0.05,0.0,-0.05,-0.05,-0.0414,-0.0427,-0.0086,-0.0073,-62,-60,0.0575,0.0556,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
5.215,-0.05,0.0,-0.05,-0.05,-0.0414,-0.0427,-0.0086,-0.0073,-68,-65,0.063,0.0602,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
5.265,-0.05,0.0,-0.05,-0.05,-0.0414,-0.0427,-0.0086,-0.0073,-68,-65,0.063,0.0602,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
5.315,-0.05,0.0,-0.05,-0.05,-0.0496,-0.0503,-0.0004,0.0003,-72,-70,0.0667,0.0649,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
5.365,-0.05,0.0,-0.05,-0.05,-0.0496,-0.0503,-0.0004,0.0003,-72,-70,0.0667,0.0649,nan,nan,nan,UNKNOWN,0.2976,0.2976,False,False,False,False,False,horizontal
