t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode,surface_mode
2.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.647,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.697,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.747,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.797,0.0,0.0,0.0,0.0,0.0025,0.004,-0.0025,-0.004,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.847,0.0,0.0,0.0,0.0,0.0025,0.004,-0.0025,-0.004,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.897,0.0,0.0,0.0,0.0,0.0025,0.004,-0.0025,-0.004,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.947,0.0,0.0,0.0,0.0,0.004,0.0032,-0.004,-0.0032,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.997,0.0,0.0,0.0,0.0,0.004,0.0032,-0.004,-0.0032,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.047,0.0,0.0,0.0,0.0,0.0032,0.0056,-0.0032,-0.0056,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.097,0.0,0.0,0.0,0.0,0.0032,0.0056,-0.0032,-0.0056,2,4,0.0019,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.147,0.0,0.0,0.0,0.0,0.0032,0.0056,-0.0032,-0.0056,2,4,0.0019,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.197,0.0,0.0,0.0,0.0,0.0044,0.0058,-0.0044,-0.0058,3,4,0.0028,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.247,0.0,0.0,0.0,0.0,0.0044,0.0058,-0.0044,-0.0058,3,4,0.0028,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.297,0.0,0.0,0.0,0.0,0.0044,0.0058,-0.0044,-0.0058,3,4,0.0028,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.347,0.0,0.0,0.0,0.0,0.0035,0.0047,-0.0035,-0.0047,3,4,0.0028,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.397,0.0,0.0,0.0,0.0,0.0035,0.0047,-0.0035,-0.0047,3,5,0.0028,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.449,0.0,0.0,0.0,0.0,0.0035,0.0047,-0.0035,-0.0047,3,5,0.0028,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.497,0.0,0.0,0.0,0.0,0.0028,0.0053,-0.0028,-0.0053,3,5,0.0028,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.547,0.0,0.0,0.0,0.0,0.0028,0.0053,-0.0028,-0.0053,3,5,0.0028,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.597,0.0,0.0,0.0,0.0,0.0054,0.0042,-0.0054,-0.0042,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.647,0.0,0.0,0.0,0.0,0.0054,0.0042,-0.0054,-0.0042,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.697,0.0,0.0,0.0,0.0,0.0054,0.0042,-0.0054,-0.0042,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.747,0.0,0.0,0.0,0.0,0.0043,0.0034,-0.0043,-0.0034,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.797,0.0,0.0,0.0,0.0,0.0043,0.0034,-0.0043,-0.0034,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.847,0.0,0.0,0.0,0.0,0.0034,0.0027,-0.0034,-0.0027,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.897,0.0,0.0,0.0,0.0,0.0034,0.0027,-0.0034,-0.0027,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.947,0.0,0.0,0.0,0.0,0.0028,0.0022,-0.0028,-0.0022,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.997,0.0,0.0,0.0,0.0,0.0028,0.0022,-0.0028,-0.0022,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.047,0.0,0.0,0.0,0.0,0.0022,0.0017,-0.0022,-0.0017,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.097,0.0,0.0,0.0,0.0,0.0022,0.0017,-0.0022,-0.0017,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.147,0.0,0.0,0.0,0.0,0.0022,0.0017,-0.0022,-0.0017,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.197,0.0,0.0,0.0,0.0,0.0018,0.0035,-0.0018,-0.0035,4,6,0.0037,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.247,0.0,0.0,0.0,0.0,0.0018,0.0035,-0.0018,-0.0035,4,6,0.0037,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.297,0.0,0.0,0.0,0.0,0.0014,0.0028,-0.0014,-0.0028,4,6,0.0037,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.347,0.0,0.0,0.0,0.0,0.0014,0.0028,-0.0014,-0.0028,4,6,0.0037,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.398,0.0,0.0,0.0,0.0,0.0011,0.0022,-0.0011,-0.0022,4,6,0.0037,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.449,0.0,0.0,0.0,0.0,0.0011,0.0022,-0.0011,-0.0022,4,6,0.0037,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.497,0.0,0.0,0.0,0.0,0.0011,0.0022,-0.0011,-0.0022,5,6,0.0046,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.547,0.0,0.0,0.0,0.0,0.0032,0.0018,-0.0032,-0.0018,5,6,0.0046,0.0056,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False,horizontal
4.597,0.0,0.0,0.0,0.0,0.0032,0.0018,-0.0032,-0.0018,5,6,0.0046,0.0056,3.1640659231013664,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False,horizontal
4.647,0.0,0.0,0.0,0.0,0.0032,0.0018,-0.0032,-0.0018,5,6,0.0046,0.0056,3.1640659231013664,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False,horizontal
4.697,0.0,0.0,0.0,0.0,0.0025,0.0014,-0.0025,-0.0014,5,6,0.0046,0.0056,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False,horizontal
4.747,0.0,0.0,0.0,0.0,0.0025,0.0014,-0.0025,-0.0014,5,6,0.0046,0.0056,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False,horizontal
4.797,0.0,0.0,0.0,0.0,0.0025,0.0014,-0.0025,-0.0014,5,6,0.0046,0.0056,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False,horizontal
4.847,0.0,0.0,0.0,0.0,0.002,0.0011,-0.002,-0.0011,5,6,0.0046,0.0056,2.812503493359528,nan,nan,NO_WELD,0.0,0.0,False,False,True,True,False,horizontal
4.897,0.0,0.0,0.0,0.0,0.002,0.0011,-0.002,-0.0011,5,6,0.0046,0.0056,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0,0.0,False,False,True,True,False,horizontal
4.947,0.0,0.0,0.0,0.0,0.0016,0.0,-0.0016,0.0,5,6,0.0046,0.0056,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0,0.0,False,False,True,True,False,horizontal
4.997,0.03874507952472674,-0.05,0.031245079524726743,0.04624507952472674,0.0016,0.0,0.0296,0.0462,5,6,0.0046,0.0056,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,horizontal
5.047,0.03874507952472674,-0.05,0.031245079524726743,0.04624507952472674,0.0016,0.0,0.0296,0.0462,5,6,0.0046,0.0056,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,horizontal
5.097,0.03874507952472674,-0.1,0.023745079524726743,0.05374507952472674,0.0084,0.0099,0.0154,0.0439,8,10,0.0074,0.0093,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.147,0.03874507952472674,-0.1,0.023745079524726743,0.05374507952472674,0.0084,0.0099,0.0154,0.0439,8,10,0.0074,0.0093,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.197,0.03874507952472674,-0.12271861545741558,0.020337287206114406,0.05715287184333908,0.0084,0.0099,0.012,0.0473,19,22,0.0176,0.0204,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.247,0.03874507952472674,-0.12271861545741558,0.020337287206114406,0.05715287184333908,0.0322,0.0356,-0.0119,0.0216,19,22,0.0176,0.0204,2.812503493359528,2.812503493359528,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.297,0.03874507952472674,-0.12271861545741558,0.020337287206114406,0.05715287184333908,0.0322,0.0356,-0.0119,0.0216,29,33,0.0269,0.0306,2.4609410636176894,2.812503493359528,-0.3515624297418385,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.347,0.03874507952472674,-0.12271861545741558,0.020337287206114406,0.05715287184333908,0.0322,0.0356,-0.0119,0.0216,29,33,0.0269,0.0306,2.4609410636176894,2.812503493359528,-0.3515624297418385,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.397,0.03874507952472674,-0.12271861545741558,0.020337287206114406,0.05715287184333908,0.0663,0.0733,-0.046,-0.0161,38,43,0.0352,0.0399,2.109378420432439,2.812503493359528,-0.7031250729270888,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.449,0.03874507952472674,-0.12271861545741558,0.020337287206114406,0.05715287184333908,0.0663,0.0733,-0.046,-0.0161,38,43,0.0352,0.0399,2.109378420432439,2.812503493359528,-0.7031250729270888,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.497,0.04183663015565221,-0.10317790821823848,0.02635994392291644,0.057313316388387985,0.0694,0.0736,-0.0431,-0.0163,46,51,0.0426,0.0473,1.7578159906906006,2.4609410636176894,-0.7031250729270888,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.547,0.04183663015565221,-0.10317790821823848,0.02635994392291644,0.057313316388387985,0.0694,0.0736,-0.0431,-0.0163,46,51,0.0426,0.0473,1.7578159906906006,2.4609410636176894,-0.7031250729270888,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.597,0.04570311394334302,-0.08681663579908476,0.032680618573480306,0.05872560931320573,0.0694,0.0736,-0.0367,-0.0149,51,57,0.0473,0.0528,1.7578159906906006,2.109378420432439,-0.3515624297418385,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.647,0.04570311394334302,-0.08681663579908476,0.032680618573480306,0.05872560931320573,0.054,0.059,-0.0213,-0.0003,51,57,0.0473,0.0528,1.7578159906906006,2.109378420432439,-0.3515624297418385,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.697,0.04649691383843297,-0.09101725212261567,0.032844326020040615,0.060149501656825324,0.054,0.059,-0.0212,0.0012,55,62,0.051,0.0575,2.109378420432439,2.109378420432439,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.747,0.04649691383843297,-0.09101725212261567,0.032844326020040615,0.060149501656825324,0.054,0.059,-0.0212,0.0012,55,62,0.051,0.0575,2.109378420432439,2.109378420432439,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.797,0.05004325157646301,-0.07219115787958791,0.03921457789452483,0.0608719252584012,0.0571,0.0626,-0.0179,-0.0017,61,68,0.0565,0.063,1.4062534542270564,1.7578159906906006,-0.3515625364635442,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.847,0.05004325157646301,-0.07219115787958791,0.03921457789452483,0.0608719252584012,0.0571,0.0626,-0.0179,-0.0017,61,68,0.0565,0.063,1.4062534542270564,1.7578159906906006,-0.3515625364635442,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.897,0.05076815707979343,-0.07580228890655953,0.039397813743809504,0.062138500415777356,0.0571,0.0626,-0.0177,-0.0004,68,75,0.063,0.0695,1.4062534542270564,1.7578159906906006,-0.3515625364635442,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.947,0.05076815707979343,-0.07580228890655953,0.039397813743809504,0.062138500415777356,0.0516,0.0548,-0.0122,0.0073,68,75,0.063,0.0695,1.4062534542270564,1.7578159906906006,-0.3515625364635442,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
5.997,0.05444901814597264,-0.0568335008637414,0.04592399301641143,0.06297404327553385,0.0516,0.0548,-0.0056,0.0081,74,82,0.0686,0.076,0.7031284346608206,1.4062534542270564,-0.7031250195662357,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.047,0.05444901814597264,-0.0568335008637414,0.04592399301641143,0.06297404327553385,0.0532,0.0588,-0.0072,0.0041,74,82,0.0686,0.076,0.7031284346608206,1.4062534542270564,-0.7031250195662357,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.097,0.05520064740155411,-0.06046482312065617,0.04613092393345568,0.06427037086965254,0.0532,0.0588,-0.007,0.0054,81,90,0.0751,0.0834,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.147,0.05520064740155411,-0.06046482312065617,0.04613092393345568,0.06427037086965254,0.0578,0.065,-0.0117,-0.0007,81,90,0.0751,0.0834,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.197,0.05535159153436421,-0.06118049250020714,0.04617451765933314,0.06452866540939528,0.0578,0.065,-0.0117,-0.0004,89,98,0.0825,0.0908,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.247,0.05535159153436421,-0.06118049250020714,0.04617451765933314,0.06452866540939528,0.0578,0.065,-0.0117,-0.0004,89,98,0.0825,0.0908,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.297,0.05538180509219399,-0.06132391241766552,0.04618321822954416,0.06458039195484382,0.0718,0.0761,-0.0256,-0.0115,96,105,0.089,0.0973,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.347,0.05538180509219399,-0.06132391241766552,0.04618321822954416,0.06458039195484382,0.0718,0.0761,-0.0256,-0.0115,96,105,0.089,0.0973,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.397,0.055387848793010654,-0.06135226026696469,0.04618500975296595,0.06459068783305535,0.069,0.0716,-0.0228,-0.007,103,112,0.0955,0.1038,1.7578159906906006,1.4062534542270564,0.3515625364635442,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.449,0.055387848793010654,-0.06135226026696469,0.04618500975296595,0.06459068783305535,0.069,0.0716,-0.0228,-0.007,103,112,0.0955,0.1038,1.7578159906906006,1.4062534542270564,0.3515625364635442,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.497,0.05538905757274401,-0.061357962518783955,0.046185363194926415,0.0645927519505616,0.069,0.0716,-0.0228,-0.007,109,118,0.101,0.1094,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.547,0.05538905757274401,-0.061357962518783955,0.046185363194926415,0.0645927519505616,0.0562,0.0578,-0.01,0.0068,109,118,0.101,0.1094,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.597,0.055389299330273485,-0.06135909413926568,0.04618543520938363,0.06459316345116334,0.0562,0.0578,-0.01,0.0068,115,125,0.1066,0.1158,0.7031284346608206,1.4062534542270564,-0.7031250195662357,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.647,0.055389299330273485,-0.06135909413926568,0.04618543520938363,0.06459316345116334,0.0562,0.0578,-0.01,0.0068,115,125,0.1066,0.1158,0.7031284346608206,1.4062534542270564,-0.7031250195662357,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.697,0.055389347681842706,-0.0613593254563057,0.04618544886339685,0.06459324650028855,0.0659,0.0693,-0.0197,-0.0047,122,132,0.1131,0.1223,0.7031284346608206,1.4062534542270564,-0.7031250195662357,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.747,0.055389347681842706,-0.0613593254563057,0.04618544886339685,0.06459324650028855,0.0659,0.0693,-0.0197,-0.0047,122,132,0.1131,0.1223,0.7031284346608206,1.4062534542270564,-0.7031250195662357,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.797,0.06287763574439731,-0.021996792383658738,0.0595781168868485,0.06617715460194612,0.0659,0.0693,-0.0063,-0.0031,129,139,0.1196,0.1288,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.847,0.06287763574439731,-0.021996792383658738,0.0595781168868485,0.06617715460194612,0.0568,0.0589,0.0027,0.0073,129,139,0.1196,0.1288,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.4,0.4,False,False,False,False,False,horizontal
6.897,0.06443224663699003,-0.02896148501077856,0.060088023885373244,0.0687764693886068,0.0568,0.0589,0.0032,0.0099,135,145,0.1251,0.1344,0.35156592487770283,0.7031284346608206,-0.3515625097831178,WELD_FOUND,0.4,0.4079,False,False,False,False,False,horizontal
6.947,0.06443224663699003,-0.02896148501077856,0.060088023885373244,0.0687764693886068,0.0568,0.0589,0.0032,0.0099,135,145,0.1251,0.1344,0.35156592487770283,0.7031284346608206,-0.3515625097831178,WELD_FOUND,0.4,0.4079,False,False,False,False,False,horizontal
6.997,0.06474544694671183,-0.030341421004377048,0.06019423379605528,0.06929666009736839,0.0687,0.0699,-0.0085,-0.0006,143,153,0.1325,0.1418,-0.35155909468853286,0.7031284346608206,-1.0546875293493536,WELD_FOUND,0.4,0.4105,False,False,False,False,False,horizontal
7.047,0.06474544694671183,-0.030341421004377048,0.06019423379605528,0.06929666009736839,0.0687,0.0699,-0.0085,-0.0006,143,153,0.1325,0.1418,-0.35155909468853286,0.7031284346608206,-1.0546875293493536,WELD_FOUND,0.4,0.4105,False,False,False,False,False,horizontal
