t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode
5.659,0.0,0.0,0.0,0.0,-0.1572,0.0,0.1572,0.0,-891,2,0.8258,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.709,0.0,0.0,0.0,0.0,-0.1257,0.0,0.1257,0.0,-965,2,0.8943,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.759,0.0,0.0,0.0,0.0,-0.1257,0.0,0.1257,0.0,-965,2,0.8943,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.809,0.0,0.0,0.0,0.0,-0.1257,0.0,0.1257,0.0,-1013,2,0.9388,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.859,0.0,0.0,0.0,0.0,-0.1941,0.0,0.1941,0.0,-1013,2,0.9388,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.909,0.0,0.0,0.0,0.0,-0.1941,0.0,0.1941,0.0,-1097,2,1.0167,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.959,0.0,0.0,0.0,0.0,-0.1941,0.0,0.1941,0.0,-1097,2,1.0167,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.009,0.0,0.0,0.0,0.0,-0.1552,0.0,0.1552,0.0,-1178,2,1.0917,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.061,0.0,0.0,0.0,0.0,-0.1552,0.0,0.1552,0.0,-1178,2,1.0917,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.109,0.0,0.0,0.0,0.0,-0.1552,0.0,0.1552,0.0,-1255,2,1.1631,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.159,0.0,0.0,0.0,0.0,-0.1242,0.0,0.1242,0.0,-1255,2,1.1631,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.209,0.0,0.0,0.0,0.0,-0.1242,0.0,0.1242,0.0,-1304,2,1.2085,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.259,0.0,0.0,0.0,0.0,-0.1242,0.0,0.1242,0.0,-1304,2,1.2085,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.309,0.0,0.0,0.0,0.0,-0.0994,0.0,0.0994,0.0,-1387,2,1.2854,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.359,0.0,0.0,0.0,0.0,-0.0994,0.0,0.0994,0.0,-1387,2,1.2854,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.409,0.0,0.0,0.0,0.0,-0.0994,0.0,0.0994,0.0,-1468,2,1.3605,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.459,0.0,0.0,0.0,0.0,-0.0795,0.0,0.0795,0.0,-1468,2,1.3605,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.509,0.0,0.0,0.0,0.0,-0.0795,0.0,0.0795,0.0,-1515,2,1.4041,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.559,0.0,0.0,0.0,0.0,-0.0795,0.0,0.0795,0.0,-1515,2,1.4041,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.609,0.0,0.0,0.0,0.0,-0.0636,0.0,0.0636,0.0,-1586,2,1.4699,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.659,0.0,0.0,0.0,0.0,-0.0636,0.0,0.0636,0.0,-1586,2,1.4699,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.709,0.0,0.0,0.0,0.0,-0.0509,0.0,0.0509,0.0,-1662,2,1.5403,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.759,0.0,0.0,0.0,0.0,-0.0509,0.0,0.0509,0.0,-1662,2,1.5403,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.809,0.0,0.0,0.0,0.0,-0.0509,0.0,0.0509,0.0,-1737,2,1.6098,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.859,0.0,0.0,0.0,0.0,-0.0407,0.0,0.0407,0.0,-1737,2,1.6098,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.909,0.0,0.0,0.0,0.0,-0.0407,0.0,0.0407,0.0,-1784,2,1.6534,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.959,0.0,0.0,0.0,0.0,-0.0407,0.0,0.0407,0.0,-1784,2,1.6534,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.009,0.0,0.0,0.0,0.0,-0.0326,0.0,0.0326,0.0,-1863,2,1.7266,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.061,0.0,0.0,0.0,0.0,-0.0326,0.0,0.0326,0.0,-1863,2,1.7266,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.109,0.0,0.0,0.0,0.0,-0.0326,0.0,0.0326,0.0,-1941,3,1.7989,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.159,0.0,0.0,0.0,0.0,-0.026,0.0025,0.026,-0.0025,-1941,3,1.7989,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.209,0.0,0.0,0.0,0.0,-0.026,0.0025,0.026,-0.0025,-2009,3,1.8619,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.259,0.0,0.0,0.0,0.0,-0.026,0.0025,0.026,-0.0025,-2009,3,1.8619,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.309,0.0,0.0,0.0,0.0,-0.1886,0.002,0.1886,-0.002,-2011,3,1.8637,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.359,0.0,0.0,0.0,0.0,-0.1886,0.002,0.1886,-0.002,-2011,3,1.8637,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.409,0.0,0.0,0.0,0.0,-0.1886,0.002,0.1886,-0.002,-2010,3,1.8628,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.459,0.0,0.0,0.0,0.0,-0.1107,0.0016,0.1107,-0.0016,-2010,3,1.8628,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.509,0.0,0.0,0.0,0.0,-0.1107,0.0016,0.1107,-0.0016,-2010,3,1.8628,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.559,0.0,0.0,0.0,0.0,-0.1107,0.0016,0.1107,-0.0016,-2010,3,1.8628,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.609,0.0,0.0,0.0,0.0,-0.0886,0.0013,0.0886,-0.0013,-2010,3,1.8628,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.659,0.0,0.0,0.0,0.0,-0.0886,0.0013,0.0886,-0.0013,-2010,3,1.8628,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.709,0.0,0.0,0.0,0.0,-0.0568,0.001,0.0568,-0.001,-2011,3,1.8637,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.759,0.0,0.0,0.0,0.0,-0.0568,0.001,0.0568,-0.001,-2011,3,1.8637,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.809,0.0,0.0,0.0,0.0,-0.0568,0.001,0.0568,-0.001,-2013,3,1.8656,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.859,0.0,0.0,0.0,0.0,-0.039,0.0,0.039,0.0,-2013,3,1.8656,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.909,0.0,0.0,0.0,0.0,-0.039,0.0,0.039,0.0,-2022,3,1.8739,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.959,0.0,0.0,0.0,0.0,-0.039,0.0,0.039,0.0,-2022,3,1.8739,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.009,0.0,0.0,0.0,0.0,-0.0753,0.0,0.0753,0.0,-2034,3,1.885,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.061,0.0,0.0,0.0,0.0,-0.0753,0.0,0.0753,0.0,-2034,3,1.885,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.109,0.0,0.0,0.0,0.0,0.0067,0.0,-0.0067,0.0,-2020,3,1.8721,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.159,0.0,0.0,0.0,0.0,0.0067,0.0,-0.0067,0.0,-2020,3,1.8721,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.209,0.0,0.0,0.0,0.0,0.0067,0.0,-0.0067,0.0,-2004,3,1.8572,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.259,0.0,0.0,0.0,0.0,0.0436,0.0,-0.0436,0.0,-2004,3,1.8572,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.309,0.0,0.0,0.0,0.0,0.0436,0.0,-0.0436,0.0,-1991,3,1.8452,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.359,0.0,0.0,0.0,0.0,0.0743,0.0,-0.0743,0.0,-1991,3,1.8452,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.409,0.0,0.0,0.0,0.0,0.0743,0.0,-0.0743,0.0,-1978,3,1.8332,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.459,0.0,0.0,0.0,0.0,0.0743,0.0,-0.0743,0.0,-1978,3,1.8332,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.509,0.0,0.0,0.0,0.0,0.1039,0.0,-0.1039,0.0,-1967,3,1.823,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.559,0.0,0.0,0.0,0.0,0.1039,0.0,-0.1039,0.0,-1967,3,1.823,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.609,0.0,0.0,0.0,0.0,0.1039,0.0,-0.1039,0.0,-1952,3,1.8091,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.659,0.0,0.0,0.0,0.0,0.0994,0.0,-0.0994,0.0,-1952,3,1.8091,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.709,0.0,0.0,0.0,0.0,0.0994,0.0,-0.0994,0.0,-1937,3,1.7952,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.759,0.0,0.0,0.0,0.0,0.1153,0.0,-0.1153,0.0,-1937,3,1.7952,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.809,0.0,0.0,0.0,0.0,0.1153,0.0,-0.1153,0.0,-1925,3,1.784,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.859,0.0,0.0,0.0,0.0,0.1136,0.0,-0.1136,0.0,-1925,3,1.784,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.909,0.0,0.0,0.0,0.0,0.1136,0.0,-0.1136,0.0,-1914,3,1.7738,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.959,0.0,0.0,0.0,0.0,0.109,0.0,-0.109,0.0,-1914,3,1.7738,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.009,0.0,0.0,0.0,0.0,0.109,0.0,-0.109,0.0,-1904,3,1.7646,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.061,0.0,0.0,0.0,0.0,0.1024,0.0,-0.1024,0.0,-1904,3,1.7646,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.109,0.0,0.0,0.0,0.0,0.1024,0.0,-0.1024,0.0,-1900,3,1.7609,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.159,0.0,0.0,0.0,0.0,0.1024,0.0,-0.1024,0.0,-1900,3,1.7609,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.209,0.0,0.0,0.0,0.0,0.0837,0.0,-0.0837,0.0,-1895,3,1.7562,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.259,0.0,0.0,0.0,0.0,0.0837,0.0,-0.0837,0.0,-1895,3,1.7562,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.309,0.0,0.0,0.0,0.0,0.0762,0.0,-0.0762,0.0,-1888,3,1.7497,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.359,0.0,0.0,0.0,0.0,0.0762,0.0,-0.0762,0.0,-1888,3,1.7497,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.409,0.0,0.0,0.0,0.0,0.0531,0.0,-0.0531,0.0,-1886,3,1.7479,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.459,0.0,0.0,0.0,0.0,0.0531,0.0,-0.0531,0.0,-1886,3,1.7479,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.509,0.0,0.0,0.0,0.0,0.0531,0.0,-0.0531,0.0,-1886,3,1.7479,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.559,0.0,0.0,0.0,0.0,0.0425,0.0,-0.0425,0.0,-1886,3,1.7479,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.609,0.0,0.0,0.0,0.0,0.0425,0.0,-0.0425,0.0,-1887,3,1.7488,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.659,0.0,0.0,0.0,0.0,0.0218,0.0,-0.0218,0.0,-1887,3,1.7488,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.709,0.0,0.0,0.0,0.0,0.0218,0.0,-0.0218,0.0,-1888,3,1.7497,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
