t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.161,0.021833669621489703,0.09251260736927973,0.03571056072688166,0.007956778516097744,0.0,0.0,0.0357,0.008,0,0,0.0,0.0,-2.1093715902432693,-2.1093715902432693,0.0,WELD_FOUND
2.211,0.021833669621489703,0.09251260736927973,0.03571056072688166,0.007956778516097744,0.0,0.0,0.0357,0.008,0,0,0.0,0.0,-2.1093715902432693,-2.1093715902432693,0.0,WELD_FOUND
2.261,0.021800095371300905,0.09213006056646429,0.03561960445627055,0.007980586286331262,0.0,0.0,0.0356,0.008,0,0,0.0,0.0,-2.1093715902432693,-2.1093715902432693,0.0,WELD_FOUND
2.311,0.021800095371300905,0.09213006056646429,0.03561960445627055,0.007980586286331262,0.0099,0.0099,0.0257,-0.0019,4,4,0.0037,0.0037,-2.1093715902432693,-2.1093715902432693,0.0,WELD_FOUND
2.361,0.02179338362133148,0.09205768139032094,0.03560203582987962,0.007984731412783337,0.0099,0.0099,0.0257,-0.0019,4,4,0.0037,0.0037,-1.4062466240378864,-2.1093715902432693,0.7031249662053829,WELD_FOUND
2.411,0.02179338362133148,0.09205768139032094,0.03560203582987962,0.007984731412783337,0.0208,0.0133,0.0148,-0.0054,8,6,0.0074,0.0056,-1.4062466240378864,-2.1093715902432693,0.7031249662053829,WELD_FOUND
2.461,0.021792041395340328,0.09204237292518273,0.03559839733411774,0.007985685456562919,0.0208,0.0133,0.0148,-0.0054,8,6,0.0074,0.0056,-2.8124966631703576,-2.1093715902432693,-0.7031250729270884,WELD_FOUND
2.511,0.021792041395340328,0.09204237292518273,0.03559839733411774,0.007985685456562919,0.0208,0.0133,0.0148,-0.0054,11,8,0.0102,0.0074,-2.8124966631703576,-2.1093715902432693,-0.7031250729270884,WELD_FOUND
2.561,0.0,0.0,0.0,0.0,0.0199,0.013,-0.0199,-0.013,11,8,0.0102,0.0074,-2.8124966631703576,nan,nan,NO_WELD
2.611,0.0,0.0,0.0,0.0,0.0199,0.013,-0.0199,-0.013,12,9,0.0111,0.0083,-2.8124966631703576,nan,nan,NO_WELD
2.661,0.0,0.0,0.0,0.0,0.0156,0.0115,-0.0156,-0.0115,12,9,0.0111,0.0083,-2.8124966631703576,nan,nan,NO_WELD
2.711,0.0,0.0,0.0,0.0,0.0156,0.0115,-0.0156,-0.0115,12,8,0.0111,0.0074,-2.8124966631703576,nan,nan,NO_WELD
2.761,0.0,0.0,0.0,0.0,0.0156,0.0115,-0.0156,-0.0115,12,8,0.0111,0.0074,-2.8124966631703576,nan,nan,NO_WELD
2.811,0.0,0.0,0.0,0.0,0.0125,0.0044,-0.0125,-0.0044,12,8,0.0111,0.0074,-2.8124966631703576,nan,nan,NO_WELD
2.861,0.0,0.0,0.0,0.0,0.0125,0.0044,-0.0125,-0.0044,12,8,0.0111,0.0074,-2.8124966631703576,nan,nan,NO_WELD
2.911,0.0,0.0,0.0,0.0,0.0125,0.0044,-0.0125,-0.0044,12,8,0.0111,0.0074,-2.8124966631703576,nan,nan,NO_WELD
2.962,0.0,0.0,0.0,0.0,0.01,0.0035,-0.01,-0.0035,12,8,0.0111,0.0074,-2.8124966631703576,nan,nan,NO_WELD
3.011,0.0,0.0,0.0,0.0,0.01,0.0035,-0.01,-0.0035,12,8,0.0111,0.0074,-2.8124966631703576,nan,nan,NO_WELD
