t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.153,0.00557272289616754,-0.2,-0.02442727710383246,0.03557272289616754,0.0,0.0,-0.0244,0.0356,0,0,0.0,0.0,nan,5.97656621480972,nan,UNKNOWN
2.203,0.005647128338932252,-0.25,-0.03185287166106775,0.04314712833893225,0.0,0.0,-0.0319,0.0431,0,0,0.0,0.0,nan,5.97656621480972,nan,WELD_FOUND
2.253,0.005647128338932252,-0.25,-0.03185287166106775,0.04314712833893225,0.0,0.0,-0.0319,0.0431,0,0,0.0,0.0,nan,5.97656621480972,nan,WELD_FOUND
2.303,0.006481606706126858,-0.24105236241467778,-0.02967624765607481,0.04263946106832853,0.0049,0.0099,-0.0346,0.0328,2,4,0.0019,0.0037,nan,5.625003571624471,nan,WELD_FOUND
2.353,0.006481606706126858,-0.24105236241467778,-0.02967624765607481,0.04263946106832853,0.0049,0.0099,-0.0346,0.0328,2,4,0.0019,0.0037,nan,5.625003571624471,nan,WELD_FOUND
2.403,0.006655400182301662,-0.2445786378682063,-0.03003139549792928,0.0433421958625326,-0.0007,0.0133,-0.0293,0.03,1,6,0.0009,0.0056,nan,5.625003571624471,nan,WELD_FOUND
2.453,0.006655400182301662,-0.2445786378682063,-0.03003139549792928,0.0433421958625326,-0.0007,0.0133,-0.0293,0.03,1,6,0.0009,0.0056,nan,5.625003571624471,nan,WELD_FOUND
2.503,0.006655400182301662,-0.2445786378682063,-0.03003139549792928,0.0433421958625326,-0.0007,0.0133,-0.0293,0.03,0,8,0.0,0.0074,nan,5.625003571624471,nan,WELD_FOUND
2.553,0.006655400182301662,-0.2445786378682063,-0.03003139549792928,0.0433421958625326,-0.0029,0.013,-0.0271,0.0304,0,8,0.0,0.0074,nan,5.625003571624471,nan,WELD_FOUND
2.603,0.006655400182301662,-0.2445786378682063,-0.03003139549792928,0.0433421958625326,-0.0029,0.013,-0.0271,0.0304,0,10,0.0,0.0093,nan,5.625003571624471,nan,WELD_FOUND
2.653,0.006655400182301662,-0.2445786378682063,-0.03003139549792928,0.0433421958625326,-0.0023,0.0152,-0.0277,0.0282,0,10,0.0,0.0093,nan,5.625003571624471,nan,WELD_FOUND
2.703,0.006655400182301662,-0.2445786378682063,-0.03003139549792928,0.0433421958625326,-0.0023,0.0152,-0.0277,0.0282,-1,13,0.0009,0.012,nan,5.625003571624471,nan,WELD_FOUND
2.753,0.0,0.0,0.0,0.0,-0.0023,0.0152,0.0023,-0.0152,-1,13,0.0009,0.012,nan,5.625003571624471,nan,WELD_FOUND
2.803,0.0,0.0,0.0,0.0,-0.0039,0.0214,0.0039,-0.0214,-1,15,0.0009,0.0139,nan,6.328128431108148,nan,WELD_FOUND
2.853,0.0,0.0,0.0,0.0,-0.0039,0.0214,0.0039,-0.0214,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
2.903,0.0,0.0,0.0,0.0,-0.0039,0.0214,0.0039,-0.0214,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
2.953,0.0,0.0,0.0,0.0,-0.0031,0.0172,0.0031,-0.0172,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.003,0.0,0.0,0.0,0.0,-0.0031,0.0172,0.0031,-0.0172,-1,15,0.0009,0.0139,nan,5.97656621480972,nan,WELD_FOUND
3.053,0.0,0.0,0.0,0.0,-0.0031,0.0172,0.0031,-0.0172,-1,15,0.0009,0.0139,nan,5.97656621480972,nan,WELD_FOUND
3.105,0.0,0.0,0.0,0.0,-0.0025,0.0137,0.0025,-0.0137,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.153,0.0,0.0,0.0,0.0,-0.0025,0.0137,0.0025,-0.0137,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.203,0.0,0.0,0.0,0.0,-0.002,0.011,0.002,-0.011,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.253,0.0,0.0,0.0,0.0,-0.002,0.011,0.002,-0.011,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.303,0.005665806798333702,-0.05,-0.0018341932016662978,0.013165806798333702,-0.002,0.011,0.0001,0.0022,-1,15,0.0009,0.0139,nan,5.97656621480972,nan,WELD_FOUND
3.353,0.005665806798333702,-0.05,-0.0018341932016662978,0.013165806798333702,-0.0016,0.0088,-0.0002,0.0044,-1,15,0.0009,0.0139,nan,5.97656621480972,nan,WELD_FOUND
3.403,0.0,0.0,0.0,0.0,-0.0016,0.0088,0.0016,-0.0088,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.453,0.0,0.0,0.0,0.0,-0.0016,0.0088,0.0016,-0.0088,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.503,0.005665806798333702,-0.05,-0.0018341932016662978,0.013165806798333702,-0.0013,0.007,-0.0006,0.0061,-1,15,0.0009,0.0139,nan,5.97656621480972,nan,WELD_FOUND
3.553,0.005665806798333702,-0.05,-0.0018341932016662978,0.013165806798333702,-0.0013,0.007,-0.0006,0.0061,-1,15,0.0009,0.0139,nan,5.97656621480972,nan,WELD_FOUND
3.603,0.0,0.0,0.0,0.0,-0.001,0.0056,0.001,-0.0056,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.653,0.0,0.0,0.0,0.0,-0.001,0.0056,0.001,-0.0056,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.703,0.0,0.0,0.0,0.0,-0.001,0.0056,0.001,-0.0056,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.753,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,-0.0045,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
3.803,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,-0.0045,-1,15,0.0009,0.0139,nan,7.382816360663898,nan,WELD_FOUND
3.853,0.005,-0.05,-0.0024999999999999996,0.0125,0.0,0.0036,-0.0025,0.0089,-1,15,0.0009,0.0139,nan,7.382816360663898,nan,WELD_FOUND
3.904,0.005,-0.05,-0.0024999999999999996,0.0125,0.0,0.0036,-0.0025,0.0089,-1,15,0.0009,0.0139,nan,6.328128431108148,nan,WELD_FOUND
3.953,0.005,-0.1,-0.009999999999999998,0.02,0.0,0.0036,-0.01,0.0164,-1,15,0.0009,0.0139,nan,6.328128431108148,nan,WELD_FOUND
4.003,0.005,-0.1,-0.009999999999999998,0.02,0.0,0.0029,-0.01,0.0171,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.053,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,-0.0029,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.106,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,-0.0023,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.153,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,-0.0023,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.203,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,-0.0023,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.253,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,-0.0018,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.304,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,-0.0018,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.353,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,-0.0015,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.403,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,-0.0015,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.453,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,-0.0015,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.503,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,-0.0012,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.553,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,-0.0012,-1,15,0.0009,0.0139,nan,5.2734409284392205,nan,WELD_FOUND
4.603,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,-0.0012,-1,15,0.0009,0.0139,nan,5.2734409284392205,nan,WELD_FOUND
4.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
4.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,15,0.0009,0.0139,nan,nan,nan,NO_WELD
