t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.116,0.005,0.2843111258108375,0.04764666887162562,-0.03764666887162563,0.0,0.0,0.0476,-0.0376,0,0,0.0,0.0,-6.351558968169053,WELD_FOUND
2.166,0.005,0.2843111258108375,0.04764666887162562,-0.03764666887162563,0.0,0.0,0.0476,-0.0376,0,0,0.0,0.0,-6.351558968169053,WELD_FOUND
2.216,0.005,0.2785642980513665,0.04678464470770497,-0.036784644707704976,0.0,0.0,0.0468,-0.0368,1,-1,0.0009,0.0009,-6.351558968169053,WELD_FOUND
2.266,0.005,0.2785642980513665,0.04678464470770497,-0.036784644707704976,0.0025,-0.0025,0.0443,-0.0343,1,-1,0.0009,0.0009,-6.351558968169053,WELD_FOUND
2.316,0.00581190638715812,0.2479878047648709,0.043010077101888755,-0.03138626432757251,0.0025,-0.0025,0.0405,-0.0289,5,-2,0.0046,0.0019,-5.824215430278001,WELD_FOUND
2.366,0.00581190638715812,0.2479878047648709,0.043010077101888755,-0.03138626432757251,0.0025,-0.0025,0.0405,-0.0289,5,-2,0.0046,0.0019,-5.824215430278001,WELD_FOUND
2.416,0.030778116521990737,0.19798780476487088,0.06047628723672137,0.0010799458072601048,0.0213,-0.004,0.0392,0.005,9,-2,0.0083,0.0019,0.7031284346608206,WELD_FOUND
2.466,0.030778116521990737,0.19798780476487088,0.06047628723672137,0.0010799458072601048,0.0213,-0.004,0.0392,0.005,9,-2,0.0083,0.0019,0.7031284346608206,WELD_FOUND
2.516,0.03200112918342536,0.1479878047648709,0.05419929989815599,0.00980295846869473,0.0213,-0.004,0.0329,0.0138,13,-2,0.012,0.0019,0.7031284346608206,WELD_FOUND
2.566,0.03200112918342536,0.1479878047648709,0.05419929989815599,0.00980295846869473,0.0226,-0.0032,0.0316,0.013,13,-2,0.012,0.0019,0.7031284346608206,WELD_FOUND
2.616,0.017028223745043126,0.19798780476487088,0.04672639445977376,-0.012669946969687505,0.0226,-0.0032,0.0241,-0.0095,19,-2,0.0176,0.0019,-3.8906213196459487,WELD_FOUND
2.666,0.017028223745043126,0.19798780476487088,0.04672639445977376,-0.012669946969687505,0.0226,-0.0032,0.0241,-0.0095,19,-2,0.0176,0.0019,-3.8906213196459487,WELD_FOUND
2.716,0.01443989213532279,0.17062105293588947,0.040033050075706206,-0.011153265805060628,0.0408,-0.0025,-0.0007,-0.0086,24,-2,0.0222,0.0019,-3.7148404249401468,WELD_FOUND
2.766,0.01443989213532279,0.17062105293588947,0.040033050075706206,-0.011153265805060628,0.0408,-0.0025,-0.0007,-0.0086,24,-2,0.0222,0.0019,-3.7148404249401468,WELD_FOUND
2.816,0.026776161069154168,0.12062105293588947,0.044869319009537584,0.00868300312877075,0.0356,-0.002,0.0093,0.0107,27,-2,0.025,0.0019,2.4609410636176894,WELD_FOUND
2.866,0.026776161069154168,0.12062105293588947,0.044869319009537584,0.00868300312877075,0.0356,-0.002,0.0093,0.0107,27,-2,0.025,0.0019,2.4609410636176894,WELD_FOUND
2.916,0.021188047847156662,0.07062105293588947,0.03178120578754008,0.010594889906773243,0.0288,-0.0016,0.003,0.0122,29,-2,0.0269,0.0019,2.4609410636176894,WELD_FOUND
2.966,0.021188047847156662,0.07062105293588947,0.03178120578754008,0.010594889906773243,0.0288,-0.0016,0.003,0.0122,29,-2,0.0269,0.0019,2.4609410636176894,WELD_FOUND
3.016,0.020148817907675285,0.020621052935889464,0.023241975848058705,0.017055659967291865,0.0288,-0.0016,-0.0055,0.0187,32,-2,0.0297,0.0019,2.4609410636176894,WELD_FOUND
3.067,0.020148817907675285,0.020621052935889464,0.023241975848058705,0.017055659967291865,0.0247,-0.0013,-0.0014,0.0184,32,-2,0.0297,0.0019,2.4609410636176894,WELD_FOUND
