t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.114,0.005,0.2776050939069933,0.04664076408604899,-0.036640764086048994,0.0,0.0,0.0466,-0.0366,0,0,0.0,0.0,-6.652320798741864,COASTING_MEMORY_LOCK
2.164,0.005,0.2776050939069933,0.04664076408604899,-0.036640764086048994,0.0,0.0,0.0466,-0.0366,0,0,0.0,0.0,-6.652320798741864,COASTING_MEMORY_LOCK
2.214,0.005,0.2876878625036092,0.04815317937554138,-0.038153179375541385,0.0,0.0,0.0482,-0.0382,-1,-2,0.0009,0.0019,-6.652320798741864,COASTING_MEMORY_LOCK
2.264,0.005,0.2876878625036092,0.04815317937554138,-0.038153179375541385,-0.0025,-0.0049,0.0506,-0.0332,-1,-2,0.0009,0.0019,-6.652320798741864,COASTING_MEMORY_LOCK
2.314,0.005,0.2897500351696904,0.04846250527545355,-0.03846250527545356,-0.0025,-0.0049,0.0509,-0.0335,-1,-5,0.0009,0.0046,-6.652320798741864,COASTING_MEMORY_LOCK
2.364,0.005,0.2897500351696904,0.04846250527545355,-0.03846250527545356,-0.002,-0.0141,0.0504,-0.0244,-1,-5,0.0009,0.0046,-6.652320798741864,COASTING_MEMORY_LOCK
2.414,0.005,0.29015870406738226,0.048523805610107336,-0.03852380561010734,-0.002,-0.0141,0.0505,-0.0244,3,-6,0.0028,0.0056,-6.652320798741864,COASTING_MEMORY_LOCK
2.464,0.005,0.29015870406738226,0.048523805610107336,-0.03852380561010734,-0.002,-0.0141,0.0505,-0.0244,3,-6,0.0028,0.0056,-6.652320798741864,COASTING_MEMORY_LOCK
2.514,0.005,0.2902420411434516,0.04853630617151773,-0.03853630617151774,0.0186,-0.0134,0.0299,-0.0251,7,-7,0.0065,0.0065,-6.652320798741864,COASTING_MEMORY_LOCK
2.564,0.005,0.2902420411434516,0.04853630617151773,-0.03853630617151774,0.0186,-0.0134,0.0299,-0.0251,7,-7,0.0065,0.0065,-6.652320798741864,COASTING_MEMORY_LOCK
2.614,0.005,0.29025821007786334,0.0485387315116795,-0.038538731511679504,0.026,-0.0107,0.0226,-0.0278,11,-7,0.0102,0.0065,-6.652320798741864,COASTING_MEMORY_LOCK
2.664,0.005,0.29025821007786334,0.0485387315116795,-0.038538731511679504,0.026,-0.0107,0.0226,-0.0278,11,-7,0.0102,0.0065,-6.652320798741864,COASTING_MEMORY_LOCK
2.714,0.035,0.0,0.035,0.035,0.026,-0.0107,0.009,0.0457,14,-8,0.013,0.0074,0.0,NO_WELD
2.764,0.035,0.0,0.035,0.035,0.023,-0.0089,0.012,0.0439,14,-8,0.013,0.0074,0.0,NO_WELD
