t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode
2.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0009,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.556,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,1,0,0.0009,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.606,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,3,0,0.0028,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.656,0.0,0.0,0.0,0.0,0.0089,0.0,-0.0089,0.0,3,0,0.0028,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.706,0.0,0.0,0.0,0.0,0.0089,0.0,-0.0089,0.0,3,0,0.0028,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.756,0.0,0.0,0.0,0.0,0.0071,0.0,-0.0071,0.0,3,0,0.0028,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.806,0.0,0.0,0.0,0.0,0.0071,0.0,-0.0071,0.0,1,0,0.0009,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.856,0.0,0.0,0.0,0.0,0.0071,0.0,-0.0071,0.0,1,0,0.0009,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.906,0.0,0.0,0.0,0.0,-0.0007,0.0,0.0007,0.0,1,0,0.0009,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.956,0.0,0.0,0.0,0.0,-0.0007,0.0,0.0007,0.0,1,0,0.0009,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.006,0.0,0.0,0.0,0.0,-0.0152,0.0,0.0152,0.0,-3,0,0.0028,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.058,0.0,0.0,0.0,0.0,-0.0152,0.0,0.0152,0.0,-3,0,0.0028,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.106,0.0,0.0,0.0,0.0,-0.0152,0.0,0.0152,0.0,-56,0,0.0519,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.156,0.0,0.0,0.0,0.0,-0.1401,0.0,0.1401,0.0,-56,0,0.0519,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.206,0.0,0.0,0.0,0.0,-0.1401,0.0,0.1401,0.0,-113,0,0.1047,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.256,0.0,0.0,0.0,0.0,-0.1401,0.0,0.1401,0.0,-113,0,0.1047,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.306,0.0,0.0,0.0,0.0,-0.1121,0.0,0.1121,0.0,-168,0,0.1557,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.356,0.0,0.0,0.0,0.0,-0.1121,0.0,0.1121,0.0,-168,0,0.1557,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.406,0.0,0.0,0.0,0.0,-0.1121,0.0,0.1121,0.0,-221,0,0.2048,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
