t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.109,0.0,0.3,0.045,-0.045,0.0,0.0,0.045,-0.045,0,0,0.0,0.0,-36.56249781579308,WELD_COASTING
2.159,0.0,0.3,0.045,-0.045,0.0,0.0,0.045,-0.045,0,0,0.0,0.0,-36.56249781579308,WELD_COASTING
2.209,0.0,0.3,0.045,-0.045,0.0037,-0.0074,0.0413,-0.0376,1,-2,0.0009,0.0019,-36.56249781579308,WELD_COASTING
2.259,0.0,0.3,0.045,-0.045,0.0037,-0.0074,0.0413,-0.0376,1,-2,0.0009,0.0019,-36.56249781579308,WELD_COASTING
2.309,0.0,0.3,0.045,-0.045,0.0096,-0.0156,0.0354,-0.0294,3,-5,0.0028,0.0046,-36.56249781579308,WELD_COASTING
2.359,0.0,0.3,0.045,-0.045,0.0096,-0.0156,0.0354,-0.0294,3,-5,0.0028,0.0046,-36.56249781579308,WELD_COASTING
2.409,0.0,0.3,0.045,-0.045,0.0132,-0.0168,0.0318,-0.0282,5,-7,0.0046,0.0065,-36.56249781579308,WELD_COASTING
2.459,0.0,0.3,0.045,-0.045,0.0132,-0.0168,0.0318,-0.0282,5,-7,0.0046,0.0065,-36.56249781579308,WELD_COASTING
2.509,0.0,0.0,0.0,0.0,0.0132,-0.0168,-0.0132,0.0168,7,-10,0.0065,0.0093,nan,NO_WELD
2.559,0.0,0.0,0.0,0.0,0.0129,-0.0175,-0.0129,0.0175,7,-10,0.0065,0.0093,nan,NO_WELD
2.609,0.0,0.0,0.0,0.0,0.0129,-0.0175,-0.0129,0.0175,8,-11,0.0074,0.0102,-36.56249781579308,WELD_FOUND
2.659,0.0,0.3,0.045,-0.045,0.0114,-0.0142,0.0336,-0.0308,8,-11,0.0074,0.0102,-36.56249781579308,WELD_FOUND
2.709,0.0,0.3,0.045,-0.045,0.0114,-0.0142,0.0336,-0.0308,8,-11,0.0074,0.0102,-36.56249781579308,WELD_COASTING
2.759,0.0,0.3,0.045,-0.045,0.0114,-0.0142,0.0336,-0.0308,8,-11,0.0074,0.0102,-36.56249781579308,WELD_COASTING
2.809,0.0,0.3,0.045,-0.045,0.0118,-0.0135,0.0332,-0.0315,10,-13,0.0093,0.012,-36.56249781579308,WELD_COASTING
2.859,0.0,0.3,0.045,-0.045,0.0118,-0.0135,0.0332,-0.0315,10,-13,0.0093,0.012,-36.56249781579308,WELD_COASTING
2.909,0.0,0.3,0.045,-0.045,0.0145,-0.0155,0.0305,-0.0295,12,-15,0.0111,0.0139,-36.56249781579308,WELD_COASTING
2.959,0.0,0.3,0.045,-0.045,0.0145,-0.0155,0.0305,-0.0295,12,-15,0.0111,0.0139,-36.56249781579308,WELD_COASTING
3.009,0.0,0.3,0.045,-0.045,0.0198,-0.0204,0.0252,-0.0246,15,-18,0.0139,0.0167,-36.56249781579308,WELD_COASTING
3.061,0.0,0.3,0.045,-0.045,0.0198,-0.0204,0.0252,-0.0246,15,-18,0.0139,0.0167,-36.56249781579308,WELD_COASTING
3.109,0.0,0.3,0.045,-0.045,0.0193,-0.0204,0.0257,-0.0246,17,-19,0.0158,0.0176,-36.56249781579308,WELD_COASTING
3.159,0.0,0.3,0.045,-0.045,0.0193,-0.0147,0.0257,-0.0303,17,-19,0.0158,0.0176,-36.56249781579308,WELD_COASTING
3.209,0.0,0.3,0.045,-0.045,0.019,-0.0147,0.026,-0.0303,19,-22,0.0176,0.0204,-36.56249781579308,WELD_COASTING
3.259,0.0,0.3,0.045,-0.045,0.019,-0.02,0.026,-0.025,19,-22,0.0176,0.0204,-36.56249781579308,WELD_COASTING
3.309,0.0,0.0,0.0,0.0,0.0225,-0.02,-0.0225,0.02,22,-24,0.0204,0.0222,nan,NO_WELD
3.359,0.0,0.0,0.0,0.0,0.0225,-0.02,-0.0225,0.02,22,-24,0.0204,0.0222,nan,NO_WELD
3.409,0.0,0.0,0.0,0.0,0.0225,-0.0194,-0.0225,0.0194,24,-25,0.0222,0.0232,nan,NO_WELD
3.459,0.0,0.3,0.045,-0.045,0.0184,-0.0194,0.0266,-0.0256,24,-25,0.0222,0.0232,-30.937498939923668,WELD_FOUND
3.51,0.0,0.3,0.045,-0.045,0.0184,-0.0155,0.0266,-0.0295,24,-25,0.0222,0.0232,-30.937498939923668,WELD_COASTING
3.559,0.0,0.3,0.045,-0.045,0.0184,-0.0155,0.0266,-0.0295,24,-25,0.0222,0.0232,-30.937498939923668,WELD_COASTING
3.609,0.0,0.3,0.045,-0.045,0.0185,-0.0155,0.0265,-0.0295,27,-27,0.025,0.025,-30.937498939923668,WELD_COASTING
3.659,0.0,0.3,0.045,-0.045,0.0185,-0.0143,0.0265,-0.0307,27,-27,0.025,0.025,-30.937498939923668,WELD_COASTING
3.709,0.0,0.3,0.045,-0.045,0.0185,-0.0143,0.0265,-0.0307,29,-30,0.0269,0.0278,-30.937498939923668,WELD_COASTING
3.759,0.0,0.3,0.045,-0.045,0.016,-0.0143,0.029,-0.0307,29,-30,0.0269,0.0278,-30.937498939923668,WELD_COASTING
3.809,0.0,0.3,0.045,-0.045,0.016,-0.0209,0.029,-0.0241,31,-32,0.0287,0.0297,-30.937498939923668,WELD_COASTING
3.859,0.0,0.3,0.045,-0.045,0.017,-0.0209,0.028,-0.0241,31,-32,0.0287,0.0297,-30.937498939923668,WELD_COASTING
3.91,0.0,0.3,0.045,-0.045,0.017,-0.0236,0.028,-0.0214,34,-35,0.0315,0.0324,-30.937498939923668,WELD_COASTING
3.959,0.0,0.3,0.045,-0.045,0.017,-0.0236,0.028,-0.0214,34,-35,0.0315,0.0324,-30.937498939923668,WELD_COASTING
4.01,0.0,0.3,0.045,-0.045,0.025,-0.0179,0.02,-0.0271,37,-36,0.0343,0.0334,-30.937498939923668,WELD_COASTING
4.061,0.0,0.3,0.045,-0.045,0.025,-0.0179,0.02,-0.0271,37,-36,0.0343,0.0334,-30.937498939923668,WELD_COASTING
4.11,0.0,0.3,0.045,-0.045,0.0224,-0.0181,0.0226,-0.0269,39,-38,0.0361,0.0352,nan,NO_WELD
4.159,0.0,0.0,0.0,0.0,0.0224,-0.0181,-0.0224,0.0181,39,-38,0.0361,0.0352,nan,NO_WELD
4.209,0.0,0.0,0.0,0.0,0.0224,-0.0181,-0.0224,0.0181,41,-41,0.038,0.038,nan,NO_WELD
4.259,0.0,0.3,0.045,-0.045,0.0184,-0.0183,0.0266,-0.0267,41,-41,0.038,0.038,-36.56249781579308,WELD_FOUND
4.309,0.0,0.3,0.045,-0.045,0.0184,-0.0183,0.0266,-0.0267,41,-41,0.038,0.038,-36.56249781579308,WELD_FOUND
4.359,0.0,0.3,0.045,-0.045,0.0184,-0.0183,0.0266,-0.0267,41,-41,0.038,0.038,-36.56249781579308,WELD_COASTING
4.409,0.0,0.3,0.045,-0.045,0.0185,-0.0159,0.0265,-0.0291,44,-43,0.0408,0.0399,-36.56249781579308,WELD_COASTING
4.459,0.0,0.3,0.045,-0.045,0.0185,-0.0159,0.0265,-0.0291,44,-43,0.0408,0.0399,-36.56249781579308,WELD_COASTING
4.509,0.0,0.3,0.045,-0.045,0.0185,-0.0159,0.0265,-0.0291,46,-42,0.0426,0.0389,-36.56249781579308,WELD_COASTING
4.559,0.0,0.3,0.045,-0.045,0.016,-0.0071,0.029,-0.0379,46,-42,0.0426,0.0389,-36.56249781579308,WELD_COASTING
