t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode,surface_mode
2.119,0.03460888280195378,0.15000000000000002,0.05710888280195378,0.012108882801953779,0.0,0.0,0.0571,0.0121,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,True,True,False,False,False,vertical
2.169,0.034608882118965685,0.1887134916071997,0.06291590586004564,0.006301858377885734,0.0,0.0,0.0629,0.0063,0,0,0.0,0.0,-1.0546840875743422,-2.70312164233977,1.648437554765428,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.219,0.034608882118965685,0.1887134916071997,0.06291590586004564,0.006301858377885734,0.0074,0.0037,0.0555,0.0026,2,1,0.0019,0.0009,-1.0546840875743422,-2.70312164233977,1.648437554765428,WELD_FOUND,0.713,0.0982,False,False,False,False,False,vertical
2.269,0.0,0.0,0.0,0.0,0.0074,0.0037,-0.0074,-0.0037,2,1,0.0019,0.0009,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.32,0.0,0.0,0.0,0.0,0.0156,0.0096,-0.0156,-0.0096,5,3,0.0046,0.0028,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.369,0.0,0.0,0.0,0.0,0.0156,0.0096,-0.0156,-0.0096,5,3,0.0046,0.0028,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.419,0.0,0.0,0.0,0.0,0.0156,0.0096,-0.0156,-0.0096,5,3,0.0046,0.0028,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.469,0.0,0.0,0.0,0.0,0.0124,0.0077,-0.0124,-0.0077,5,3,0.0046,0.0028,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.52,0.0,0.0,0.0,0.0,0.0124,0.0077,-0.0124,-0.0077,5,3,0.0046,0.0028,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.569,0.0,0.0,0.0,0.0,0.01,0.0062,-0.01,-0.0062,5,3,0.0046,0.0028,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
