t,vx,wz,target_r,target_l,speed_r,speed_l,err_r,err_l,ticks_r,ticks_l,angle,weld
2.107,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.157,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.207,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.257,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.307,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.357,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.407,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.457,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.507,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.557,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.607,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.657,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.707,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.757,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.807,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.857,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.907,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
2.957,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.007,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.058,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.107,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.157,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.207,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.257,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.307,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.357,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.407,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.457,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0,0,nan,UNKNOWN
3.507,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-1,0,nan,UNKNOWN
3.557,0.015,0.0,0.015,0.015,-0.0029,0.0,0.0179,0.015,-1,0,nan,UNKNOWN
3.607,0.015,0.0,0.015,0.015,-0.0014,0.0,0.0164,0.015,-1,0,nan,UNKNOWN
3.657,0.015,0.0,0.015,0.015,-0.0014,0.0,0.0164,0.015,-1,0,nan,UNKNOWN
3.707,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-1,0,nan,UNKNOWN
3.757,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-1,0,nan,UNKNOWN
3.807,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-1,0,nan,UNKNOWN
3.857,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-1,0,nan,UNKNOWN
3.907,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-1,0,nan,UNKNOWN
3.957,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-1,0,nan,UNKNOWN
4.007,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-1,0,nan,UNKNOWN
4.058,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-1,0,nan,UNKNOWN
4.107,0.015,0.0,0.015,0.015,-0.0029,0.0,0.0179,0.015,-2,0,nan,UNKNOWN
4.157,0.015,0.0,0.015,0.015,-0.0029,0.0,0.0179,0.015,-2,0,nan,UNKNOWN
4.207,0.015,0.0,0.015,0.015,-0.0014,0.0,0.0164,0.015,-2,0,nan,UNKNOWN
4.257,0.015,0.0,0.015,0.015,-0.0014,0.0,0.0164,0.015,-2,0,nan,UNKNOWN
4.307,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.357,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.407,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.457,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.507,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.557,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.607,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.657,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.707,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.757,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.807,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.857,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.907,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
4.957,0.015,0.0,0.015,0.015,0.0,0.0,0.015,0.015,-2,0,nan,UNKNOWN
5.007,0.015,0.0,0.015,0.015,-0.0029,0.0,0.0179,0.015,-3,0,nan,UNKNOWN
