t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.4062534542270564,nan,nan,NO_WELD
2.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.4062534542270564,nan,nan,NO_WELD
2.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.4609410636176894,nan,nan,NO_WELD
2.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.4609410636176894,nan,nan,NO_WELD
2.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.4062534542270564,nan,nan,NO_WELD
2.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.4062534542270564,nan,nan,NO_WELD
2.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.109378420432439,nan,nan,NO_WELD
2.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.109378420432439,nan,nan,NO_WELD
2.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.7578159906906006,1.7578159906906006,0.0,WELD_FOUND
2.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.7578159906906006,1.7578159906906006,0.0,WELD_FOUND
2.644,0.021791668119178043,-0.05,0.014291668119178043,0.029291668119178042,0.0,0.0,0.0143,0.0293,0,0,0.0,0.0,2.4609410636176894,2.109378420432439,0.3515626431852503,WELD_FOUND
2.694,0.021791668119178043,-0.05,0.014291668119178043,0.029291668119178042,0.0,0.0,0.0143,0.0293,0,0,0.0,0.0,2.4609410636176894,2.109378420432439,0.3515626431852503,WELD_FOUND
2.744,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,1,0,0.0009,0.0,2.4609410636176894,nan,nan,NO_WELD
2.794,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,1,0,0.0009,0.0,2.4609410636176894,nan,nan,NO_WELD
2.844,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,4,0,0.0037,0.0,2.4609410636176894,nan,nan,NO_WELD
2.894,0.0,0.0,0.0,0.0,0.0089,0.0,-0.0089,0.0,4,0,0.0037,0.0,2.4609410636176894,nan,nan,NO_WELD
2.944,0.0,0.0,0.0,0.0,0.0089,0.0,-0.0089,0.0,3,0,0.0028,0.0,2.4609410636176894,nan,nan,NO_WELD
2.994,0.0,0.0,0.0,0.0,0.0089,0.0,-0.0089,0.0,3,0,0.0028,0.0,2.4609410636176894,nan,nan,NO_WELD
3.044,0.0,0.0,0.0,0.0,0.0029,0.0,-0.0029,0.0,3,0,0.0028,0.0,2.4609410636176894,nan,nan,NO_WELD
3.095,0.0,0.0,0.0,0.0,0.0029,0.0,-0.0029,0.0,3,0,0.0028,0.0,2.4609410636176894,nan,nan,NO_WELD
3.144,0.02377675903516045,-0.05,0.01627675903516045,0.031276759035160445,0.0023,0.0,0.014,0.0313,3,0,0.0028,0.0,1.7578159906906006,1.7578159906906006,0.0,WELD_FOUND
3.194,0.02377675903516045,-0.05,0.01627675903516045,0.031276759035160445,0.0023,0.0,0.014,0.0313,3,0,0.0028,0.0,1.7578159906906006,1.7578159906906006,0.0,WELD_FOUND
3.244,0.0,0.0,0.0,0.0,0.0018,0.0,-0.0018,0.0,3,0,0.0028,0.0,1.7578159906906006,nan,nan,NO_WELD
