t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
3.573,0.06401494141847654,0.015489644750030148,0.06633838813098106,0.061691494705972016,0.0,0.0,0.0663,0.0617,0,0,0.0,0.0,nan,UNKNOWN
3.623,0.06401494141847654,0.015489644750030148,0.06633838813098106,0.061691494705972016,0.0,0.0,0.0663,0.0617,1,0,0.0009,0.0,nan,UNKNOWN
3.672,0.06553336209925172,0.01356780280878164,0.06756853252056896,0.06349819167793447,0.0025,0.0,0.0651,0.0635,1,0,0.0009,0.0,-0.8789028727034228,WELD_FOUND
3.722,0.06553336209925172,0.01356780280878164,0.06756853252056896,0.06349819167793447,0.0025,0.0,0.0651,0.0635,9,8,0.0083,0.0074,-0.8789028727034228,WELD_FOUND
3.772,0.06462017394945276,0.015055989425578292,0.06687857236328949,0.06236177553561601,0.0025,0.0,0.0644,0.0624,9,8,0.0083,0.0074,-1.0546840875743422,WELD_FOUND
3.822,0.06462017394945276,0.015055989425578292,0.06687857236328949,0.06236177553561601,0.0534,0.0544,0.0135,0.008,22,22,0.0204,0.0204,-1.0546840875743422,WELD_FOUND
3.872,0.06275322131341918,0.01713459840794985,0.06532341107461165,0.0601830315522267,0.0534,0.0544,0.0119,0.0058,22,22,0.0204,0.0204,-1.2304654091669671,WELD_FOUND
3.922,0.06275322131341918,0.01713459840794985,0.06532341107461165,0.0601830315522267,0.0534,0.0544,0.0119,0.0058,34,34,0.0315,0.0315,-1.2304654091669671,WELD_FOUND
3.972,0.06350874639519002,0.015771560455225913,0.06587448046347391,0.06114301232690614,0.0617,0.0623,0.0042,-0.0011,34,34,0.0315,0.0315,-1.0546840875743422,WELD_FOUND
4.023,0.06350874639519002,0.015771560455225913,0.06587448046347391,0.06114301232690614,0.0617,0.0623,0.0042,-0.0011,43,42,0.0399,0.0389,-1.0546840875743422,WELD_FOUND
4.074,0.06686207790242926,0.011915525194765613,0.0686494066816441,0.06507474912321443,0.0704,0.067,-0.0017,-0.002,43,42,0.0399,0.0389,-0.7031216044716506,WELD_FOUND
4.122,0.06686207790242926,0.011915525194765613,0.0686494066816441,0.06507474912321443,0.0704,0.067,-0.0017,-0.002,51,49,0.0473,0.0454,-0.7031216044716506,WELD_FOUND
4.172,0.08,0.0,0.08,0.08,0.0704,0.067,0.0096,0.013,51,49,0.0473,0.0454,3.4150945850063755e-06,WELD_FOUND
4.222,0.08,0.0,0.08,0.08,0.0818,0.0773,-0.0018,0.0027,59,57,0.0547,0.0528,3.4150945850063755e-06,WELD_FOUND
4.272,0.08,0.0,0.08,0.08,0.0818,0.0773,-0.0018,0.0027,59,57,0.0547,0.0528,0.35156592487770283,WELD_FOUND
4.322,0.08,0.0,0.08,0.08,0.0861,0.0834,-0.0061,-0.0034,69,67,0.0639,0.0621,0.35156592487770283,WELD_FOUND
4.372,0.0,0.0,0.0,0.0,0.0861,0.0834,-0.0861,-0.0834,69,67,0.0639,0.0621,nan,NO_WELD
4.422,0.0,0.0,0.0,0.0,0.0813,0.0834,-0.0813,-0.0834,77,76,0.0714,0.0704,nan,NO_WELD
4.473,0.0,0.0,0.0,0.0,0.0813,0.0834,-0.0813,-0.0834,77,76,0.0714,0.0704,nan,NO_WELD
4.522,0.0,0.0,0.0,0.0,0.0813,0.0834,-0.0813,-0.0834,81,80,0.0751,0.0741,nan,NO_WELD
4.573,0.0614440003553309,0.018770315680691922,0.0642595477074347,0.05862845300322712,0.0587,0.0599,0.0056,-0.0013,81,80,0.0751,0.0741,-2.1093715902432693,WELD_FOUND
4.622,0.0614440003553309,0.018770315680691922,0.0642595477074347,0.05862845300322712,0.0587,0.0599,0.0056,-0.0013,80,79,0.0741,0.0732,-2.1093715902432693,WELD_FOUND
4.672,0.06149186766057711,0.017286292331041,0.06408481151023326,0.05889892381092096,0.0587,0.0599,0.0054,-0.001,80,79,0.0741,0.0732,-1.2304654091669671,WELD_FOUND
4.722,0.06149186766057711,0.017286292331041,0.06408481151023326,0.05889892381092096,0.0377,0.0384,0.0264,0.0205,82,81,0.076,0.0751,-1.2304654091669671,WELD_FOUND
4.772,0.0,0.0,0.0,0.0,0.0377,0.0384,-0.0377,-0.0384,82,81,0.076,0.0751,nan,NO_WELD
4.822,0.0,0.0,0.0,0.0,0.0377,0.0384,-0.0377,-0.0384,90,89,0.0834,0.0825,nan,NO_WELD
4.872,0.051589128960104765,0.02894206931677589,0.055930439357621146,0.04724781856258838,0.0424,0.0428,0.0135,0.0044,90,89,0.0834,0.0825,-2.460934233428519,WELD_FOUND
4.922,0.051589128960104765,0.02894206931677589,0.055930439357621146,0.04724781856258838,0.0424,0.0428,0.0135,0.0044,94,93,0.0871,0.0862,-2.460934233428519,WELD_FOUND
4.972,0.058883878807222303,0.01812335306353299,0.06160238176675225,0.05616537584769236,0.0403,0.0405,0.0213,0.0156,94,93,0.0871,0.0862,-1.0546840875743422,WELD_FOUND
5.022,0.058883878807222303,0.01812335306353299,0.06160238176675225,0.05616537584769236,0.0403,0.0405,0.0213,0.0156,96,94,0.089,0.0871,-1.0546840875743422,WELD_FOUND
5.074,0.0,0.0,0.0,0.0,0.0316,0.028,-0.0316,-0.028,96,94,0.089,0.0871,nan,NO_WELD
5.122,0.0,0.0,0.0,0.0,0.0316,0.028,-0.0316,-0.028,105,103,0.0973,0.0955,nan,NO_WELD
5.172,0.08,0.0,0.08,0.08,0.0316,0.028,0.0484,0.052,105,103,0.0973,0.0955,1.7578159906906006,WELD_FOUND
5.222,0.08,0.0,0.08,0.08,0.0511,0.0489,0.0289,0.0311,109,107,0.101,0.0992,1.7578159906906006,WELD_FOUND
5.272,0.0,0.0,0.0,0.0,0.0511,0.0489,-0.0511,-0.0489,109,107,0.101,0.0992,nan,NO_WELD
5.322,0.0,0.0,0.0,0.0,0.0566,0.0553,-0.0566,-0.0553,116,114,0.1075,0.1057,nan,NO_WELD
5.372,0.05549602352792448,-0.026315521133820963,0.05154869535785134,0.05944335169799762,0.0566,0.0553,-0.005,0.0041,116,114,0.1075,0.1057,2.4609410636176894,WELD_FOUND
5.422,0.05549602352792448,-0.026315521133820963,0.05154869535785134,0.05944335169799762,0.0566,0.0553,-0.005,0.0041,124,122,0.1149,0.1131,2.4609410636176894,WELD_FOUND
5.472,0.0620111652138651,-0.015136750240766805,0.05974065267775008,0.06428167774998012,0.0537,0.053,0.006,0.0113,124,122,0.1149,0.1131,0.8789097028925928,WELD_FOUND
5.522,0.0620111652138651,-0.015136750240766805,0.05974065267775008,0.06428167774998012,0.0537,0.053,0.006,0.0113,124,121,0.1149,0.1121,0.8789097028925928,WELD_FOUND
5.572,0.08,0.0,0.08,0.08,0.0537,0.053,0.0263,0.027,124,121,0.1149,0.1121,-0.7031216044716506,WELD_FOUND
5.622,0.08,0.0,0.08,0.08,0.0495,0.0417,0.0305,0.0383,131,126,0.1214,0.1168,-0.7031216044716506,WELD_FOUND
5.672,0.07053419734234842,0.01065399749759397,0.07213229696698752,0.06893609771770932,0.0495,0.0417,0.0226,0.0273,131,126,0.1214,0.1168,-1.0546840875743422,WELD_FOUND
5.722,0.07053419734234842,0.01065399749759397,0.07213229696698752,0.06893609771770932,0.0495,0.0417,0.0226,0.0273,142,130,0.1316,0.1205,-1.0546840875743422,WELD_FOUND
5.773,0.06354126673821163,0.01690803683157067,0.06607747226294723,0.06100506121347603,0.0569,0.0349,0.0092,0.0261,142,130,0.1316,0.1205,-1.4062466240378864,WELD_FOUND
5.823,0.06354126673821163,0.01690803683157067,0.06607747226294723,0.06100506121347603,0.0569,0.0349,0.0092,0.0261,154,131,0.1427,0.1214,-1.4062466240378864,WELD_FOUND
5.872,0.06084628788891027,0.018582248101096616,0.06363362510407476,0.05805895067374578,0.0569,0.0349,0.0067,0.0232,154,131,0.1427,0.1214,-1.4062466240378864,WELD_FOUND
5.922,0.06084628788891027,0.018582248101096616,0.06363362510407476,0.05805895067374578,0.0836,0.0259,-0.0199,0.0322,162,132,0.1501,0.1223,-1.4062466240378864,WELD_FOUND
5.973,0.05978464729196624,0.01926461322507884,0.06267433927572806,0.05689495530820441,0.0836,0.0259,-0.0209,0.031,162,132,0.1501,0.1223,-1.4062466240378864,WELD_FOUND
6.022,0.05978464729196624,0.01926461322507884,0.06267433927572806,0.05689495530820441,0.0835,0.0207,-0.0208,0.0362,171,132,0.1585,0.1223,-1.4062466240378864,WELD_FOUND
6.074,0.0653195288510372,0.012183752332019791,0.06714709170084017,0.06349196600123423,0.0835,0.0207,-0.0164,0.0428,171,132,0.1585,0.1223,-0.7031216044716506,WELD_FOUND
6.122,0.0653195288510372,0.012183752332019791,0.06714709170084017,0.06349196600123423,0.0798,0.0166,-0.0126,0.0469,179,132,0.1659,0.1223,-0.7031216044716506,WELD_FOUND
6.172,0.06760208012367568,0.010836085194127177,0.06922749290279476,0.0659766673445566,0.0798,0.0166,-0.0105,0.0494,179,132,0.1659,0.1223,-0.7031216044716506,WELD_FOUND
6.222,0.06760208012367568,0.010836085194127177,0.06922749290279476,0.0659766673445566,0.0798,0.0166,-0.0105,0.0494,190,132,0.1761,0.1223,-0.7031216044716506,WELD_FOUND
6.272,0.08,0.0,0.08,0.08,0.075,0.0132,0.005,0.0668,190,132,0.1761,0.1223,3.4150945850063755e-06,WELD_FOUND
6.322,0.08,0.0,0.08,0.08,0.075,0.0132,0.005,0.0668,201,132,0.1863,0.1223,3.4150945850063755e-06,WELD_FOUND
