t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode,surface_mode
2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,False,False,False,vertical
2.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.39,0.061216247335852715,0.023210571314592417,0.06469783303304158,0.05773466163866385,0.0,0.0,0.0647,0.0577,0,0,0.0,0.0,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.44,0.061216247335852715,0.023210571314592417,0.06469783303304158,0.05773466163866385,0.0,0.0,0.0647,0.0577,0,0,0.0,0.0,-0.35155909468853286,-0.35155909468853286,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.49,0.057170575568694176,0.05203395600026452,0.06497566896873386,0.049365482168654495,0.0,0.0,0.065,0.0494,3,0,0.0028,0.0,-1.0546840875743422,-0.7031216044716506,-0.35156248310269156,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.54,0.057170575568694176,0.05203395600026452,0.06497566896873386,0.049365482168654495,0.0074,0.0,0.0576,0.0494,3,0,0.0028,0.0,-1.0546840875743422,-0.7031216044716506,-0.35156248310269156,WELD_FOUND,0.7226,0.0,False,True,False,False,False,vertical
2.59,0.0,0.0,0.0,0.0,0.0074,0.0,-0.0074,0.0,9,0,0.0083,0.0,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.64,0.0,0.0,0.0,0.0,0.0074,0.0,-0.0074,0.0,9,0,0.0083,0.0,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.69,0.0,0.0,0.0,0.0,0.0242,0.0,-0.0242,0.0,11,0,0.0102,0.0,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.74,0.0,0.0,0.0,0.0,0.0242,0.0,-0.0242,0.0,11,0,0.0102,0.0,-1.0546840875743422,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.791,0.049773432882471005,0.05,0.057273432882471005,0.042273432882471006,0.0242,0.0,0.0331,0.0423,11,0,0.0102,0.0,-1.4062466240378864,-1.4062466240378864,0.0,WELD_FOUND,0.6869,0.6175,False,False,False,False,False,vertical
2.84,0.049773432882471005,0.05,0.057273432882471005,0.042273432882471006,0.0194,0.0,0.0379,0.0423,11,0,0.0102,0.0,-1.4062466240378864,-1.4062466240378864,0.0,WELD_FOUND,0.6869,0.6175,False,False,False,False,False,vertical
