t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-15.843747345963044,WELD_FOUND
2.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-15.843747345963044,WELD_FOUND
2.218,0.0,0.3,0.045,-0.045,0.0,0.0,0.045,-0.045,0,0,0.0,0.0,-15.843747345963044,WELD_FOUND
2.268,0.0,0.3,0.045,-0.045,0.0,0.0,0.045,-0.045,0,0,0.0,0.0,-15.843747345963044,WELD_FOUND
2.318,0.0,0.3,0.045,-0.045,0.0,-0.0037,0.045,-0.0413,0,-1,0.0,0.0009,-15.843747345963044,WELD_FOUND
2.368,0.0,0.3,0.045,-0.045,0.0,-0.0037,0.045,-0.0413,0,-1,0.0,0.0009,-15.843747345963044,WELD_FOUND
2.418,0.0,0.3,0.045,-0.045,0.0,-0.0037,0.045,-0.0413,4,-3,0.0037,0.0028,-16.371090883854094,WELD_FOUND
2.468,0.0,0.3,0.045,-0.045,0.0099,-0.0072,0.0351,-0.0378,4,-3,0.0037,0.0028,-16.371090883854094,WELD_FOUND
2.518,0.0,0.0,0.0,0.0,0.0099,-0.0072,-0.0099,0.0072,5,-6,0.0046,0.0056,nan,NO_WELD
2.568,0.0,0.0,0.0,0.0,0.0099,-0.0072,-0.0099,0.0072,5,-6,0.0046,0.0056,nan,NO_WELD
2.618,0.0,0.3,0.045,-0.045,0.0109,-0.0167,0.0341,-0.0283,6,-8,0.0056,0.0074,-13.031247054254688,WELD_FOUND
2.668,0.0,0.3,0.045,-0.045,0.0109,-0.0167,0.0341,-0.0283,6,-8,0.0056,0.0074,-13.031247054254688,WELD_FOUND
2.718,0.0,0.3,0.045,-0.045,0.0102,-0.0174,0.0348,-0.0276,7,-10,0.0065,0.0093,-13.031247054254688,WELD_FOUND
2.768,0.0,0.3,0.045,-0.045,0.0102,-0.0174,0.0348,-0.0276,7,-10,0.0065,0.0093,-13.031247054254688,WELD_FOUND
2.818,0.0,0.3,0.045,-0.045,0.0173,-0.0179,0.0277,-0.0271,10,-12,0.0093,0.0111,-13.031247054254688,WELD_FOUND
2.868,0.0,0.3,0.045,-0.045,0.0173,-0.0179,0.0277,-0.0271,10,-12,0.0093,0.0111,-13.031247054254688,WELD_FOUND
2.918,0.0,0.0,0.0,0.0,0.0173,-0.0179,-0.0173,0.0179,13,-14,0.012,0.013,nan,NO_WELD
2.968,0.0,0.0,0.0,0.0,0.0178,-0.0157,-0.0178,0.0157,13,-14,0.012,0.013,nan,NO_WELD
3.018,0.0,0.3,0.045,-0.045,0.0178,-0.0157,0.0272,-0.0293,14,-15,0.013,0.0139,-13.031247054254688,WELD_FOUND
3.069,0.0,0.3,0.045,-0.045,0.0144,-0.0131,0.0306,-0.0319,14,-15,0.013,0.0139,-13.031247054254688,WELD_FOUND
3.118,0.0,0.3,0.045,-0.045,0.0144,-0.0131,0.0306,-0.0319,15,-16,0.0139,0.0148,-12.679684411069438,WELD_FOUND
