t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.246,0.009096312733425524,-0.21596475421918976,-0.02329840039945294,0.04149102586630399,0.0,0.0,-0.0233,0.0415,0,0,0.0,0.0,5.2734409284392205,4.921878712140794,0.35156221629842666,WELD_FOUND
2.296,0.009096312733425524,-0.21596475421918976,-0.02329840039945294,0.04149102586630399,0.0,0.0,-0.0233,0.0415,0,0,0.0,0.0,5.2734409284392205,4.921878712140794,0.35156221629842666,WELD_FOUND
2.346,0.009039688875876823,-0.21500130830113243,-0.023210507369293042,0.041289885121046685,0.0,0.0,-0.0232,0.0413,0,0,0.0,0.0,4.5703160689555435,4.921878712140794,-0.3515626431852503,WELD_FOUND
2.396,0.009039688875876823,-0.21500130830113243,-0.023210507369293042,0.041289885121046685,0.0,0.0,-0.0232,0.0413,0,0,0.0,0.0,4.5703160689555435,4.921878712140794,-0.3515626431852503,WELD_FOUND
2.446,0.00902838531920237,-0.214804779974683,-0.02319233167700008,0.04124910231540482,-0.0074,0.0,-0.0158,0.0412,-2,0,0.0019,0.0,3.1640659231013664,4.921878712140794,-1.7578127890394275,WELD_FOUND
2.496,0.00902838531920237,-0.214804779974683,-0.02319233167700008,0.04124910231540482,-0.0074,0.0,-0.0158,0.0412,-2,0,0.0019,0.0,3.1640659231013664,4.921878712140794,-1.7578127890394275,WELD_FOUND
2.546,0.010053597849122978,-0.19492871433294723,-0.019185709300819104,0.039292904999065056,-0.0074,0.0,-0.0118,0.0393,-2,3,0.0019,0.0028,2.812503493359528,4.5703160689555435,-1.7578125755960157,WELD_FOUND
2.596,0.010053597849122978,-0.19492871433294723,-0.019185709300819104,0.039292904999065056,-0.0059,0.0074,-0.0133,0.0319,-2,3,0.0019,0.0028,2.812503493359528,4.5703160689555435,-1.7578125755960157,WELD_FOUND
2.646,0.014973051076369056,-0.14492871433294724,-0.00676625607357303,0.036712358226311144,-0.0059,0.0074,-0.0008,0.0293,-1,5,0.0009,0.0046,1.4062534542270564,3.1640659231013664,-1.75781246887431,WELD_FOUND
2.696,0.014973051076369056,-0.14492871433294724,-0.00676625607357303,0.036712358226311144,-0.0059,0.0074,-0.0008,0.0293,-1,5,0.0009,0.0046,1.4062534542270564,3.1640659231013664,-1.75781246887431,WELD_FOUND
2.746,0.01743600916289471,-0.11481483924447171,0.00021378327622395554,0.034658235049565465,-0.0011,0.0119,0.0013,0.0228,-1,6,0.0009,0.0056,0.7031284346608206,2.812503493359528,-2.1093750586987072,WELD_FOUND
2.796,0.01743600916289471,-0.11481483924447171,0.00021378327622395554,0.034658235049565465,-0.0011,0.0119,0.0013,0.0228,-1,6,0.0009,0.0056,0.7031284346608206,2.812503493359528,-2.1093750586987072,WELD_FOUND
2.846,0.01743600916289471,-0.11481483924447171,0.00021378327622395554,0.034658235049565465,-0.0011,0.0119,0.0013,0.0228,0,8,0.0,0.0074,0.7031284346608206,2.812503493359528,-2.1093750586987072,WELD_FOUND
2.896,0.01743600916289471,-0.11481483924447171,0.00021378327622395554,0.034658235049565465,0.0018,0.0121,-0.0016,0.0226,0,8,0.0,0.0074,0.7031284346608206,2.812503493359528,-2.1093750586987072,WELD_FOUND
2.946,0.028950524342594982,-0.014814839244471703,0.026728298455924226,0.031172750229265737,0.0018,0.0121,0.0249,0.0191,0,9,0.0,0.0083,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND
2.996,0.028950524342594982,-0.014814839244471703,0.026728298455924226,0.031172750229265737,0.0018,0.0121,0.0249,0.0191,0,9,0.0,0.0083,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND
3.046,0.029988728571490923,-0.028103070137246573,0.025773268050903936,0.03420418909207791,0.006,0.0147,0.0197,0.0196,2,11,0.0019,0.0102,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND
3.096,0.029988728571490923,-0.028103070137246573,0.025773268050903936,0.03420418909207791,0.006,0.0147,0.0197,0.0196,2,11,0.0019,0.0102,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND
3.147,0.0,0.0,0.0,0.0,0.0221,0.0273,-0.0221,-0.0273,7,16,0.0065,0.0148,0.7031284346608206,nan,nan,NO_WELD
3.196,0.0,0.0,0.0,0.0,0.0221,0.0273,-0.0221,-0.0273,7,16,0.0065,0.0148,0.7031284346608206,nan,nan,NO_WELD
3.246,0.03019856412098545,-0.030609679181014406,0.02560711224383329,0.034790015998137615,0.0221,0.0273,0.0035,0.0075,11,19,0.0102,0.0176,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND
3.296,0.03019856412098545,-0.030609679181014406,0.02560711224383329,0.034790015998137615,0.0232,0.0238,0.0024,0.011,11,19,0.0102,0.0176,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND
3.346,0.0,0.0,0.0,0.0,0.0232,0.0238,-0.0232,-0.0238,12,19,0.0111,0.0176,0.7031284346608206,nan,nan,NO_WELD
3.396,0.0,0.0,0.0,0.0,0.0232,0.0238,-0.0232,-0.0238,12,19,0.0111,0.0176,0.7031284346608206,nan,nan,NO_WELD
3.446,0.030240619019032973,-0.03066549255271062,0.025640795136126382,0.034840442901939564,0.0238,0.0192,0.0019,0.0156,15,21,0.0139,0.0195,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND
