t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.198,0.01855094857467678,0.05,0.02605094857467678,0.01105094857467678,0.0,0.0,0.0261,0.0111,0,0,0.0,0.0,-2.8124966631703576,-2.8124966631703576,0.0,WELD_FOUND
2.248,0.01855094857467678,0.05,0.02605094857467678,0.01105094857467678,0.0,0.0,0.0261,0.0111,0,0,0.0,0.0,-2.8124966631703576,-2.8124966631703576,0.0,WELD_FOUND
2.298,0.018174564708629784,0.1,0.03317456470862978,0.0031745647086297846,0.0025,0.0025,0.0307,0.0007,1,1,0.0009,0.0009,-2.8124966631703576,-2.8124966631703576,0.0,WELD_FOUND
2.348,0.018174564708629784,0.1,0.03317456470862978,0.0031745647086297846,0.0025,0.0025,0.0307,0.0007,1,1,0.0009,0.0009,-2.8124966631703576,-2.8124966631703576,0.0,WELD_FOUND
2.398,0.0,0.0,0.0,0.0,0.0163,0.0163,-0.0163,-0.0163,5,5,0.0046,0.0046,-2.8124966631703576,nan,nan,NO_WELD
2.448,0.0,0.0,0.0,0.0,0.0163,0.0163,-0.0163,-0.0163,5,5,0.0046,0.0046,-2.8124966631703576,nan,nan,NO_WELD
2.498,0.01809975083498646,0.05,0.02559975083498646,0.01059975083498646,0.0163,0.0163,0.0093,-0.0057,6,7,0.0056,0.0065,-2.8124966631703576,-2.8124966631703576,0.0,WELD_FOUND
2.548,0.01809975083498646,0.05,0.02559975083498646,0.01059975083498646,0.0123,0.0147,0.0133,-0.0041,6,7,0.0056,0.0065,-2.8124966631703576,-2.8124966631703576,0.0,WELD_FOUND
2.598,0.01952767769715374,0.1,0.034527677697153744,0.004527677697153742,0.0123,0.0147,0.0223,-0.0102,7,7,0.0065,0.0065,-2.1093715902432693,-2.460934233428519,0.3515626431852499,WELD_FOUND
2.648,0.01952767769715374,0.1,0.034527677697153744,0.004527677697153742,0.0111,0.0118,0.0235,-0.0073,7,7,0.0065,0.0065,-2.1093715902432693,-2.460934233428519,0.3515626431852499,WELD_FOUND
2.698,0.01952767769715374,0.1,0.034527677697153744,0.004527677697153742,0.0111,0.0118,0.0235,-0.0073,9,9,0.0083,0.0083,-2.1093715902432693,-2.460934233428519,0.3515626431852499,WELD_FOUND
2.748,0.01952767769715374,0.1,0.034527677697153744,0.004527677697153742,0.0141,0.0118,0.0205,-0.0073,9,9,0.0083,0.0083,-2.1093715902432693,-2.460934233428519,0.3515626431852499,WELD_FOUND
2.798,0.01952767769715374,0.1,0.034527677697153744,0.004527677697153742,0.0141,0.0145,0.0205,-0.01,12,10,0.0111,0.0093,-2.1093715902432693,-2.460934233428519,0.3515626431852499,WELD_FOUND
2.848,0.01952767769715374,0.1,0.034527677697153744,0.004527677697153742,0.0141,0.0145,0.0205,-0.01,12,10,0.0111,0.0093,-2.1093715902432693,-2.460934233428519,0.3515626431852499,WELD_FOUND
2.898,0.01952767769715374,0.1,0.034527677697153744,0.004527677697153742,0.0183,0.0116,0.0162,-0.0071,13,10,0.012,0.0093,-2.1093715902432693,-2.460934233428519,0.3515626431852499,WELD_FOUND
2.948,0.0,0.0,0.0,0.0,0.0183,0.0116,-0.0183,-0.0116,13,10,0.012,0.0093,-2.1093715902432693,-2.460934233428519,0.3515626431852499,WELD_FOUND
2.998,0.02178798424159021,0.09117827153470418,0.035464724971795834,0.008111243511384583,0.0147,0.0093,0.0208,-0.0012,14,10,0.013,0.0093,-1.7578091605014305,-2.1093715902432693,0.3515624297418387,WELD_FOUND
3.048,0.02178798424159021,0.09117827153470418,0.035464724971795834,0.008111243511384583,0.0147,0.0093,0.0208,-0.0012,14,10,0.013,0.0093,-1.7578091605014305,-2.1093715902432693,0.3515624297418387,WELD_FOUND
3.1,0.02179096149913355,0.0920253177789917,0.03559475916598231,0.007987163832284797,0.0147,0.0093,0.0209,-0.0013,14,11,0.013,0.0102,-8.43749660625683,-2.1093715902432693,-6.328125016013562,WELD_FOUND
3.148,0.02179096149913355,0.0920253177789917,0.03559475916598231,0.007987163832284797,0.0118,0.008,0.0238,-0.0,14,11,0.013,0.0102,-8.43749660625683,-2.1093715902432693,-6.328125016013562,WELD_FOUND
3.198,0.021791556975050513,0.09203710709419856,0.03559712303918029,0.00798599091092073,0.0118,0.008,0.0238,-0.0,16,13,0.0148,0.012,-9.140621892627331,-2.1093715902432693,-7.031250302384063,WELD_FOUND
3.248,0.021791556975050513,0.09203710709419856,0.03559712303918029,0.00798599091092073,0.0145,0.0122,0.0211,-0.0042,16,13,0.0148,0.012,-9.140621892627331,-2.1093715902432693,-7.031250302384063,WELD_FOUND
3.298,0.005,0.14203710709419856,0.026305566064129784,-0.016305566064129782,0.0145,0.0122,0.0118,-0.0285,19,14,0.0176,0.013,-10.195308968409435,-8.43749660625683,-1.7578123621526043,WELD_FOUND
3.348,0.005,0.14203710709419856,0.026305566064129784,-0.016305566064129782,0.0145,0.0122,0.0118,-0.0285,19,14,0.0176,0.013,-10.195308968409435,-8.43749660625683,-1.7578123621526043,WELD_FOUND
3.398,0.005,0.19203710709419858,0.03380556606412979,-0.023805566064129785,0.0186,0.0123,0.0152,-0.0361,20,15,0.0185,0.0139,-9.843747178997832,-9.140621892627331,-0.7031252863705006,WELD_FOUND
3.448,0.005,0.19203710709419858,0.03380556606412979,-0.023805566064129785,0.0186,0.0123,0.0152,-0.0361,20,15,0.0185,0.0139,-9.843747178997832,-9.140621892627331,-0.7031252863705006,WELD_FOUND
3.498,0.005,0.24203710709419857,0.04130556606412978,-0.031305566064129785,0.0149,0.0098,0.0265,-0.0411,20,15,0.0185,0.0139,-10.195308968409435,-9.843747178997832,-0.351561789411603,WELD_FOUND
3.548,0.005,0.24203710709419857,0.04130556606412978,-0.031305566064129785,0.0149,0.0098,0.0265,-0.0411,20,15,0.0185,0.0139,-10.195308968409435,-9.843747178997832,-0.351561789411603,WELD_FOUND
3.598,0.005,0.29203710709419856,0.04880556606412978,-0.038805566064129784,0.0149,0.0098,0.034,-0.0486,21,15,0.0195,0.0139,-9.492184535812582,-9.843747178997832,0.3515626431852503,WELD_FOUND
3.648,0.005,0.29203710709419856,0.04880556606412978,-0.038805566064129784,0.0114,0.0079,0.0374,-0.0467,21,15,0.0195,0.0139,-9.492184535812582,-9.843747178997832,0.3515626431852503,WELD_FOUND
3.698,0.005,0.3,0.049999999999999996,-0.04,0.0114,0.0079,0.0386,-0.0479,24,13,0.0222,0.012,-9.843747178997832,-9.843747178997832,0.0,WELD_FOUND
3.748,0.005,0.3,0.049999999999999996,-0.04,0.0179,-0.0027,0.0321,-0.0373,24,13,0.0222,0.012,-9.843747178997832,-9.843747178997832,0.0,WELD_FOUND
3.798,0.0,0.0,0.0,0.0,0.0179,-0.0027,-0.0179,0.0027,26,12,0.0241,0.0111,-9.843747178997832,nan,nan,NO_WELD
3.848,0.0,0.0,0.0,0.0,0.0179,-0.0027,-0.0179,0.0027,26,12,0.0241,0.0111,-9.843747178997832,nan,nan,NO_WELD
3.898,0.005,0.05,0.0125,-0.0024999999999999996,0.0182,-0.0066,-0.0057,0.0041,27,11,0.025,0.0102,-7.7343721736599775,-7.7343721736599775,0.0,WELD_FOUND
3.948,0.005,0.05,0.0125,-0.0024999999999999996,0.0182,-0.0066,-0.0057,0.0041,27,11,0.025,0.0102,-7.7343721736599775,-7.7343721736599775,0.0,WELD_FOUND
3.998,0.005,0.1,0.02,-0.009999999999999998,0.0182,-0.0066,0.0018,-0.0034,27,11,0.025,0.0102,-9.140621892627331,-8.43749660625683,-0.7031252863705006,WELD_FOUND
4.048,0.005,0.1,0.02,-0.009999999999999998,0.0145,-0.0052,0.0055,-0.0048,27,11,0.025,0.0102,-9.140621892627331,-8.43749660625683,-0.7031252863705006,WELD_FOUND
4.1,0.0,0.0,0.0,0.0,0.0145,-0.0052,-0.0145,0.0052,27,11,0.025,0.0102,-9.140621892627331,nan,nan,NO_WELD
4.148,0.0,0.0,0.0,0.0,0.0145,-0.0052,-0.0145,0.0052,27,11,0.025,0.0102,-9.140621892627331,nan,nan,NO_WELD
4.198,0.005,0.05,0.0125,-0.0024999999999999996,0.0112,-0.0042,0.0013,0.0017,28,11,0.0259,0.0102,-7.031246887289478,-7.031246887289478,0.0,WELD_FOUND
4.248,0.005,0.05,0.0125,-0.0024999999999999996,0.0112,-0.0042,0.0013,0.0017,28,11,0.0259,0.0102,-7.031246887289478,-7.031246887289478,0.0,WELD_FOUND
4.298,0.005,0.1,0.02,-0.009999999999999998,0.009,-0.0034,0.011,-0.0066,28,11,0.0259,0.0102,-7.031246887289478,-7.031246887289478,0.0,WELD_FOUND
4.348,0.005,0.1,0.02,-0.009999999999999998,0.009,-0.0034,0.011,-0.0066,28,11,0.0259,0.0102,-7.031246887289478,-7.031246887289478,0.0,WELD_FOUND
4.398,0.005,0.15000000000000002,0.027500000000000004,-0.0175,0.009,-0.0034,0.0185,-0.0141,28,11,0.0259,0.0102,-3.8671843792826963,-7.031246887289478,3.1640625080067815,WELD_FOUND
4.448,0.005,0.15000000000000002,0.027500000000000004,-0.0175,0.0072,-0.0027,0.0203,-0.0148,28,11,0.0259,0.0102,-3.8671843792826963,-7.031246887289478,3.1640625080067815,WELD_FOUND
4.498,0.006269086733664196,0.2,0.0362690867336642,-0.023730913266335803,0.0072,-0.0027,0.0291,-0.021,28,11,0.0259,0.0102,-2.8124966631703576,-5.449215419842675,2.6367187566723174,WELD_FOUND
4.548,0.006269086733664196,0.2,0.0362690867336642,-0.023730913266335803,0.0072,-0.0027,0.0291,-0.021,28,11,0.0259,0.0102,-2.8124966631703576,-5.449215419842675,2.6367187566723174,WELD_FOUND
4.598,0.011582730016228804,0.15000000000000002,0.03408273001622881,-0.010917269983771198,0.0068,-0.0021,0.0273,-0.0088,29,11,0.0269,0.0102,-1.7578091605014305,-3.8671843792826963,2.109375218781266,WELD_FOUND
4.648,0.011582730016228804,0.15000000000000002,0.03408273001622881,-0.010917269983771198,0.0068,-0.0021,0.0273,-0.0088,29,11,0.0269,0.0102,-1.7578091605014305,-3.8671843792826963,2.109375218781266,WELD_FOUND
4.698,0.0,0.0,0.0,0.0,0.0068,-0.0021,-0.0068,0.0021,30,11,0.0278,0.0102,-1.7578091605014305,nan,nan,NO_WELD
4.748,0.0,0.0,0.0,0.0,0.0065,-0.0017,-0.0065,0.0017,30,11,0.0278,0.0102,-1.7578091605014305,nan,nan,NO_WELD
4.798,0.016666117589525176,0.05,0.024166117589525176,0.009166117589525177,0.0065,-0.0017,0.0176,0.0109,31,11,0.0287,0.0102,-2.8124966631703576,-2.8124966631703576,0.0,WELD_FOUND
4.848,0.016666117589525176,0.05,0.024166117589525176,0.009166117589525177,0.0076,-0.0014,0.0165,0.0105,31,11,0.0287,0.0102,-2.8124966631703576,-2.8124966631703576,0.0,WELD_FOUND
