t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.159,0.013063576290500228,0.1449375296696767,0.034804205740951735,-0.008677053159951278,0.0,0.0,0.0348,-0.0087,0,0,0.0,0.0,-3.7148404249401468,WELD_FOUND
2.21,0.013063576290500228,0.1449375296696767,0.034804205740951735,-0.008677053159951278,0.0,0.0,0.0348,-0.0087,0,0,0.0,0.0,-3.7148404249401468,WELD_FOUND
2.259,0.014294045904715339,0.14998501333134506,0.0367917979044171,-0.00820370609498642,0.0,0.0,0.0368,-0.0082,0,0,0.0,0.0,-3.539059103347522,WELD_FOUND
2.31,0.014294045904715339,0.14998501333134506,0.0367917979044171,-0.00820370609498642,0.0,0.0,0.0368,-0.0082,0,0,0.0,0.0,-3.539059103347522,WELD_FOUND
2.359,0.015188320603760441,0.14372857206183837,0.0367476064130362,-0.006370965205515314,0.0,0.0,0.0367,-0.0064,0,0,0.0,0.0,-3.363277781754897,WELD_FOUND
2.41,0.015188320603760441,0.14372857206183837,0.0367476064130362,-0.006370965205515314,0.0,0.0,0.0367,-0.0064,1,1,0.0009,0.0009,-3.363277781754897,WELD_FOUND
2.459,0.016029686373013295,0.13637923367761884,0.036486571424656125,-0.004427198678629531,0.0,0.0,0.0365,-0.0044,1,1,0.0009,0.0009,-3.1874964601622717,WELD_FOUND
2.51,0.016029686373013295,0.13637923367761884,0.036486571424656125,-0.004427198678629531,0.0099,0.0074,0.0266,-0.0118,4,3,0.0037,0.0028,nan,NO_WELD
2.559,0.0,0.0,0.0,0.0,0.0099,0.0074,-0.0099,-0.0074,4,3,0.0037,0.0028,nan,NO_WELD
2.61,0.0,0.0,0.0,0.0,0.0207,0.0081,-0.0207,-0.0081,8,4,0.0074,0.0037,nan,NO_WELD
2.659,0.0,0.0,0.0,0.0,0.0207,0.0081,-0.0207,-0.0081,8,4,0.0074,0.0037,nan,NO_WELD
2.71,0.0,0.0,0.0,0.0,0.0207,0.0081,-0.0207,-0.0081,8,4,0.0074,0.0037,nan,NO_WELD
2.759,0.0,0.0,0.0,0.0,0.0166,0.0065,-0.0166,-0.0065,8,4,0.0074,0.0037,nan,NO_WELD
2.81,0.0,0.0,0.0,0.0,0.0166,0.0065,-0.0166,-0.0065,8,4,0.0074,0.0037,nan,NO_WELD
2.86,0.0,0.0,0.0,0.0,0.0132,0.0052,-0.0132,-0.0052,8,4,0.0074,0.0037,nan,NO_WELD
2.91,0.0,0.0,0.0,0.0,0.0132,0.0052,-0.0132,-0.0052,8,4,0.0074,0.0037,nan,NO_WELD
2.959,0.0,0.0,0.0,0.0,0.0132,0.0052,-0.0132,-0.0052,8,4,0.0074,0.0037,nan,NO_WELD
3.01,0.0,0.0,0.0,0.0,0.0106,0.0042,-0.0106,-0.0042,8,4,0.0074,0.0037,nan,NO_WELD
3.061,0.0,0.0,0.0,0.0,0.0106,0.0042,-0.0106,-0.0042,8,4,0.0074,0.0037,nan,NO_WELD
3.109,0.0,0.0,0.0,0.0,0.0106,0.0042,-0.0106,-0.0042,8,4,0.0074,0.0037,nan,NO_WELD
