t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode
2.807,0.0,0.0,0.0,0.0,0.006,0.005,-0.006,-0.005,6,5,0.0056,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.857,0.0,0.0,0.0,0.0,0.006,0.005,-0.006,-0.005,6,5,0.0056,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.907,0.0,0.0,0.0,0.0,0.0061,0.0067,-0.0061,-0.0067,6,6,0.0056,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.957,0.0,0.0,0.0,0.0,0.0061,0.0067,-0.0061,-0.0067,6,6,0.0056,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.007,0.0,0.0,0.0,0.0,0.0074,0.0077,-0.0074,-0.0077,7,7,0.0065,0.0065,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.059,0.0,0.0,0.0,0.0,0.0074,0.0077,-0.0074,-0.0077,7,7,0.0065,0.0065,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.107,0.0,0.0,0.0,0.0,0.0074,0.0077,-0.0074,-0.0077,7,7,0.0065,0.0065,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.157,0.0,0.0,0.0,0.0,0.0059,0.0062,-0.0059,-0.0062,7,7,0.0065,0.0065,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.207,0.0,0.0,0.0,0.0,0.0059,0.0062,-0.0059,-0.0062,8,8,0.0074,0.0074,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.257,0.0,0.0,0.0,0.0,0.0059,0.0062,-0.0059,-0.0062,8,8,0.0074,0.0074,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.307,0.0,0.0,0.0,0.0,0.0085,0.0087,-0.0085,-0.0087,9,9,0.0083,0.0083,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.357,0.0,0.0,0.0,0.0,0.0085,0.0087,-0.0085,-0.0087,9,9,0.0083,0.0083,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.407,0.0,0.0,0.0,0.0,0.0085,0.0087,-0.0085,-0.0087,11,10,0.0102,0.0093,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.457,0.0,0.0,0.0,0.0,0.01,0.0077,-0.01,-0.0077,11,10,0.0102,0.0093,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.507,0.0,0.0,0.0,0.0,0.01,0.0077,-0.01,-0.0077,12,12,0.0111,0.0111,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.557,0.0,0.0,0.0,0.0,0.01,0.0077,-0.01,-0.0077,12,12,0.0111,0.0111,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.607,0.0,0.0,0.0,0.0,0.011,0.012,-0.011,-0.012,13,13,0.012,0.012,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.657,0.0,0.0,0.0,0.0,0.011,0.012,-0.011,-0.012,13,13,0.012,0.012,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.707,0.0,0.0,0.0,0.0,0.011,0.012,-0.011,-0.012,15,14,0.0139,0.013,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.757,0.0,0.0,0.0,0.0,0.0115,0.0097,-0.0115,-0.0097,15,14,0.0139,0.013,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.807,0.0,0.0,0.0,0.0,0.0115,0.0097,-0.0115,-0.0097,16,16,0.0148,0.0148,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.857,0.0,0.0,0.0,0.0,0.0106,0.0132,-0.0106,-0.0132,16,16,0.0148,0.0148,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.907,0.0,0.0,0.0,0.0,0.0106,0.0132,-0.0106,-0.0132,17,17,0.0158,0.0158,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.957,0.0,0.0,0.0,0.0,0.0106,0.0132,-0.0106,-0.0132,17,17,0.0158,0.0158,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.007,0.0,0.0,0.0,0.0,0.0138,0.0129,-0.0138,-0.0129,19,18,0.0176,0.0167,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.059,0.0,0.0,0.0,0.0,0.0138,0.0129,-0.0138,-0.0129,19,18,0.0176,0.0167,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.107,0.0,0.0,0.0,0.0,0.0138,0.0129,-0.0138,-0.0129,20,20,0.0185,0.0185,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.157,0.0,0.0,0.0,0.0,0.0107,0.0127,-0.0107,-0.0127,20,20,0.0185,0.0185,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.207,0.0,0.0,0.0,0.0,0.0107,0.0127,-0.0107,-0.0127,22,21,0.0204,0.0195,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.257,0.0,0.0,0.0,0.0,0.0107,0.0127,-0.0107,-0.0127,22,21,0.0204,0.0195,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.307,0.0,0.0,0.0,0.0,0.0139,0.015,-0.0139,-0.015,23,23,0.0213,0.0213,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.357,0.0,0.0,0.0,0.0,0.0139,0.015,-0.0139,-0.015,23,23,0.0213,0.0213,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.407,0.0,0.0,0.0,0.0,0.0157,0.0164,-0.0157,-0.0164,25,25,0.0232,0.0232,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.457,0.0,0.0,0.0,0.0,0.0157,0.0164,-0.0157,-0.0164,25,25,0.0232,0.0232,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.507,0.0,0.0,0.0,0.0,0.0157,0.0164,-0.0157,-0.0164,26,26,0.0241,0.0241,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.557,0.0,0.0,0.0,0.0,0.0119,0.0123,-0.0119,-0.0123,26,26,0.0241,0.0241,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.607,0.0,0.0,0.0,0.0,0.0119,0.0123,-0.0119,-0.0123,28,28,0.0259,0.0259,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.657,0.0,0.0,0.0,0.0,0.0119,0.0123,-0.0119,-0.0123,28,28,0.0259,0.0259,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.707,0.0,0.0,0.0,0.0,0.0146,0.0148,-0.0146,-0.0148,29,29,0.0269,0.0269,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.757,0.0,0.0,0.0,0.0,0.0146,0.0148,-0.0146,-0.0148,29,29,0.0269,0.0269,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.807,0.0,0.0,0.0,0.0,0.0146,0.0148,-0.0146,-0.0148,31,31,0.0287,0.0287,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.857,0.0,0.0,0.0,0.0,0.0137,0.0138,-0.0137,-0.0138,31,31,0.0287,0.0287,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.907,0.0,0.0,0.0,0.0,0.0137,0.0138,-0.0137,-0.0138,32,32,0.0297,0.0297,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
4.957,0.0,0.0,0.0,0.0,0.0137,0.0138,-0.0137,-0.0138,32,32,0.0297,0.0297,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.007,0.0,0.0,0.0,0.0,0.0156,0.0157,-0.0156,-0.0157,34,34,0.0315,0.0315,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.059,0.0,0.0,0.0,0.0,0.0156,0.0157,-0.0156,-0.0157,34,34,0.0315,0.0315,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.107,0.0,0.0,0.0,0.0,0.0156,0.0157,-0.0156,-0.0157,35,35,0.0324,0.0324,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.157,0.0,0.0,0.0,0.0,0.0118,0.0119,-0.0118,-0.0119,35,35,0.0324,0.0324,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.207,0.0,0.0,0.0,0.0,0.0118,0.0119,-0.0118,-0.0119,37,37,0.0343,0.0343,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.257,0.0,0.0,0.0,0.0,0.0118,0.0119,-0.0118,-0.0119,37,37,0.0343,0.0343,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.307,0.0,0.0,0.0,0.0,0.0145,0.0146,-0.0145,-0.0146,38,38,0.0352,0.0352,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.357,0.0,0.0,0.0,0.0,0.0145,0.0146,-0.0145,-0.0146,38,38,0.0352,0.0352,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.407,0.0,0.0,0.0,0.0,0.0145,0.0146,-0.0145,-0.0146,39,39,0.0361,0.0361,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.457,0.0,0.0,0.0,0.0,0.0112,0.0112,-0.0112,-0.0112,39,39,0.0361,0.0361,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.507,0.0,0.0,0.0,0.0,0.0112,0.0112,-0.0112,-0.0112,40,40,0.0371,0.0371,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.557,0.0,0.0,0.0,0.0,0.0112,0.0112,-0.0112,-0.0112,40,40,0.0371,0.0371,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.607,0.0,0.0,0.0,0.0,0.0117,0.0117,-0.0117,-0.0117,41,41,0.038,0.038,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.657,0.0,0.0,0.0,0.0,0.0117,0.0117,-0.0117,-0.0117,41,41,0.038,0.038,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.707,0.0,0.0,0.0,0.0,0.0107,0.0107,-0.0107,-0.0107,42,42,0.0389,0.0389,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.757,0.0,0.0,0.0,0.0,0.0107,0.0107,-0.0107,-0.0107,42,42,0.0389,0.0389,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.807,0.0,0.0,0.0,0.0,0.0107,0.0107,-0.0107,-0.0107,44,43,0.0408,0.0399,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.857,0.0,0.0,0.0,0.0,0.0114,0.0089,-0.0114,-0.0089,44,43,0.0408,0.0399,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.907,0.0,0.0,0.0,0.0,0.0114,0.0089,-0.0114,-0.0089,45,45,0.0417,0.0417,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
5.957,0.0,0.0,0.0,0.0,0.0114,0.0089,-0.0114,-0.0089,45,45,0.0417,0.0417,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.007,0.0,0.0,0.0,0.0,0.0142,0.0152,-0.0142,-0.0152,47,47,0.0436,0.0436,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.059,0.0,0.0,0.0,0.0,0.0142,0.0152,-0.0142,-0.0152,47,47,0.0436,0.0436,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.107,0.0,0.0,0.0,0.0,0.0142,0.0152,-0.0142,-0.0152,49,49,0.0454,0.0454,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.157,0.0,0.0,0.0,0.0,0.0135,0.0141,-0.0135,-0.0141,49,49,0.0454,0.0454,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.207,0.0,0.0,0.0,0.0,0.0135,0.0141,-0.0135,-0.0141,51,51,0.0473,0.0473,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.257,0.0,0.0,0.0,0.0,0.0155,0.0159,-0.0155,-0.0159,51,51,0.0473,0.0473,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.307,0.0,0.0,0.0,0.0,0.0155,0.0159,-0.0155,-0.0159,53,53,0.0491,0.0491,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.357,0.0,0.0,0.0,0.0,0.0155,0.0159,-0.0155,-0.0159,53,53,0.0491,0.0491,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.407,0.0,0.0,0.0,0.0,0.0167,0.0169,-0.0167,-0.0169,54,54,0.05,0.05,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.457,0.0,0.0,0.0,0.0,0.0167,0.0169,-0.0167,-0.0169,54,54,0.05,0.05,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.507,0.0,0.0,0.0,0.0,0.0174,0.0176,-0.0174,-0.0176,56,56,0.0519,0.0519,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.557,0.0,0.0,0.0,0.0,0.0174,0.0176,-0.0174,-0.0176,56,56,0.0519,0.0519,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.607,0.0,0.0,0.0,0.0,0.0174,0.0176,-0.0174,-0.0176,57,58,0.0528,0.0538,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.657,0.0,0.0,0.0,0.0,0.0129,0.0155,-0.0129,-0.0155,57,58,0.0528,0.0538,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.707,0.0,0.0,0.0,0.0,0.0129,0.0155,-0.0129,-0.0155,59,59,0.0547,0.0547,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.757,0.0,0.0,0.0,0.0,0.0152,0.013,-0.0152,-0.013,59,59,0.0547,0.0547,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.807,0.0,0.0,0.0,0.0,0.0152,0.013,-0.0152,-0.013,61,61,0.0565,0.0565,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.857,0.0,0.0,0.0,0.0,0.0152,0.013,-0.0152,-0.013,61,61,0.0565,0.0565,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.907,0.0,0.0,0.0,0.0,0.0165,0.0152,-0.0165,-0.0152,62,62,0.0575,0.0575,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
6.957,0.0,0.0,0.0,0.0,0.0165,0.0152,-0.0165,-0.0152,62,62,0.0575,0.0575,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.007,0.0,0.0,0.0,0.0,0.0165,0.0152,-0.0165,-0.0152,64,64,0.0593,0.0593,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.059,0.0,0.0,0.0,0.0,0.0149,0.0141,-0.0149,-0.0141,64,64,0.0593,0.0593,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.107,0.0,0.0,0.0,0.0,0.0149,0.0141,-0.0149,-0.0141,65,65,0.0602,0.0602,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.157,0.0,0.0,0.0,0.0,0.0149,0.0141,-0.0149,-0.0141,65,65,0.0602,0.0602,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.207,0.0,0.0,0.0,0.0,0.0139,0.0159,-0.0139,-0.0159,66,67,0.0612,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.257,0.0,0.0,0.0,0.0,0.0139,0.0159,-0.0139,-0.0159,66,67,0.0612,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.307,0.0,0.0,0.0,0.0,0.0139,0.0159,-0.0139,-0.0159,66,67,0.0612,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.357,0.0,0.0,0.0,0.0,0.0111,0.0127,-0.0111,-0.0127,66,67,0.0612,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.407,0.0,0.0,0.0,0.0,0.0111,0.0127,-0.0111,-0.0127,66,67,0.0612,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.457,0.0,0.0,0.0,0.0,0.0089,0.0101,-0.0089,-0.0101,66,67,0.0612,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.507,0.0,0.0,0.0,0.0,0.0089,0.0101,-0.0089,-0.0101,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.557,0.0,0.0,0.0,0.0,0.009,0.0081,-0.009,-0.0081,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.607,0.0,0.0,0.0,0.0,0.009,0.0081,-0.009,-0.0081,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.657,0.0,0.0,0.0,0.0,0.009,0.0081,-0.009,-0.0081,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.707,0.0,0.0,0.0,0.0,0.0072,0.0065,-0.0072,-0.0065,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.757,0.0,0.0,0.0,0.0,0.0072,0.0065,-0.0072,-0.0065,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.807,0.0,0.0,0.0,0.0,0.0058,0.0052,-0.0058,-0.0052,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.857,0.0,0.0,0.0,0.0,0.0058,0.0052,-0.0058,-0.0052,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.907,0.0,0.0,0.0,0.0,0.0058,0.0052,-0.0058,-0.0052,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
7.957,0.0,0.0,0.0,0.0,0.0046,0.0042,-0.0046,-0.0042,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.007,0.0,0.0,0.0,0.0,0.0046,0.0042,-0.0046,-0.0042,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.059,0.0,0.0,0.0,0.0,0.0037,0.0033,-0.0037,-0.0033,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.107,0.0,0.0,0.0,0.0,0.0037,0.0033,-0.0037,-0.0033,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.157,0.0,0.0,0.0,0.0,0.0037,0.0033,-0.0037,-0.0033,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.207,0.0,0.0,0.0,0.0,0.003,0.0027,-0.003,-0.0027,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.257,0.0,0.0,0.0,0.0,0.003,0.0027,-0.003,-0.0027,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.307,0.0,0.0,0.0,0.0,0.003,0.0027,-0.003,-0.0027,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.357,0.0,0.0,0.0,0.0,0.0024,0.0021,-0.0024,-0.0021,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.407,0.0,0.0,0.0,0.0,0.0024,0.0021,-0.0024,-0.0021,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.457,0.0,0.0,0.0,0.0,0.0019,0.0017,-0.0019,-0.0017,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.507,0.0,0.0,0.0,0.0,0.0019,0.0017,-0.0019,-0.0017,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.557,0.0,0.0,0.0,0.0,0.0015,0.0014,-0.0015,-0.0014,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.607,0.0,0.0,0.0,0.0,0.0015,0.0014,-0.0015,-0.0014,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.657,0.0,0.0,0.0,0.0,0.0015,0.0014,-0.0015,-0.0014,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.707,0.0,0.0,0.0,0.0,0.0012,0.0011,-0.0012,-0.0011,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.757,0.0,0.0,0.0,0.0,0.0012,0.0011,-0.0012,-0.0011,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
8.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
9.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,0.0621,0.0621,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
