t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode,surface_mode
2.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.263,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.313,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.363,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.413,0.0,0.0,0.0,0.0,0.0049,0.004,-0.0049,-0.004,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.463,0.0,0.0,0.0,0.0,0.0049,0.004,-0.0049,-0.004,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.513,0.0,0.0,0.0,0.0,0.0067,0.0061,-0.0067,-0.0061,3,3,0.0028,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.563,0.0,0.0,0.0,0.0,0.0067,0.0061,-0.0067,-0.0061,3,3,0.0028,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.613,0.0,0.0,0.0,0.0,0.0067,0.0061,-0.0067,-0.0061,3,4,0.0028,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.663,0.0,0.0,0.0,0.0,0.0053,0.0061,-0.0053,-0.0061,3,4,0.0028,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.713,0.0,0.0,0.0,0.0,0.0053,0.0061,-0.0053,-0.0061,4,4,0.0037,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.763,0.0,0.0,0.0,0.0,0.0069,0.0049,-0.0069,-0.0049,4,4,0.0037,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.813,0.0,0.0,0.0,0.0,0.0069,0.0049,-0.0069,-0.0049,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.863,0.0,0.0,0.0,0.0,0.0069,0.0049,-0.0069,-0.0049,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.913,0.0,0.0,0.0,0.0,0.0066,0.0079,-0.0066,-0.0079,5,6,0.0046,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
2.963,0.0,0.0,0.0,0.0,0.0066,0.0079,-0.0066,-0.0079,5,6,0.0046,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.013,0.0,0.0,0.0,0.0,0.0066,0.0079,-0.0066,-0.0079,6,6,0.0056,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.065,0.0,0.0,0.0,0.0,0.0064,0.0063,-0.0064,-0.0063,6,6,0.0056,0.0056,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.113,0.0,0.0,0.0,0.0,0.0064,0.0063,-0.0064,-0.0063,7,7,0.0065,0.0065,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.163,0.0,0.0,0.0,0.0,0.0064,0.0063,-0.0064,-0.0063,7,7,0.0065,0.0065,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.213,0.0,0.0,0.0,0.0,0.0088,0.0112,-0.0088,-0.0112,8,9,0.0074,0.0083,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.263,0.0,0.0,0.0,0.0,0.0088,0.0112,-0.0088,-0.0112,8,9,0.0074,0.0083,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.313,0.0,0.0,0.0,0.0,0.0088,0.0112,-0.0088,-0.0112,10,10,0.0093,0.0093,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.363,0.0,0.0,0.0,0.0,0.0102,0.0092,-0.0102,-0.0092,10,10,0.0093,0.0093,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.413,0.0,0.0,0.0,0.0,0.0102,0.0092,-0.0102,-0.0092,11,11,0.0102,0.0102,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.463,0.0,0.0,0.0,0.0,0.0098,0.0092,-0.0098,-0.0092,11,11,0.0102,0.0102,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.513,0.0,0.0,0.0,0.0,0.0098,0.0092,-0.0098,-0.0092,13,13,0.012,0.012,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.563,0.0,0.0,0.0,0.0,0.0098,0.0092,-0.0098,-0.0092,13,13,0.012,0.012,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.613,0.0,0.0,0.0,0.0,0.0133,0.0154,-0.0133,-0.0154,14,15,0.013,0.0139,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.663,0.0,0.0,0.0,0.0,0.0133,0.0154,-0.0133,-0.0154,14,15,0.013,0.0139,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.713,0.0,0.0,0.0,0.0,0.0133,0.0154,-0.0133,-0.0154,16,16,0.0148,0.0148,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.763,0.0,0.0,0.0,0.0,0.0129,0.0117,-0.0129,-0.0117,16,16,0.0148,0.0148,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.813,0.0,0.0,0.0,0.0,0.0129,0.0117,-0.0129,-0.0117,18,18,0.0167,0.0167,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.863,0.0,0.0,0.0,0.0,0.0152,0.0144,-0.0152,-0.0144,18,18,0.0167,0.0167,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.913,0.0,0.0,0.0,0.0,0.0152,0.0144,-0.0152,-0.0144,19,20,0.0176,0.0185,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
3.963,0.0,0.0,0.0,0.0,0.0128,0.0161,-0.0128,-0.0161,19,20,0.0176,0.0185,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.013,0.0,0.0,0.0,0.0,0.0128,0.0161,-0.0128,-0.0161,21,22,0.0195,0.0204,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.064,0.0,0.0,0.0,0.0,0.0128,0.0161,-0.0128,-0.0161,21,22,0.0195,0.0204,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.113,0.0,0.0,0.0,0.0,0.0176,0.0171,-0.0176,-0.0171,23,23,0.0213,0.0213,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
4.163,0.0,0.0,0.0,0.0,0.0176,0.0171,-0.0176,-0.0171,23,23,0.0213,0.0213,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False,horizontal
