t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode
2.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.657,0.0,0.0,0.0,0.0,0.0025,0.0025,-0.0025,-0.0025,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.707,0.0,0.0,0.0,0.0,0.0025,0.0025,-0.0025,-0.0025,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.757,0.0,0.0,0.0,0.0,0.002,0.0025,-0.002,-0.0025,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.807,0.0,0.0,0.0,0.0,0.002,0.002,-0.002,-0.002,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.857,0.0,0.0,0.0,0.0,0.0016,0.002,-0.0016,-0.002,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.907,0.0,0.0,0.0,0.0,0.0016,0.0016,-0.0016,-0.0016,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
2.957,0.0,0.0,0.0,0.0,0.0013,0.0016,-0.0013,-0.0016,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.007,0.0,0.0,0.0,0.0,0.0013,0.0013,-0.0013,-0.0013,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.058,0.0,0.0,0.0,0.0,0.0013,0.0013,-0.0013,-0.0013,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.107,0.0,0.0,0.0,0.0,0.001,0.001,-0.001,-0.001,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.157,0.0,0.0,0.0,0.0,0.001,0.001,-0.001,-0.001,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0019,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0019,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.607,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,2,1,0.0019,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.657,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,2,1,0.0019,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
3.707,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,2,1,0.0019,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,False,False,True,True,False
