t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.163,0.035,0.0,0.035,0.035,0.0,0.0,0.035,0.035,0,0,0.0,0.0,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND
2.213,0.035,0.0,0.035,0.035,0.0,0.0,0.035,0.035,0,0,0.0,0.0,3.4150945850063755e-06,3.4150945850063755e-06,0.0,WELD_FOUND
2.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0009,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.363,0.0,0.0,0.0,0.0,0.0037,0.0,-0.0037,0.0,1,0,0.0009,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.413,0.0,0.0,0.0,0.0,0.0037,0.0,-0.0037,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.463,0.0,0.0,0.0,0.0,0.0133,0.0,-0.0133,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.513,0.0,0.0,0.0,0.0,0.0133,0.0,-0.0133,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.563,0.0,0.0,0.0,0.0,0.0107,0.0,-0.0107,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.613,0.0,0.0,0.0,0.0,0.0107,0.0,-0.0107,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.663,0.0,0.0,0.0,0.0,0.0107,0.0,-0.0107,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.713,0.0,0.0,0.0,0.0,0.0085,0.0,-0.0085,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.763,0.0,0.0,0.0,0.0,0.0085,0.0,-0.0085,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.813,0.0,0.0,0.0,0.0,0.0068,0.0,-0.0068,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.863,0.0,0.0,0.0,0.0,0.0068,0.0,-0.0068,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.913,0.0,0.0,0.0,0.0,0.0068,0.0,-0.0068,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
2.963,0.0,0.0,0.0,0.0,0.0055,0.0,-0.0055,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
3.013,0.0,0.0,0.0,0.0,0.0055,0.0,-0.0055,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
3.064,0.0,0.0,0.0,0.0,0.0055,0.0,-0.0055,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
3.113,0.0,0.0,0.0,0.0,0.0044,0.0,-0.0044,0.0,4,0,0.0037,0.0,3.4150945850063755e-06,nan,nan,NO_WELD
3.163,0.030251181765434624,0.03252564677005362,0.035130028780942665,0.025372334749926582,0.0044,0.0,0.0308,0.0254,4,0,0.0037,0.0,-0.7031216044716506,-0.7031216044716506,0.0,WELD_FOUND
3.213,0.030251181765434624,0.03252564677005362,0.035130028780942665,0.025372334749926582,0.0044,0.0,0.0308,0.0254,4,0,0.0037,0.0,-0.7031216044716506,-0.7031216044716506,0.0,WELD_FOUND
3.263,0.0,0.0,0.0,0.0,0.0035,0.0,-0.0035,0.0,4,0,0.0037,0.0,-0.7031216044716506,nan,nan,NO_WELD
3.313,0.0,0.0,0.0,0.0,0.0035,0.0,-0.0035,0.0,6,0,0.0056,0.0,-0.7031216044716506,nan,nan,NO_WELD
3.649,0.0,0.0,0.0,0.0,0.0035,0.0,-0.0035,0.0,6,0,0.0056,0.0,-0.7031216044716506,nan,nan,NO_WELD
3.663,0.0,0.0,0.0,0.0,0.0069,0.0,-0.0069,0.0,9,0,0.0083,0.0,-0.7031216044716506,nan,nan,NO_WELD
3.713,0.0,0.0,0.0,0.0,0.0069,0.0,-0.0069,0.0,9,0,0.0083,0.0,-0.7031216044716506,nan,nan,NO_WELD
3.763,0.0,0.0,0.0,0.0,0.0055,0.0,-0.0055,0.0,9,0,0.0083,0.0,-0.7031216044716506,nan,nan,NO_WELD
3.813,0.0,0.0,0.0,0.0,0.0055,0.0,-0.0055,0.0,9,0,0.0083,0.0,-0.7031216044716506,nan,nan,NO_WELD
3.863,0.0,0.0,0.0,0.0,0.0055,0.0,-0.0055,0.0,9,0,0.0083,0.0,-1.4062466240378864,-1.4062466240378864,0.0,WELD_FOUND
3.913,0.0,0.0,0.0,0.0,0.0044,0.0,-0.0044,0.0,9,0,0.0083,0.0,-1.4062466240378864,-1.4062466240378864,0.0,WELD_FOUND
3.963,0.0,0.0,0.0,0.0,0.0044,0.0,-0.0044,0.0,9,0,0.0083,0.0,-1.4062466240378864,nan,nan,NO_WELD
4.013,0.0,0.0,0.0,0.0,0.0044,0.0,-0.0044,0.0,9,0,0.0083,0.0,-1.4062466240378864,nan,nan,NO_WELD
4.063,0.0,0.0,0.0,0.0,0.0035,0.0,-0.0035,0.0,9,0,0.0083,0.0,-1.4062466240378864,nan,nan,NO_WELD
4.113,0.0,0.0,0.0,0.0,0.0035,0.0,-0.0035,0.0,9,0,0.0083,0.0,-1.4062466240378864,nan,nan,NO_WELD
