t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.355,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,0.35156592487770283,WELD_FOUND
2.405,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,0.35156592487770283,WELD_FOUND
2.455,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,-0.35155909468853286,WELD_FOUND
2.505,0.05,0.0,0.05,0.05,0.0099,0.0099,0.0401,0.0401,4,4,0.0037,0.0037,-0.35155909468853286,WELD_FOUND
2.555,0.05,0.0,0.05,0.05,0.0099,0.0099,0.0401,0.0401,4,4,0.0037,0.0037,-0.35155909468853286,WELD_FOUND
2.605,0.05,0.0,0.05,0.05,0.0356,0.0099,0.0144,0.0401,12,13,0.0111,0.012,-0.35155909468853286,WELD_FOUND
2.655,0.05,0.0,0.05,0.05,0.0356,0.0282,0.0144,0.0218,12,13,0.0111,0.012,-1.7578091605014305,WELD_FOUND
2.705,0.05,0.0,0.05,0.05,0.0356,0.0282,0.0144,0.0218,20,21,0.0185,0.0195,-1.7578091605014305,WELD_FOUND
2.755,0.05,0.0,0.05,0.05,0.0411,0.0466,0.0089,0.0034,20,21,0.0185,0.0195,1.054690917763512,WELD_FOUND
2.805,0.05,0.0,0.05,0.05,0.0411,0.0466,0.0089,0.0034,27,28,0.025,0.0259,1.054690917763512,WELD_FOUND
2.855,0.05,0.0,0.05,0.05,0.0506,0.0539,-0.0006,-0.0039,27,28,0.025,0.0259,-1.0546840875743422,WELD_FOUND
2.905,0.05,0.0,0.05,0.05,0.0506,0.0539,-0.0006,-0.0039,33,34,0.0306,0.0315,-1.0546840875743422,WELD_FOUND
2.955,0.05,0.0,0.05,0.05,0.0526,0.0546,-0.0026,-0.0046,33,34,0.0306,0.0315,-0.7031216044716506,WELD_FOUND
3.005,0.05,0.0,0.05,0.05,0.0526,0.0546,-0.0026,-0.0046,38,39,0.0352,0.0361,-0.7031216044716506,WELD_FOUND
3.056,0.037735014992163037,0.008004053376212458,0.038935622998594904,0.03653440698573117,0.0526,0.0546,-0.0137,-0.018,38,39,0.0352,0.0361,-2.460934233428519,WELD_FOUND
3.105,0.037735014992163037,0.008004053376212458,0.038935622998594904,0.03653440698573117,0.0563,0.0575,-0.0174,-0.0209,43,44,0.0399,0.0408,-2.460934233428519,WELD_FOUND
3.155,0.033850285037981646,0.008538532788302744,0.03513106495622706,0.03256950511973623,0.0563,0.0575,-0.0212,-0.0249,43,44,0.0399,0.0408,-2.460934233428519,WELD_FOUND
3.205,0.033850285037981646,0.008538532788302744,0.03513106495622706,0.03256950511973623,0.0449,0.0419,-0.0098,-0.0093,46,46,0.0426,0.0426,-2.460934233428519,WELD_FOUND
3.255,0.030512286975633896,0.010279909765206355,0.03205427344041485,0.028970300510852944,0.0449,0.0419,-0.0128,-0.0129,46,46,0.0426,0.0426,-2.8124966631703576,WELD_FOUND
3.305,0.030512286975633896,0.010279909765206355,0.03205427344041485,0.028970300510852944,0.0343,0.0325,-0.0023,-0.0036,48,48,0.0445,0.0445,-2.8124966631703576,WELD_FOUND
3.355,0.02753910836874613,0.01193271902967235,0.02932901622319698,0.02574920051429528,0.0343,0.0325,-0.005,-0.0068,48,48,0.0445,0.0445,-3.164059092912196,WELD_FOUND
3.405,0.02753910836874613,0.01193271902967235,0.02932901622319698,0.02574920051429528,0.0317,0.0306,-0.0024,-0.0049,51,51,0.0473,0.0473,-3.164059092912196,WELD_FOUND
3.455,0.028949455206111474,0.010106197591484295,0.030465384844834117,0.02743352556738883,0.0317,0.0306,-0.0013,-0.0032,51,51,0.0473,0.0473,-2.1093715902432693,WELD_FOUND
3.505,0.028949455206111474,0.010106197591484295,0.030465384844834117,0.02743352556738883,0.0317,0.0306,-0.0013,-0.0032,54,53,0.05,0.0491,-2.1093715902432693,WELD_FOUND
3.555,0.02664395155334894,0.012323432645689615,0.02849246645020238,0.024795436656495497,0.0265,0.0233,0.002,0.0015,54,53,0.05,0.0491,-3.164059092912196,WELD_FOUND
3.605,0.02664395155334894,0.012323432645689615,0.02849246645020238,0.024795436656495497,0.0265,0.0233,0.002,0.0015,57,56,0.0528,0.0519,-3.164059092912196,WELD_FOUND
3.655,0.05,0.0,0.05,0.05,0.027,0.0251,0.023,0.0249,57,56,0.0528,0.0519,-0.35155909468853286,WELD_FOUND
3.705,0.05,0.0,0.05,0.05,0.027,0.0251,0.023,0.0249,60,59,0.0556,0.0547,-0.35155909468853286,WELD_FOUND
3.755,0.05,0.0,0.05,0.05,0.027,0.0251,0.023,0.0249,60,59,0.0556,0.0547,0.35156592487770283,WELD_FOUND
3.805,0.05,0.0,0.05,0.05,0.0409,0.0423,0.0091,0.0077,67,67,0.0621,0.0621,0.35156592487770283,WELD_FOUND
3.855,0.03949846433552421,0.006785167209494193,0.04051623941694834,0.03848068925410008,0.0409,0.0423,-0.0004,-0.0038,67,67,0.0621,0.0621,-1.4062466240378864,WELD_FOUND
3.905,0.03949846433552421,0.006785167209494193,0.04051623941694834,0.03848068925410008,0.0468,0.0476,-0.0063,-0.0091,73,73,0.0677,0.0677,-1.4062466240378864,WELD_FOUND
3.955,0.05,0.0,0.05,0.05,0.0468,0.0476,0.0032,0.0024,73,73,0.0677,0.0677,-0.7031216044716506,WELD_FOUND
4.005,0.05,0.0,0.05,0.05,0.0468,0.0476,0.0032,0.0024,76,77,0.0704,0.0714,-0.7031216044716506,WELD_FOUND
4.057,0.033336184264303965,0.011214651001685212,0.035018381914556744,0.03165398661405119,0.0355,0.0384,-0.0005,-0.0068,76,77,0.0704,0.0714,-3.164059092912196,WELD_FOUND
4.105,0.033336184264303965,0.011214651001685212,0.035018381914556744,0.03165398661405119,0.0355,0.0384,-0.0005,-0.0068,79,80,0.0732,0.0741,-3.164059092912196,WELD_FOUND
4.155,0.029135659928324172,0.011250040279711163,0.03082316597028085,0.027448153886367496,0.0355,0.0384,-0.0047,-0.011,79,80,0.0732,0.0741,-3.164059092912196,WELD_FOUND
4.205,0.029135659928324172,0.011250040279711163,0.03082316597028085,0.027448153886367496,0.0361,0.033,-0.0053,-0.0055,82,81,0.076,0.0751,-3.164059092912196,WELD_FOUND
4.255,0.026751069005006692,0.01227797952101155,0.028592765933158425,0.02490937207685496,0.0361,0.033,-0.0075,-0.008,82,81,0.076,0.0751,-3.164059092912196,WELD_FOUND
4.305,0.026751069005006692,0.01227797952101155,0.028592765933158425,0.02490937207685496,0.0291,0.0161,-0.0005,0.0088,84,80,0.0778,0.0741,-3.164059092912196,WELD_FOUND
4.355,0.02536917497519355,0.012890441932217871,0.02730274126502623,0.02343560868536087,0.0291,0.0161,-0.0018,0.0074,84,80,0.0778,0.0741,-3.164059092912196,WELD_FOUND
4.405,0.02536917497519355,0.012890441932217871,0.02730274126502623,0.02343560868536087,0.0291,0.0161,-0.0018,0.0074,86,80,0.0797,0.0741,-3.164059092912196,WELD_FOUND
4.455,0.024557628346009497,0.013254538287789119,0.026545809089177863,0.02256944760284113,0.0224,0.0129,0.0042,0.0097,86,80,0.0797,0.0741,-3.164059092912196,WELD_FOUND
4.505,0.024557628346009497,0.013254538287789119,0.026545809089177863,0.02256944760284113,0.0224,0.0129,0.0042,0.0097,89,80,0.0825,0.0741,-3.164059092912196,WELD_FOUND
