t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD
2.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD
2.267,0.024099184229270498,-0.05,0.016599184229270498,0.031599184229270494,0.0,0.0,0.0166,0.0316,0,0,0.0,0.0,1.7578159906906006,1.7578159906906006,0.0,WELD_FOUND
2.317,0.024099184229270498,-0.05,0.016599184229270498,0.031599184229270494,0.0,0.0,0.0166,0.0316,0,0,0.0,0.0,1.7578159906906006,1.7578159906906006,0.0,WELD_FOUND
2.367,0.024660428585701288,-0.067565999496134,0.014525528661281189,0.03479532851012139,0.0,0.0,0.0145,0.0348,0,0,0.0,0.0,1.4062534542270564,1.5820346690979756,-0.17578121487091924,WELD_FOUND
2.417,0.024660428585701288,-0.067565999496134,0.014525528661281189,0.03479532851012139,0.0099,0.0099,0.0046,0.0249,4,4,0.0037,0.0037,1.4062534542270564,1.5820346690979756,-0.17578121487091924,WELD_FOUND
2.467,0.025608544547290897,-0.05895684336243236,0.016765018042926044,0.03445207105165575,0.0099,0.0099,0.0069,0.0246,4,4,0.0037,0.0037,0.7031284346608206,1.4062534542270564,-0.7031250195662357,WELD_FOUND
2.517,0.025608544547290897,-0.05895684336243236,0.016765018042926044,0.03445207105165575,0.0099,0.0099,0.0069,0.0246,7,9,0.0065,0.0083,0.7031284346608206,1.4062534542270564,-0.7031250195662357,WELD_FOUND
2.567,0.027518319971770754,-0.04112352522889749,0.02134979118743613,0.03368684875610538,0.0133,0.0183,0.008,0.0154,7,9,0.0065,0.0083,0.35156592487770283,1.054690917763512,-0.7031249928858092,WELD_FOUND
