t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.108,0.005,0.3,0.049999999999999996,-0.04,0.0,0.0,0.05,-0.04,0,0,0.0,0.0,-9.515621476175834,WELD_FOUND
2.158,0.005,0.3,0.049999999999999996,-0.04,0.0,0.0,0.05,-0.04,0,0,0.0,0.0,-9.515621476175834,WELD_FOUND
2.208,0.005,0.3,0.049999999999999996,-0.04,0.0,0.0,0.05,-0.04,2,0,0.0019,0.0,-9.164058832990584,WELD_FOUND
2.258,0.005,0.3,0.049999999999999996,-0.04,0.0049,0.0,0.0451,-0.04,2,0,0.0019,0.0,-9.164058832990584,WELD_FOUND
2.308,0.005,0.3,0.049999999999999996,-0.04,0.0049,0.0,0.0451,-0.04,7,1,0.0065,0.0009,-9.164058832990584,WELD_FOUND
2.358,0.005,0.3,0.049999999999999996,-0.04,0.0215,0.0037,0.0285,-0.0437,7,1,0.0065,0.0009,-9.164058832990584,WELD_FOUND
2.408,0.0,0.0,0.0,0.0,0.0215,0.0037,-0.0215,-0.0037,10,-1,0.0093,0.0009,nan,NO_WELD
2.458,0.0,0.0,0.0,0.0,0.024,0.0037,-0.024,-0.0037,10,-1,0.0093,0.0009,nan,NO_WELD
2.508,0.0,0.0,0.0,0.0,0.024,-0.0052,-0.024,0.0052,11,-2,0.0102,0.0019,nan,NO_WELD
2.558,0.0,0.0,0.0,0.0,0.024,-0.0052,-0.024,0.0052,11,-2,0.0102,0.0019,nan,NO_WELD
2.608,0.0,0.0,0.0,0.0,0.0169,-0.0052,-0.0169,0.0052,11,-2,0.0102,0.0019,nan,NO_WELD
2.658,0.0,0.0,0.0,0.0,0.0169,-0.0042,-0.0169,0.0042,11,-2,0.0102,0.0019,nan,NO_WELD
2.708,0.0,0.0,0.0,0.0,0.0135,-0.0042,-0.0135,0.0042,11,-2,0.0102,0.0019,nan,NO_WELD
2.758,0.0,0.0,0.0,0.0,0.0135,-0.0033,-0.0135,0.0033,11,-2,0.0102,0.0019,nan,NO_WELD
2.808,0.0,0.0,0.0,0.0,0.0108,-0.0033,-0.0108,0.0033,11,-2,0.0102,0.0019,nan,NO_WELD
2.858,0.0,0.0,0.0,0.0,0.0108,-0.0027,-0.0108,0.0027,11,-2,0.0102,0.0019,nan,NO_WELD
2.908,0.0,0.0,0.0,0.0,0.0108,-0.0027,-0.0108,0.0027,11,-2,0.0102,0.0019,nan,NO_WELD
2.958,0.0,0.0,0.0,0.0,0.0086,-0.0027,-0.0086,0.0027,11,-2,0.0102,0.0019,nan,NO_WELD
3.008,0.0,0.0,0.0,0.0,0.0086,-0.0021,-0.0086,0.0021,11,-2,0.0102,0.0019,nan,NO_WELD
3.059,0.0,0.0,0.0,0.0,0.0069,-0.0021,-0.0069,0.0021,11,-2,0.0102,0.0019,nan,NO_WELD
3.108,0.0,0.0,0.0,0.0,0.0069,-0.0021,-0.0069,0.0021,11,-2,0.0102,0.0019,nan,NO_WELD
3.158,0.0,0.0,0.0,0.0,0.0055,-0.0017,-0.0055,0.0017,11,-2,0.0102,0.0019,nan,NO_WELD
3.208,0.0,0.0,0.0,0.0,0.0055,-0.0017,-0.0055,0.0017,11,-2,0.0102,0.0019,nan,NO_WELD
3.258,0.0,0.0,0.0,0.0,0.0055,-0.0017,-0.0055,0.0017,11,-2,0.0102,0.0019,nan,NO_WELD
3.308,0.0,0.0,0.0,0.0,0.0044,-0.0014,-0.0044,0.0014,11,-2,0.0102,0.0019,nan,NO_WELD
