t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.152,0.021434332045540776,0.0,0.021434332045540776,0.021434332045540776,0.0,0.0,0.0214,0.0214,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.202,0.02171999471260422,0.05,0.02921999471260422,0.014219994712604222,0.0,0.0,0.0292,0.0142,0,0,0.0,0.0,-1.7578091605014305,-2.1093715902432693,0.3515624297418387,WELD_FOUND
2.252,0.02171999471260422,0.05,0.02921999471260422,0.014219994712604222,0.0,0.0,0.0292,0.0142,0,0,0.0,0.0,-1.7578091605014305,-2.1093715902432693,0.3515624297418387,WELD_FOUND
2.302,0.02177735416385187,0.09188431814030378,0.035560001884897434,0.007994706442806303,0.0,0.0,0.0356,0.008,3,3,0.0028,0.0028,-3.164059092912196,-2.1093715902432693,-1.0546875026689269,WELD_FOUND
2.352,0.02177735416385187,0.09188431814030378,0.035560001884897434,0.007994706442806303,0.0,0.0,0.0356,0.008,3,3,0.0028,0.0028,-3.164059092912196,-2.1093715902432693,-1.0546875026689269,WELD_FOUND
2.402,0.021788835130814792,0.09200655521153915,0.035589818412545667,0.00798785184908392,0.0198,0.0173,0.0158,-0.0093,8,7,0.0074,0.0065,-0.7031216044716506,-2.1093715902432693,1.4062499857716186,WELD_FOUND
2.452,0.021788835130814792,0.09200655521153915,0.035589818412545667,0.00798785184908392,0.0198,0.0173,0.0158,-0.0093,8,7,0.0074,0.0065,-0.7031216044716506,-2.1093715902432693,1.4062499857716186,WELD_FOUND
2.502,0.0,0.0,0.0,0.0,0.0198,0.0173,-0.0198,-0.0173,12,11,0.0111,0.0102,-0.7031216044716506,nan,nan,NO_WELD
2.552,0.0,0.0,0.0,0.0,0.0218,0.0203,-0.0218,-0.0203,12,11,0.0111,0.0102,-0.7031216044716506,nan,nan,NO_WELD
2.602,0.03210984153225234,-0.05,0.02460984153225234,0.03960984153225234,0.0218,0.0203,0.0028,0.0193,14,12,0.013,0.0111,1.054690917763512,1.054690917763512,0.0,WELD_FOUND
