t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD
2.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD
2.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,-1.4062466240378864,nan,WELD_FOUND
2.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,-1.4062466240378864,nan,WELD_FOUND
2.352,0.03140594838689981,0.02358978029612562,0.03494441543131865,0.027867481342480963,0.0,0.0,0.0349,0.0279,0,0,0.0,0.0,nan,-0.5273403362398785,nan,WELD_FOUND
2.402,0.03140594838689981,0.02358978029612562,0.03494441543131865,0.027867481342480963,0.0,0.0,0.0349,0.0279,0,0,0.0,0.0,nan,-0.5273403362398785,nan,WELD_FOUND
2.452,0.026916658190987895,0.0719215126661378,0.037704885090908566,0.016128431291067225,0.0,0.0,0.0377,0.0161,0,0,0.0,0.0,nan,-1.4062466240378864,nan,WELD_FOUND
2.502,0.026916658190987895,0.0719215126661378,0.037704885090908566,0.016128431291067225,0.0148,0.0148,0.0229,0.0013,4,4,0.0037,0.0037,nan,-2.460934233428519,nan,WELD_FOUND
2.552,0.024389197269200236,0.08318651985029617,0.03686717524674466,0.011911219291655811,0.0148,0.0148,0.0221,-0.0029,4,4,0.0037,0.0037,nan,-1.7578091605014305,nan,WELD_FOUND
2.602,0.024389197269200236,0.08318651985029617,0.03686717524674466,0.011911219291655811,0.0148,0.0148,0.0221,-0.0029,9,9,0.0083,0.0083,nan,-2.1093715902432693,nan,WELD_FOUND
2.652,0.02229950698967182,0.09777987913230933,0.03696648885951822,0.0076325251198254215,0.0213,0.0213,0.0157,-0.0136,9,9,0.0083,0.0083,nan,-2.1093715902432693,nan,WELD_FOUND
2.702,0.02229950698967182,0.09777987913230933,0.03696648885951822,0.0076325251198254215,0.0213,0.0213,0.0157,-0.0136,13,13,0.012,0.012,nan,-1.7578091605014305,nan,WELD_FOUND
2.752,0.021892798188558816,0.09312607556369196,0.03586170952311261,0.007923886854005023,0.0213,0.0213,0.0146,-0.0133,13,13,0.012,0.012,nan,-2.1093715902432693,nan,WELD_FOUND
2.802,0.021892798188558816,0.09312607556369196,0.03586170952311261,0.007923886854005023,0.0325,0.0301,0.0033,-0.0221,17,16,0.0158,0.0148,nan,-0.7031216044716506,nan,WELD_FOUND
2.852,0.021811905598527925,0.0922674923297863,0.03565202944799587,0.00797178174905998,0.0325,0.0301,0.0031,-0.0221,17,16,0.0158,0.0148,nan,-2.1093715902432693,nan,WELD_FOUND
2.902,0.021811905598527925,0.0922674923297863,0.03565202944799587,0.00797178174905998,0.0306,0.0254,0.0051,-0.0174,20,18,0.0185,0.0167,nan,-1.7578091605014305,nan,WELD_FOUND
2.952,0.023377041705651844,0.07262636924205759,0.03427099709196048,0.012483086319343206,0.0306,0.0254,0.0037,-0.0129,20,18,0.0185,0.0167,nan,-1.7578091605014305,nan,WELD_FOUND
3.002,0.023377041705651844,0.07262636924205759,0.03427099709196048,0.012483086319343206,0.0306,0.0254,0.0037,-0.0129,22,19,0.0204,0.0176,nan,nan,nan,NO_WELD
3.052,0.0,0.0,0.0,0.0,0.0233,0.0177,-0.0233,-0.0177,22,19,0.0204,0.0176,nan,nan,nan,NO_WELD
3.103,0.0,0.0,0.0,0.0,0.0233,0.0177,-0.0233,-0.0177,23,20,0.0213,0.0185,nan,-2.8124966631703576,nan,NO_WELD
3.152,0.019085921197906645,0.05,0.026585921197906644,0.011585921197906645,0.0177,0.0143,0.0089,-0.0028,23,20,0.0213,0.0185,nan,-2.8124966631703576,nan,WELD_FOUND
3.202,0.019085921197906645,0.05,0.026585921197906644,0.011585921197906645,0.0177,0.0143,0.0089,-0.0028,24,20,0.0222,0.0185,nan,-3.5156217360974464,nan,WELD_FOUND
3.252,0.016884756036226037,0.1,0.031884756036226036,0.0018847560362260374,0.0177,0.0143,0.0142,-0.0125,24,20,0.0222,0.0185,nan,-3.164059092912196,nan,WELD_FOUND
3.302,0.0,0.0,0.0,0.0,0.018,0.0135,-0.018,-0.0135,26,22,0.0241,0.0204,nan,nan,nan,NO_WELD
3.352,0.0,0.0,0.0,0.0,0.018,0.0135,-0.018,-0.0135,26,22,0.0241,0.0204,nan,nan,nan,NO_WELD
3.402,0.0,0.0,0.0,0.0,0.0144,0.0108,-0.0144,-0.0108,26,22,0.0241,0.0204,nan,-3.5156217360974464,nan,NO_WELD
3.452,0.015138240813360607,0.05,0.022638240813360605,0.007638240813360607,0.0144,0.0108,0.0082,-0.0032,26,22,0.0241,0.0204,nan,-3.5156217360974464,nan,WELD_FOUND
