t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l
3.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
6.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
7.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
8.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
8.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
8.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
8.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
8.206,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
8.257,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
8.307,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,2,1,0.0019,0.0009,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
8.357,0.05,0.0,0.05,0.05,0.0074,0.0037,0.0426,0.0463,2,1,0.0019,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.406,0.05,0.0,0.05,0.05,0.0074,0.0037,0.0426,0.0463,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.456,0.05,0.0,0.05,0.05,0.0074,0.0037,0.0426,0.0463,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.506,0.05,0.0,0.05,0.05,0.0119,0.0096,0.0381,0.0404,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.556,0.05,0.0,0.05,0.05,0.0119,0.0096,0.0381,0.0404,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.607,0.05,0.0,0.05,0.05,0.0095,0.0077,0.0405,0.0423,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.656,0.05,0.0,0.05,0.05,0.0095,0.0077,0.0405,0.0423,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.706,0.05,0.0,0.05,0.05,0.0095,0.0077,0.0405,0.0423,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.756,0.05,0.0,0.05,0.05,0.0076,0.0062,0.0424,0.0438,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.806,0.05,0.0,0.05,0.05,0.0076,0.0062,0.0424,0.0438,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.856,0.05,0.0,0.05,0.05,0.0076,0.0062,0.0424,0.0438,5,4,0.0046,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.906,0.05,0.0,0.05,0.05,0.007,0.0049,0.043,0.0451,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.956,0.05,0.0,0.05,0.05,0.007,0.0049,0.043,0.0451,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.007,0.05,0.0,0.05,0.05,0.0056,0.004,0.0444,0.046,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.058,0.05,0.0,0.05,0.05,0.0056,0.004,0.0444,0.046,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.107,0.05,0.0,0.05,0.05,0.0056,0.004,0.0444,0.046,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.157,0.05,0.0,0.05,0.05,0.0045,0.0032,0.0455,0.0468,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.207,0.05,0.0,0.05,0.05,0.0045,0.0032,0.0455,0.0468,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.257,0.05,0.0,0.05,0.05,0.0045,0.0032,0.0455,0.0468,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.307,0.05,0.0,0.05,0.05,0.0036,0.0025,0.0464,0.0475,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.357,0.05,0.0,0.05,0.05,0.0036,0.0025,0.0464,0.0475,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.407,0.05,0.0,0.05,0.05,0.0029,0.002,0.0471,0.048,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.457,0.05,0.0,0.05,0.05,0.0029,0.002,0.0471,0.048,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.507,0.05,0.0,0.05,0.05,0.0029,0.002,0.0471,0.048,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.557,0.05,0.0,0.05,0.05,0.0023,0.0016,0.0477,0.0484,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.0,False,True
9.607,0.05,0.0,0.05,0.05,0.0023,0.0016,0.0477,0.0484,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.0,False,True
9.657,0.05,0.0,0.05,0.05,0.0023,0.0016,0.0477,0.0484,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.0,False,True
9.707,0.05,0.0,0.05,0.05,0.0018,0.0013,0.0482,0.0487,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
9.757,0.05,0.0,0.05,0.05,0.0018,0.0013,0.0482,0.0487,6,4,0.0056,0.0037,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
9.807,0.05,0.0,0.05,0.05,0.0018,0.0013,0.0482,0.0487,7,5,0.0065,0.0046,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
9.857,0.05,0.0,0.05,0.05,0.0036,0.0032,0.0464,0.0468,7,5,0.0065,0.0046,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.907,0.05,0.0,0.05,0.05,0.0036,0.0032,0.0464,0.0468,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.957,0.05,0.0,0.05,0.05,0.017,0.0168,0.033,0.0332,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.007,0.05,0.0,0.05,0.05,0.017,0.0168,0.033,0.0332,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.058,0.05,0.0,0.05,0.05,0.0136,0.0134,0.0364,0.0366,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.107,0.05,0.0,0.05,0.05,0.0136,0.0134,0.0364,0.0366,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.157,0.05,0.0,0.05,0.05,0.0109,0.0107,0.0391,0.0393,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.207,0.05,0.0,0.05,0.05,0.0109,0.0107,0.0391,0.0393,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.257,0.05,0.0,0.05,0.05,0.0109,0.0107,0.0391,0.0393,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.307,0.05,0.0,0.05,0.05,0.0087,0.0086,0.0413,0.0414,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.357,0.05,0.0,0.05,0.05,0.0087,0.0086,0.0413,0.0414,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.407,0.05,0.0,0.05,0.05,0.0087,0.0086,0.0413,0.0414,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.457,0.05,0.0,0.05,0.05,0.007,0.0069,0.043,0.0431,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.507,0.05,0.0,0.05,0.05,0.007,0.0069,0.043,0.0431,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.557,0.05,0.0,0.05,0.05,0.007,0.0069,0.043,0.0431,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.607,0.05,0.0,0.05,0.05,0.0056,0.0055,0.0444,0.0445,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.657,0.05,0.0,0.05,0.05,0.0056,0.0055,0.0444,0.0445,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.707,0.05,0.0,0.05,0.05,0.0044,0.0044,0.0456,0.0456,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.757,0.05,0.0,0.05,0.05,0.0044,0.0044,0.0456,0.0456,11,9,0.0102,0.0083,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
