t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.108,0.05,-0.1,0.035,0.065,0.0,0.0,0.035,0.065,0,0,0.0,0.0,nan,UNKNOWN
2.158,0.05,-0.1,0.035,0.065,0.0,0.0,0.035,0.065,0,0,0.0,0.0,nan,UNKNOWN
2.208,0.05,-0.1,0.035,0.065,0.0,0.0,0.035,0.065,1,2,0.0009,0.0019,nan,UNKNOWN
2.258,0.05,-0.1,0.035,0.065,0.0025,0.0049,0.0325,0.0601,1,2,0.0009,0.0019,nan,UNKNOWN
2.308,0.05,-0.1,0.035,0.065,0.0025,0.0049,0.0325,0.0601,4,7,0.0037,0.0065,nan,UNKNOWN
2.358,0.05,-0.1,0.035,0.065,0.0126,0.0215,0.0224,0.0435,4,7,0.0037,0.0065,nan,UNKNOWN
2.408,0.05,-0.1,0.035,0.065,0.0126,0.0215,0.0224,0.0435,7,7,0.0065,0.0065,nan,UNKNOWN
2.458,0.05,-0.1,0.035,0.065,0.0187,0.0172,0.0163,0.0478,7,7,0.0065,0.0065,nan,UNKNOWN
2.508,0.05,-0.1,0.035,0.065,0.0187,0.0172,0.0163,0.0478,14,6,0.013,0.0056,nan,UNKNOWN
2.558,0.05,-0.1,0.035,0.065,0.0187,0.0172,0.0163,0.0478,14,6,0.013,0.0056,nan,UNKNOWN
2.608,0.05,-0.1,0.035,0.065,0.0532,0.0138,-0.0182,0.0512,24,7,0.0222,0.0065,nan,UNKNOWN
2.658,0.05,-0.1,0.035,0.065,0.0532,0.0138,-0.0182,0.0512,24,7,0.0222,0.0065,nan,UNKNOWN
2.708,0.05,-0.1,0.035,0.065,0.0532,0.0138,-0.0182,0.0512,31,14,0.0287,0.013,nan,UNKNOWN
2.758,0.05,-0.1,0.035,0.065,0.0492,0.0256,-0.0142,0.0394,31,14,0.0287,0.013,nan,UNKNOWN
2.808,0.05,-0.1,0.035,0.065,0.0492,0.0256,-0.0142,0.0394,36,20,0.0334,0.0185,nan,UNKNOWN
2.858,0.05,-0.1,0.035,0.065,0.0492,0.0256,-0.0142,0.0394,36,20,0.0334,0.0185,nan,UNKNOWN
2.908,0.05,-0.1,0.035,0.065,0.0543,0.045,-0.0193,0.02,41,26,0.038,0.0241,nan,UNKNOWN
2.958,0.05,-0.1,0.035,0.065,0.0543,0.045,-0.0193,0.02,41,26,0.038,0.0241,nan,UNKNOWN
3.008,0.05,-0.1,0.035,0.065,0.0474,0.0492,-0.0124,0.0158,45,32,0.0417,0.0297,nan,UNKNOWN
3.059,0.05,-0.1,0.035,0.065,0.0474,0.0492,-0.0124,0.0158,45,32,0.0417,0.0297,nan,UNKNOWN
3.108,0.05,-0.1,0.035,0.065,0.0433,0.0481,-0.0083,0.0169,49,37,0.0454,0.0343,nan,UNKNOWN
3.158,0.05,-0.1,0.035,0.065,0.0433,0.0481,-0.0083,0.0169,49,37,0.0454,0.0343,nan,UNKNOWN
3.208,0.05,-0.1,0.035,0.065,0.0433,0.0481,-0.0083,0.0169,54,42,0.05,0.0389,nan,UNKNOWN
