t,vx,wz,target_r,target_l,speed_r,speed_l,err_r,err_l,ticks_r,ticks_l,angle,weld
2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
