t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.107,0.023374732776246614,0.013801291941487754,0.02544492656746978,0.02130453898502345,0.0,0.0,0.0254,0.0213,0,0,0.0,0.0,-3.164059092912196,WELD_FOUND
2.157,0.023374732776246614,0.013801291941487754,0.02544492656746978,0.02130453898502345,0.0,0.0,0.0254,0.0213,0,0,0.0,0.0,-3.164059092912196,WELD_FOUND
2.207,0.02434216830526546,0.01294354375782906,0.02628369986893982,0.0224006367415911,0.0,0.0,0.0263,0.0224,2,1,0.0019,0.0009,-2.8124966631703576,WELD_FOUND
2.257,0.02434216830526546,0.01294354375782906,0.02628369986893982,0.0224006367415911,0.0049,0.0025,0.0213,0.0199,2,1,0.0019,0.0009,-2.8124966631703576,WELD_FOUND
2.307,0.023948916769707205,0.013534096933232893,0.02597903130969214,0.02191880222972227,0.0049,0.0025,0.021,0.0194,7,6,0.0065,0.0056,-3.164059092912196,WELD_FOUND
2.357,0.023948916769707205,0.013534096933232893,0.02597903130969214,0.02191880222972227,0.0049,0.0025,0.021,0.0194,7,6,0.0065,0.0056,-3.164059092912196,WELD_FOUND
2.407,0.023714503019886715,0.013642618260635914,0.025760895758982102,0.02166811028079133,0.0252,0.0237,0.0006,-0.0021,11,10,0.0102,0.0093,-3.164059092912196,WELD_FOUND
2.457,0.023714503019886715,0.013642618260635914,0.025760895758982102,0.02166811028079133,0.0252,0.0237,0.0006,-0.0021,11,10,0.0102,0.0093,-3.164059092912196,WELD_FOUND
2.507,0.024549897151737082,0.012846873234713582,0.02647692813694412,0.022622866166530045,0.03,0.0291,-0.0035,-0.0064,15,14,0.0139,0.013,-2.8124966631703576,WELD_FOUND
2.557,0.024549897151737082,0.012846873234713582,0.02647692813694412,0.022622866166530045,0.03,0.0291,-0.0035,-0.0064,15,14,0.0139,0.013,-2.8124966631703576,WELD_FOUND
2.607,0.024072439447786014,0.01347697684891044,0.02609398597512258,0.02205089292044945,0.03,0.0291,-0.0039,-0.007,17,17,0.0158,0.0158,-3.164059092912196,WELD_FOUND
2.657,0.024072439447786014,0.01347697684891044,0.02609398597512258,0.02205089292044945,0.0229,0.0249,0.0032,-0.0028,17,17,0.0158,0.0158,-3.164059092912196,WELD_FOUND
2.707,0.023788215360004514,0.013608800550048485,0.025829535442511785,0.021746895277497243,0.0229,0.0249,0.0029,-0.0031,20,19,0.0185,0.0176,-3.164059092912196,WELD_FOUND
2.757,0.023788215360004514,0.013608800550048485,0.025829535442511785,0.021746895277497243,0.0249,0.0223,0.001,-0.0006,20,19,0.0185,0.0176,-3.164059092912196,WELD_FOUND
2.807,0.023618491099787687,0.013687770242489829,0.02567165663616116,0.021565325563414214,0.0249,0.0223,0.0008,-0.0008,23,22,0.0213,0.0204,-3.164059092912196,WELD_FOUND
2.857,0.023618491099787687,0.013687770242489829,0.02567165663616116,0.021565325563414214,0.0249,0.0223,0.0008,-0.0008,23,22,0.0213,0.0204,-3.164059092912196,WELD_FOUND
2.907,0.023516948212940356,0.013735019836787711,0.025577201188458513,0.021456695237422198,0.0273,0.0258,-0.0017,-0.0043,25,24,0.0232,0.0222,-3.164059092912196,WELD_FOUND
2.957,0.023516948212940356,0.013735019836787711,0.025577201188458513,0.021456695237422198,0.0273,0.0258,-0.0017,-0.0043,25,24,0.0232,0.0222,-3.164059092912196,WELD_FOUND
3.007,0.023456127481773732,0.013763228445089664,0.025520611748537182,0.021391643215010282,0.0273,0.0258,-0.0018,-0.0044,28,27,0.0259,0.025,-3.164059092912196,WELD_FOUND
3.059,0.023456127481773732,0.013763228445089664,0.025520611748537182,0.021391643215010282,0.0238,0.0229,0.0017,-0.0015,28,27,0.0259,0.025,-3.164059092912196,WELD_FOUND
3.107,0.023419672843412814,0.013780251450808,0.025486710561034014,0.021352635125791615,0.0238,0.0229,0.0017,-0.0015,30,29,0.0278,0.0269,-3.164059092912196,WELD_FOUND
