time_sec,best_angle_rad,best_angle_deg,detected,weld_status,cmd_linear_x,cmd_angular_z,right_encoder_ticks,delta_encoder_ticks,delta_distance_m,total_distance_m,weld_found_count,no_weld_count,t_junction_count,timeout_count,error_count,unknown_status_count
0.027982711791992188,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0
0.04744744300842285,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0
0.06735038757324219,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0
0.08728885650634766,-0.16566987335681915,-9.492184535812582,1,UNKNOWN,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0
0.1072685718536377,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049751608601516256,0,0,0.0,0.0,1,0,0,0,0,0
0.12739038467407227,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049751608601516256,0,0,0.0,0.0,1,0,0,0,0,0
0.14731955528259277,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049751608601516256,0,0,0.0,0.0,1,0,0,0,0,0
0.1673135757446289,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049751608601516256,0,0,0.0,0.0,1,0,0,0,0,0
0.1873338222503662,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.04937332374358635,0,0,0.0,0.0,2,0,0,0,0,0
0.20731449127197266,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.04937332374358635,0,0,0.0,0.0,2,0,0,0,0,0
0.22731900215148926,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.04937332374358635,0,0,0.0,0.0,2,0,0,0,0,0
0.24731016159057617,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.04937332374358635,0,0,0.0,0.0,2,0,0,0,0,0
0.26729679107666016,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.04937332374358635,0,0,0.0,0.0,2,0,0,0,0,0
0.2873525619506836,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049070695857242434,0,0,0.0,0.0,3,0,0,0,0,0
0.30733275413513184,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049070695857242434,0,0,0.0,0.0,3,0,0,0,0,0
0.32733869552612305,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049070695857242434,0,0,0.0,0.0,3,0,0,0,0,0
0.34729886054992676,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049070695857242434,0,0,0.0,0.0,3,0,0,0,0,0
0.36732029914855957,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049070695857242434,0,0,0.0,0.0,3,0,0,0,0,0
0.3872971534729004,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.0491967490872031,0,0,0.0,0.0,4,0,0,0,0,0
0.40730714797973633,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.0491967490872031,0,0,0.0,0.0,4,0,0,0,0,0
0.4272890090942383,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.0491967490872031,0,0,0.0,0.0,4,0,0,0,0,0
0.44730257987976074,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.0491967490872031,0,0,0.0,0.0,4,0,0,0,0,0
0.4673178195953369,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.0491967490872031,0,0,0.0,0.0,4,0,0,0,0,0
0.4873323440551758,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049297591671171634,0,0,0.0,0.0,5,0,0,0,0,0
0.507296085357666,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049297591671171634,0,0,0.0,0.0,5,0,0,0,0,0
0.5273041725158691,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049297591671171634,0,0,0.0,0.0,5,0,0,0,0,0
0.5473108291625977,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049297591671171634,0,0,0.0,0.0,5,0,0,0,0,0
0.567314863204956,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049297591671171634,0,0,0.0,0.0,5,0,0,0,0,0
0.5873351097106934,-0.17180579900741577,-9.843747178997832,1,WELD_FOUND,0.005,0.04974642127738225,0,0,0.0,0.0,6,0,0,0,0,0
0.6073031425476074,-0.17180579900741577,-9.843747178997832,1,WELD_FOUND,0.005,0.04974642127738225,0,0,0.0,0.0,6,0,0,0,0,0
0.6272964477539062,-0.17180579900741577,-9.843747178997832,1,WELD_FOUND,0.005,0.04974642127738225,0,0,0.0,0.0,6,0,0,0,0,0
0.6472926139831543,-0.17180579900741577,-9.843747178997832,1,WELD_FOUND,0.005,0.04974642127738225,0,0,0.0,0.0,6,0,0,0,0,0
0.6673033237457275,-0.17180579900741577,-9.843747178997832,1,WELD_FOUND,0.005,0.04974642127738225,0,0,0.0,0.0,6,0,0,0,0,0
0.6873438358306885,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049737329423314956,0,0,0.0,0.0,7,0,0,0,0,0
0.7072975635528564,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049737329423314956,0,0,0.0,0.0,7,0,0,0,0,0
0.7272968292236328,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049737329423314956,0,0,0.0,0.0,7,0,0,0,0,0
0.7473094463348389,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049737329423314956,0,0,0.0,0.0,7,0,0,0,0,0
0.7673027515411377,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049737329423314956,0,0,0.0,0.0,7,0,0,0,0,0
0.787325382232666,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049730055940061114,0,0,0.0,0.0,8,0,0,0,0,0
0.8073093891143799,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049730055940061114,0,0,0.0,0.0,8,0,0,0,0,0
0.8273129463195801,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049730055940061114,0,0,0.0,0.0,8,0,0,0,0,0
0.8472933769226074,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049730055940061114,0,0,0.0,0.0,8,0,0,0,0,0
0.8672966957092285,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049730055940061114,0,0,0.0,0.0,8,0,0,0,0,0
0.8873324394226074,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.04972423715345805,0,0,0.0,0.0,9,0,0,0,0,0
0.9072980880737305,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.04972423715345805,0,0,0.0,0.0,9,0,0,0,0,0
0.9273474216461182,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.04972423715345805,0,0,0.0,0.0,9,0,0,0,0,0
0.9473512172698975,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.04972423715345805,0,0,0.0,0.0,9,0,0,0,0,0
0.9673292636871338,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.04972423715345805,0,0,0.0,0.0,9,0,0,0,0,0
0.9873144626617432,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049351426585139795,0,0,0.0,0.0,10,0,0,0,0,0
1.0073065757751465,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049351426585139795,0,0,0.0,0.0,10,0,0,0,0,0
1.027308702468872,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049351426585139795,0,0,0.0,0.0,10,0,0,0,0,0
1.0472958087921143,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049351426585139795,0,0,0.0,0.0,10,0,0,0,0,0
1.0673120021820068,-0.15953394770622253,-9.140621892627331,1,WELD_FOUND,0.005,0.049351426585139795,0,0,0.0,0.0,10,0,0,0,0,0
1.0873267650604248,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049421333669520985,0,0,0.0,0.0,11,0,0,0,0,0
1.1073226928710938,-0.16566987335681915,-9.492184535812582,1,WELD_FOUND,0.005,0.049421333669520985,0,0,0.0,0.0,11,0,0,0,0,0
