t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,NO_WELD
2.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,NO_WELD
2.266,0.0150655310144931,0.16076077788955423,0.039179647697926236,-0.009048585668940035,0.0,0.0,0.0392,-0.009,0,0,0.0,0.0,-3.539059103347522,WELD_FOUND
2.316,0.0150655310144931,0.16076077788955423,0.039179647697926236,-0.009048585668940035,0.0,0.0,0.0392,-0.009,0,0,0.0,0.0,-3.539059103347522,WELD_FOUND
2.366,0.016676987851103005,0.126184191748075,0.03560461661331425,-0.0022506409111082426,0.0,0.0,0.0356,-0.0023,1,1,0.0009,0.0009,-3.0117153520130584,WELD_FOUND
2.416,0.016676987851103005,0.126184191748075,0.03560461661331425,-0.0022506409111082426,0.0,0.0,0.0356,-0.0023,1,1,0.0009,0.0009,-3.0117153520130584,WELD_FOUND
2.466,0.0,0.0,0.0,0.0,0.0148,0.0148,-0.0148,-0.0148,6,6,0.0056,0.0056,nan,NO_WELD
2.516,0.0,0.0,0.0,0.0,0.0148,0.0148,-0.0148,-0.0148,6,6,0.0056,0.0056,nan,NO_WELD
2.566,0.027099757499858008,0.027445208154909074,0.031216538723094368,0.022982976276621648,0.0163,0.0126,0.0149,0.0104,8,7,0.0074,0.0065,-0.7265589183608734,WELD_FOUND
2.616,0.027099757499858008,0.027445208154909074,0.031216538723094368,0.022982976276621648,0.0163,0.0126,0.0149,0.0104,8,7,0.0074,0.0065,-0.7265589183608734,WELD_FOUND
2.666,0.0,0.0,0.0,0.0,0.0163,0.0126,-0.0163,-0.0126,9,8,0.0083,0.0074,nan,NO_WELD
2.716,0.0,0.0,0.0,0.0,0.0123,0.01,-0.0123,-0.01,9,8,0.0083,0.0074,nan,NO_WELD
2.766,0.0,0.0,0.0,0.0,0.0123,0.01,-0.0123,-0.01,12,11,0.0111,0.0102,nan,NO_WELD
2.816,0.0,0.0,0.0,0.0,0.0185,0.0171,-0.0185,-0.0171,12,11,0.0111,0.0102,nan,NO_WELD
2.866,0.016801996883216347,0.15028042306468428,0.039344060342918985,-0.005740066576486295,0.0185,0.0171,0.0209,-0.0229,13,11,0.012,0.0102,-3.539059103347522,WELD_FOUND
2.916,0.016801996883216347,0.15028042306468428,0.039344060342918985,-0.005740066576486295,0.0185,0.0171,0.0209,-0.0229,13,11,0.012,0.0102,-3.539059103347522,WELD_FOUND
2.966,0.0,0.0,0.0,0.0,0.0136,0.0137,-0.0136,-0.0137,13,11,0.012,0.0102,nan,NO_WELD
3.016,0.0,0.0,0.0,0.0,0.0136,0.0137,-0.0136,-0.0137,13,11,0.012,0.0102,nan,NO_WELD
