t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.159,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,-0.35155909468853286,WELD_FOUND
2.209,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,-0.35155909468853286,WELD_FOUND
2.259,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,1.4062534542270564,WELD_FOUND
2.309,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,7,7,0.0065,0.0065,1.4062534542270564,WELD_FOUND
2.359,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,7,7,0.0065,0.0065,1.054690917763512,WELD_FOUND
2.409,0.05,0.0,0.05,0.05,0.042,0.042,0.008,0.008,17,17,0.0158,0.0158,1.054690917763512,WELD_FOUND
2.459,0.030516278571266264,-0.013449830677349993,0.028498803969663766,0.03253375317286876,0.042,0.042,-0.0135,-0.0095,17,17,0.0158,0.0158,2.812503493359528,WELD_FOUND
2.509,0.030516278571266264,-0.013449830677349993,0.028498803969663766,0.03253375317286876,0.0623,0.0623,-0.0338,-0.0297,27,27,0.025,0.025,2.812503493359528,WELD_FOUND
2.559,0.02914436089053001,-0.010626706164816847,0.02755035496580748,0.030738366815252535,0.0623,0.0623,-0.0347,-0.0315,27,27,0.025,0.025,2.4609410636176894,WELD_FOUND
2.609,0.02914436089053001,-0.010626706164816847,0.02755035496580748,0.030738366815252535,0.0623,0.0623,-0.0347,-0.0315,30,30,0.0278,0.0278,2.4609410636176894,WELD_FOUND
2.659,0.05,0.0,0.05,0.05,0.0448,0.0448,0.0052,0.0052,30,30,0.0278,0.0278,1.4062534542270564,WELD_FOUND
2.709,0.05,0.0,0.05,0.05,0.0448,0.0448,0.0052,0.0052,30,30,0.0278,0.0278,1.4062534542270564,WELD_FOUND
2.759,0.05,0.0,0.05,0.05,0.0448,0.0448,0.0052,0.0052,30,30,0.0278,0.0278,-1.4062466240378864,WELD_FOUND
2.809,0.05,0.0,0.05,0.05,0.0368,0.0368,0.0132,0.0132,34,34,0.0315,0.0315,-1.4062466240378864,WELD_FOUND
2.859,0.05,0.0,0.05,0.05,0.0368,0.0368,0.0132,0.0132,34,34,0.0315,0.0315,2.812503493359528,WELD_FOUND
2.909,0.05,0.0,0.05,0.05,0.0368,0.0368,0.0132,0.0132,40,40,0.0371,0.0371,2.812503493359528,WELD_FOUND
