t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.107,-0.05,-0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,UNKNOWN
2.157,-0.05,-0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,UNKNOWN
2.207,-0.05,-0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,-2,-2,0.0019,0.0019,nan,UNKNOWN
2.257,-0.05,-0.0,-0.05,-0.05,-0.0049,-0.0049,-0.0451,-0.0451,-2,-2,0.0019,0.0019,nan,UNKNOWN
2.307,-0.05,-0.0,-0.05,-0.05,-0.0049,-0.0049,-0.0451,-0.0451,-5,-5,0.0046,0.0046,nan,UNKNOWN
2.357,-0.05,-0.0,-0.05,-0.05,-0.0141,-0.0141,-0.0359,-0.0359,-5,-5,0.0046,0.0046,nan,UNKNOWN
2.407,-0.05,-0.0,-0.05,-0.05,-0.0141,-0.0141,-0.0359,-0.0359,-9,-9,0.0083,0.0083,nan,UNKNOWN
2.457,-0.05,-0.0,-0.05,-0.05,-0.0141,-0.0141,-0.0359,-0.0359,-9,-9,0.0083,0.0083,nan,UNKNOWN
2.507,-0.05,-0.0,-0.05,-0.05,-0.0282,-0.0282,-0.0218,-0.0218,-13,-13,0.012,0.012,nan,UNKNOWN
2.557,-0.05,-0.0,-0.05,-0.05,-0.0282,-0.0282,-0.0218,-0.0218,-13,-13,0.012,0.012,nan,UNKNOWN
2.607,-0.05,-0.0,-0.05,-0.05,-0.0282,-0.0282,-0.0218,-0.0218,-17,-17,0.0158,0.0158,nan,UNKNOWN
2.657,-0.05,-0.0,-0.05,-0.05,-0.0268,-0.0268,-0.0232,-0.0232,-17,-17,0.0158,0.0158,nan,UNKNOWN
2.707,-0.05,-0.0,-0.05,-0.05,-0.0268,-0.0268,-0.0232,-0.0232,-23,-22,0.0213,0.0204,nan,UNKNOWN
2.757,-0.05,-0.0,-0.05,-0.05,-0.0268,-0.0268,-0.0232,-0.0232,-23,-22,0.0213,0.0204,nan,UNKNOWN
2.807,-0.05,-0.0,-0.05,-0.05,-0.0408,-0.0383,-0.0092,-0.0117,-27,-26,0.025,0.0241,nan,UNKNOWN
2.857,-0.05,-0.0,-0.05,-0.05,-0.0408,-0.0383,-0.0092,-0.0117,-27,-26,0.025,0.0241,nan,UNKNOWN
2.907,-0.05,-0.0,-0.05,-0.05,-0.0408,-0.0383,-0.0092,-0.0117,-32,-31,0.0297,0.0287,nan,UNKNOWN
2.957,-0.05,-0.0,-0.05,-0.05,-0.0368,-0.0354,-0.0132,-0.0146,-32,-31,0.0297,0.0287,nan,UNKNOWN
3.007,-0.05,-0.0,-0.05,-0.05,-0.0368,-0.0354,-0.0132,-0.0146,-38,-36,0.0352,0.0334,nan,UNKNOWN
3.058,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.0397,-0.0057,-0.0103,-38,-36,0.0352,0.0334,nan,UNKNOWN
3.107,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.0397,-0.0057,-0.0103,-43,-40,0.0399,0.0371,nan,UNKNOWN
3.157,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.0397,-0.0057,-0.0103,-43,-40,0.0399,0.0371,nan,UNKNOWN
3.207,-0.05,-0.0,-0.05,-0.05,-0.0513,-0.0461,0.0013,-0.0039,-48,-45,0.0445,0.0417,nan,UNKNOWN
3.257,-0.05,-0.0,-0.05,-0.05,-0.0513,-0.0461,0.0013,-0.0039,-48,-45,0.0445,0.0417,nan,UNKNOWN
3.307,-0.05,-0.0,-0.05,-0.05,-0.0493,-0.0461,-0.0007,-0.0039,-53,-50,0.0491,0.0463,nan,UNKNOWN
3.357,-0.05,-0.0,-0.05,-0.05,-0.0493,-0.04,-0.0007,-0.01,-53,-50,0.0491,0.0463,nan,UNKNOWN
3.407,-0.05,-0.0,-0.05,-0.05,-0.0493,-0.04,-0.0007,-0.01,-58,-55,0.0538,0.051,nan,UNKNOWN
3.457,-0.05,-0.0,-0.05,-0.05,-0.042,-0.0425,-0.008,-0.0075,-58,-55,0.0538,0.051,nan,UNKNOWN
3.507,-0.05,-0.0,-0.05,-0.05,-0.042,-0.0425,-0.008,-0.0075,-63,-60,0.0584,0.0556,nan,UNKNOWN
3.557,-0.05,-0.0,-0.05,-0.05,-0.042,-0.0425,-0.008,-0.0075,-63,-60,0.0584,0.0556,nan,UNKNOWN
3.607,-0.05,-0.0,-0.05,-0.05,-0.0499,-0.0502,-0.0001,0.0002,-68,-65,0.063,0.0602,nan,UNKNOWN
3.657,-0.05,-0.0,-0.05,-0.05,-0.0499,-0.0502,-0.0001,0.0002,-68,-65,0.063,0.0602,nan,UNKNOWN
3.707,-0.05,-0.0,-0.05,-0.05,-0.0499,-0.0502,-0.0001,0.0002,-73,-70,0.0677,0.0649,nan,UNKNOWN
3.757,-0.05,-0.0,-0.05,-0.05,-0.0423,-0.0425,-0.0077,-0.0075,-73,-70,0.0677,0.0649,nan,UNKNOWN
3.807,-0.05,-0.0,-0.05,-0.05,-0.0423,-0.0425,-0.0077,-0.0075,-78,-75,0.0723,0.0695,nan,UNKNOWN
3.857,-0.05,-0.0,-0.05,-0.05,-0.0423,-0.0425,-0.0077,-0.0075,-78,-75,0.0723,0.0695,nan,UNKNOWN
3.907,-0.05,-0.0,-0.05,-0.05,-0.0501,-0.0477,0.0001,-0.0023,-83,-79,0.0769,0.0732,nan,UNKNOWN
3.957,-0.05,-0.0,-0.05,-0.05,-0.0501,-0.0477,0.0001,-0.0023,-83,-79,0.0769,0.0732,nan,UNKNOWN
4.007,-0.05,-0.0,-0.05,-0.05,-0.0486,-0.0472,-0.0014,-0.0028,-88,-84,0.0816,0.0778,nan,UNKNOWN
4.058,-0.05,-0.0,-0.05,-0.05,-0.0486,-0.0472,-0.0014,-0.0028,-88,-84,0.0816,0.0778,nan,UNKNOWN
4.107,-0.05,-0.0,-0.05,-0.05,-0.0477,-0.0468,-0.0023,-0.0032,-93,-89,0.0862,0.0825,nan,UNKNOWN
4.157,-0.05,-0.0,-0.05,-0.05,-0.0477,-0.0468,-0.0023,-0.0032,-93,-89,0.0862,0.0825,nan,UNKNOWN
4.207,-0.05,-0.0,-0.05,-0.05,-0.0509,-0.0466,0.0009,-0.0034,-99,-94,0.0918,0.0871,nan,UNKNOWN
4.257,-0.05,-0.0,-0.05,-0.05,-0.0509,-0.0466,0.0009,-0.0034,-99,-94,0.0918,0.0871,nan,UNKNOWN
4.307,-0.05,-0.0,-0.05,-0.05,-0.0509,-0.0466,0.0009,-0.0034,-104,-99,0.0964,0.0918,nan,UNKNOWN
4.357,-0.05,-0.0,-0.05,-0.05,-0.0429,-0.0403,-0.0071,-0.0097,-104,-99,0.0964,0.0918,nan,UNKNOWN
4.407,-0.05,-0.0,-0.05,-0.05,-0.0429,-0.0403,-0.0071,-0.0097,-109,-104,0.101,0.0964,nan,UNKNOWN
4.457,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.0427,-0.0057,-0.0073,-109,-104,0.101,0.0964,nan,UNKNOWN
4.507,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.0427,-0.0057,-0.0073,-114,-109,0.1057,0.101,nan,UNKNOWN
4.557,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.0427,-0.0057,-0.0073,-114,-109,0.1057,0.101,nan,UNKNOWN
4.607,-0.05,-0.0,-0.05,-0.05,-0.0463,-0.0504,-0.0037,0.0004,-117,-114,0.1084,0.1057,nan,UNKNOWN
4.657,-0.05,-0.0,-0.05,-0.05,-0.0463,-0.0504,-0.0037,0.0004,-117,-114,0.1084,0.1057,nan,UNKNOWN
4.707,-0.05,-0.0,-0.05,-0.05,-0.0463,-0.0487,-0.0037,-0.0013,-122,-119,0.1131,0.1103,nan,UNKNOWN
4.757,-0.05,-0.0,-0.05,-0.05,-0.0463,-0.0487,-0.0037,-0.0013,-122,-119,0.1131,0.1103,nan,UNKNOWN
4.807,-0.05,-0.0,-0.05,-0.05,-0.0463,-0.0487,-0.0037,-0.0013,-127,-124,0.1177,0.1149,nan,UNKNOWN
4.857,-0.05,-0.0,-0.05,-0.05,-0.0402,-0.0416,-0.0098,-0.0084,-127,-124,0.1177,0.1149,nan,UNKNOWN
4.907,-0.05,-0.0,-0.05,-0.05,-0.0402,-0.0416,-0.0098,-0.0084,-132,-129,0.1223,0.1196,nan,UNKNOWN
4.957,-0.05,-0.0,-0.05,-0.05,-0.0426,-0.0435,-0.0074,-0.0065,-132,-129,0.1223,0.1196,nan,UNKNOWN
5.007,-0.05,-0.0,-0.05,-0.05,-0.0426,-0.0435,-0.0074,-0.0065,-137,-134,0.127,0.1242,nan,UNKNOWN
5.058,-0.05,-0.0,-0.05,-0.05,-0.0426,-0.0435,-0.0074,-0.0065,-137,-134,0.127,0.1242,nan,UNKNOWN
5.107,-0.05,-0.0,-0.05,-0.05,-0.0429,-0.0508,-0.0071,0.0008,-139,-139,0.1288,0.1288,nan,UNKNOWN
5.157,-0.05,-0.0,-0.05,-0.05,-0.0429,-0.0508,-0.0071,0.0008,-139,-139,0.1288,0.1288,nan,UNKNOWN
5.207,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.049,-0.0057,-0.001,-144,-144,0.1335,0.1335,nan,UNKNOWN
5.257,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.049,-0.0057,-0.001,-144,-144,0.1335,0.1335,nan,UNKNOWN
5.307,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.049,-0.0057,-0.001,-149,-149,0.1381,0.1381,nan,UNKNOWN
5.357,-0.05,-0.0,-0.05,-0.05,-0.0389,-0.0418,-0.0111,-0.0082,-149,-149,0.1381,0.1381,nan,UNKNOWN
5.407,-0.05,-0.0,-0.05,-0.05,-0.0389,-0.0418,-0.0111,-0.0082,-154,-154,0.1427,0.1427,nan,UNKNOWN
5.457,-0.05,-0.0,-0.05,-0.05,-0.0419,-0.0436,-0.0081,-0.0064,-154,-154,0.1427,0.1427,nan,UNKNOWN
5.507,-0.05,-0.0,-0.05,-0.05,-0.0419,-0.0436,-0.0081,-0.0064,-159,-159,0.1474,0.1474,nan,UNKNOWN
5.557,-0.05,-0.0,-0.05,-0.05,-0.0419,-0.0436,-0.0081,-0.0064,-159,-159,0.1474,0.1474,nan,UNKNOWN
5.607,-0.05,-0.0,-0.05,-0.05,-0.0498,-0.0509,-0.0002,0.0009,-164,-164,0.152,0.152,nan,UNKNOWN
5.657,-0.05,-0.0,-0.05,-0.05,-0.0498,-0.0509,-0.0002,0.0009,-164,-164,0.152,0.152,nan,UNKNOWN
5.707,-0.05,-0.0,-0.05,-0.05,-0.0498,-0.0509,-0.0002,0.0009,-168,-169,0.1557,0.1566,nan,UNKNOWN
5.757,-0.05,-0.0,-0.05,-0.05,-0.0398,-0.0429,-0.0102,-0.0071,-168,-169,0.1557,0.1566,nan,UNKNOWN
5.807,-0.05,-0.0,-0.05,-0.05,-0.0398,-0.0429,-0.0102,-0.0071,-173,-174,0.1603,0.1613,nan,UNKNOWN
5.857,-0.05,-0.0,-0.05,-0.05,-0.0398,-0.0429,-0.0102,-0.0071,-173,-174,0.1603,0.1613,nan,UNKNOWN
5.907,-0.05,-0.0,-0.05,-0.05,-0.0486,-0.0504,-0.0014,0.0004,-178,-179,0.165,0.1659,nan,UNKNOWN
5.957,-0.05,-0.0,-0.05,-0.05,-0.0486,-0.0504,-0.0014,0.0004,-178,-179,0.165,0.1659,nan,UNKNOWN
6.007,-0.05,-0.0,-0.05,-0.05,-0.0477,-0.0488,-0.0023,-0.0012,-183,-184,0.1696,0.1705,nan,UNKNOWN
6.058,-0.05,-0.0,-0.05,-0.05,-0.0477,-0.0488,-0.0023,-0.0012,-183,-184,0.1696,0.1705,nan,UNKNOWN
6.107,-0.05,-0.0,-0.05,-0.05,-0.0471,-0.0478,-0.0029,-0.0022,-188,-189,0.1742,0.1752,nan,UNKNOWN
6.157,-0.05,-0.0,-0.05,-0.05,-0.0471,-0.0478,-0.0029,-0.0022,-188,-189,0.1742,0.1752,nan,UNKNOWN
6.207,-0.05,-0.0,-0.05,-0.05,-0.0471,-0.0478,-0.0029,-0.0022,-193,-194,0.1789,0.1798,nan,UNKNOWN
6.257,-0.05,-0.0,-0.05,-0.05,-0.0406,-0.041,-0.0094,-0.009,-193,-194,0.1789,0.1798,nan,UNKNOWN
6.307,-0.05,-0.0,-0.05,-0.05,-0.0406,-0.041,-0.0094,-0.009,-198,-199,0.1835,0.1844,nan,UNKNOWN
6.357,-0.05,-0.0,-0.05,-0.05,-0.0429,-0.0432,-0.0071,-0.0068,-198,-199,0.1835,0.1844,nan,UNKNOWN
6.407,-0.05,-0.0,-0.05,-0.05,-0.0429,-0.0432,-0.0071,-0.0068,-203,-204,0.1881,0.1891,nan,UNKNOWN
6.457,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.0444,-0.0057,-0.0056,-203,-204,0.1881,0.1891,nan,UNKNOWN
6.507,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.0444,-0.0057,-0.0056,-208,-209,0.1928,0.1937,nan,UNKNOWN
6.557,-0.05,-0.0,-0.05,-0.05,-0.0443,-0.0444,-0.0057,-0.0056,-208,-209,0.1928,0.1937,nan,UNKNOWN
6.607,-0.05,-0.0,-0.05,-0.05,-0.0513,-0.0514,0.0013,0.0014,-213,-214,0.1974,0.1983,nan,UNKNOWN
6.657,-0.05,-0.0,-0.05,-0.05,-0.0513,-0.0514,0.0013,0.0014,-213,-214,0.1974,0.1983,nan,UNKNOWN
6.707,-0.05,-0.0,-0.05,-0.05,-0.0513,-0.0514,0.0013,0.0014,-218,-219,0.202,0.203,nan,UNKNOWN
6.757,-0.05,-0.0,-0.05,-0.05,-0.0431,-0.0432,-0.0069,-0.0068,-218,-219,0.202,0.203,nan,UNKNOWN
6.807,-0.05,-0.0,-0.05,-0.05,-0.0431,-0.0432,-0.0069,-0.0068,-223,-224,0.2067,0.2076,nan,UNKNOWN
6.857,-0.05,-0.0,-0.05,-0.05,-0.0444,-0.0444,-0.0056,-0.0056,-223,-224,0.2067,0.2076,nan,UNKNOWN
6.907,-0.05,-0.0,-0.05,-0.05,-0.0444,-0.0444,-0.0056,-0.0056,-228,-229,0.2113,0.2122,nan,UNKNOWN
6.957,-0.05,-0.0,-0.05,-0.05,-0.0452,-0.0452,-0.0048,-0.0048,-228,-229,0.2113,0.2122,nan,UNKNOWN
7.007,-0.05,-0.0,-0.05,-0.05,-0.0452,-0.0452,-0.0048,-0.0048,-232,-234,0.215,0.2169,nan,UNKNOWN
7.058,-0.05,-0.0,-0.05,-0.05,-0.0452,-0.0452,-0.0048,-0.0048,-232,-234,0.215,0.2169,nan,UNKNOWN
7.107,-0.05,-0.0,-0.05,-0.05,-0.0494,-0.0494,-0.0006,-0.0006,-237,-238,0.2196,0.2206,nan,UNKNOWN
7.157,-0.05,-0.0,-0.05,-0.05,-0.0494,-0.0494,-0.0006,-0.0006,-237,-238,0.2196,0.2206,nan,UNKNOWN
7.207,-0.05,-0.0,-0.05,-0.05,-0.0494,-0.0494,-0.0006,-0.0006,-242,-243,0.2243,0.2252,nan,UNKNOWN
7.257,-0.05,-0.0,-0.05,-0.05,-0.042,-0.042,-0.008,-0.008,-242,-243,0.2243,0.2252,nan,UNKNOWN
7.307,-0.05,-0.0,-0.05,-0.05,-0.042,-0.042,-0.008,-0.008,-248,-248,0.2298,0.2298,nan,UNKNOWN
7.357,-0.05,-0.0,-0.05,-0.05,-0.042,-0.042,-0.008,-0.008,-248,-248,0.2298,0.2298,nan,UNKNOWN
7.407,-0.05,-0.0,-0.05,-0.05,-0.0499,-0.0499,-0.0001,-0.0001,-252,-253,0.2335,0.2345,nan,UNKNOWN
7.457,-0.05,-0.0,-0.05,-0.05,-0.0499,-0.0499,-0.0001,-0.0001,-252,-253,0.2335,0.2345,nan,UNKNOWN
7.507,-0.05,-0.0,-0.05,-0.05,-0.0485,-0.0485,-0.0015,-0.0015,-257,-258,0.2382,0.2391,nan,UNKNOWN
7.557,-0.05,-0.0,-0.05,-0.05,-0.0485,-0.0485,-0.0015,-0.0015,-257,-258,0.2382,0.2391,nan,UNKNOWN
7.607,-0.05,-0.0,-0.05,-0.05,-0.0476,-0.0439,-0.0024,-0.0061,-262,-262,0.2428,0.2428,nan,UNKNOWN
7.657,-0.05,-0.0,-0.05,-0.05,-0.0476,-0.0439,-0.0024,-0.0061,-262,-262,0.2428,0.2428,nan,UNKNOWN
7.707,-0.05,-0.0,-0.05,-0.05,-0.0476,-0.0439,-0.0024,-0.0061,-267,-267,0.2474,0.2474,nan,UNKNOWN
7.757,-0.05,-0.0,-0.05,-0.05,-0.0409,-0.0387,-0.0091,-0.0113,-267,-267,0.2474,0.2474,nan,UNKNOWN
7.807,-0.05,-0.0,-0.05,-0.05,-0.0409,-0.0387,-0.0091,-0.0113,-271,-271,0.2512,0.2512,nan,UNKNOWN
7.857,-0.05,-0.0,-0.05,-0.05,-0.0409,-0.0387,-0.0091,-0.0113,-271,-271,0.2512,0.2512,nan,UNKNOWN
7.907,-0.05,-0.0,-0.05,-0.05,-0.0468,-0.0455,-0.0032,-0.0045,-276,-276,0.2558,0.2558,nan,UNKNOWN
7.957,-0.05,-0.0,-0.05,-0.05,-0.0468,-0.0455,-0.0032,-0.0045,-276,-276,0.2558,0.2558,nan,UNKNOWN
8.007,-0.05,-0.0,-0.05,-0.05,-0.0468,-0.0455,-0.0032,-0.0045,-281,-280,0.2604,0.2595,nan,UNKNOWN
8.058,-0.05,-0.0,-0.05,-0.05,-0.0404,-0.0372,-0.0096,-0.0128,-281,-280,0.2604,0.2595,nan,UNKNOWN
8.107,-0.05,-0.0,-0.05,-0.05,-0.0404,-0.0372,-0.0096,-0.0128,-285,-285,0.2641,0.2641,nan,UNKNOWN
8.157,-0.05,-0.0,-0.05,-0.05,-0.0391,-0.0408,-0.0109,-0.0092,-285,-285,0.2641,0.2641,nan,UNKNOWN
8.207,-0.05,-0.0,-0.05,-0.05,-0.0391,-0.0408,-0.0109,-0.0092,-290,-289,0.2688,0.2678,nan,UNKNOWN
8.257,-0.05,-0.0,-0.05,-0.05,-0.042,-0.0393,-0.008,-0.0107,-290,-289,0.2688,0.2678,nan,UNKNOWN
8.307,-0.05,-0.0,-0.05,-0.05,-0.042,-0.0393,-0.008,-0.0107,-294,-294,0.2725,0.2725,nan,UNKNOWN
8.357,-0.05,-0.0,-0.05,-0.05,-0.042,-0.0393,-0.008,-0.0107,-294,-294,0.2725,0.2725,nan,UNKNOWN
8.407,-0.05,-0.0,-0.05,-0.05,-0.0474,-0.0458,-0.0026,-0.0042,-299,-298,0.2771,0.2762,nan,UNKNOWN
8.457,-0.05,-0.0,-0.05,-0.05,-0.0474,-0.0458,-0.0026,-0.0042,-299,-298,0.2771,0.2762,nan,UNKNOWN
8.507,-0.05,-0.0,-0.05,-0.05,-0.0433,-0.0423,-0.0067,-0.0077,-303,-302,0.2808,0.2799,nan,UNKNOWN
8.557,-0.05,-0.0,-0.05,-0.05,-0.0433,-0.0423,-0.0067,-0.0077,-303,-302,0.2808,0.2799,nan,UNKNOWN
8.607,-0.05,-0.0,-0.05,-0.05,-0.0445,-0.0439,-0.0055,-0.0061,-308,-307,0.2854,0.2845,nan,UNKNOWN
8.657,-0.05,-0.0,-0.05,-0.05,-0.0445,-0.0439,-0.0055,-0.0061,-308,-307,0.2854,0.2845,nan,UNKNOWN
8.707,-0.05,-0.0,-0.05,-0.05,-0.0445,-0.0439,-0.0055,-0.0061,-312,-311,0.2892,0.2882,nan,UNKNOWN
8.757,-0.05,-0.0,-0.05,-0.05,-0.0366,-0.0362,-0.0134,-0.0138,-312,-311,0.2892,0.2882,nan,UNKNOWN
8.807,-0.05,-0.0,-0.05,-0.05,-0.0366,-0.0362,-0.0134,-0.0138,-317,-316,0.2938,0.2929,nan,UNKNOWN
8.857,-0.05,-0.0,-0.05,-0.05,-0.0405,-0.0403,-0.0095,-0.0097,-317,-316,0.2938,0.2929,nan,UNKNOWN
8.907,-0.05,-0.0,-0.05,-0.05,-0.0405,-0.0403,-0.0095,-0.0097,-321,-320,0.2975,0.2966,nan,UNKNOWN
8.957,-0.05,-0.0,-0.05,-0.05,-0.0405,-0.0403,-0.0095,-0.0097,-321,-320,0.2975,0.2966,nan,UNKNOWN
9.007,-0.05,-0.0,-0.05,-0.05,-0.0465,-0.0439,-0.0035,-0.0061,-326,-324,0.3021,0.3003,nan,UNKNOWN
