t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,NO_WELD
2.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,NO_WELD
2.218,0.0,0.05,0.0075,-0.0075,0.0,0.0,0.0075,-0.0075,0,0,0.0,0.0,-12.328121767884188,WELD_FOUND
2.268,0.0,0.05,0.0075,-0.0075,0.0,0.0,0.0075,-0.0075,0,0,0.0,0.0,-12.328121767884188,WELD_FOUND
2.318,0.0,0.1,0.015,-0.015,0.0,0.0,0.015,-0.015,0,0,0.0,0.0,-13.031247054254688,WELD_FOUND
2.368,0.0,0.1,0.015,-0.015,0.0,0.0,0.015,-0.015,0,0,0.0,0.0,-13.031247054254688,WELD_FOUND
2.418,0.0,0.15000000000000002,0.022500000000000003,-0.022500000000000003,0.0,-0.0025,0.0225,-0.02,0,-1,0.0,0.0009,-12.328121767884188,WELD_FOUND
2.468,0.0,0.15000000000000002,0.022500000000000003,-0.022500000000000003,0.0,-0.0025,0.0225,-0.02,0,-1,0.0,0.0009,-12.328121767884188,WELD_FOUND
2.518,0.0,0.2,0.03,-0.03,0.0,-0.002,0.03,-0.028,0,-1,0.0,0.0009,-12.328121767884188,WELD_FOUND
2.568,0.0,0.2,0.03,-0.03,0.0,-0.002,0.03,-0.028,0,-1,0.0,0.0009,-12.328121767884188,WELD_FOUND
2.618,0.0,0.25,0.0375,-0.0375,0.0,-0.002,0.0375,-0.0355,1,-2,0.0009,0.0019,-12.328121767884188,WELD_FOUND
2.668,0.0,0.25,0.0375,-0.0375,0.0025,-0.0037,0.035,-0.0338,1,-2,0.0009,0.0019,-12.328121767884188,WELD_FOUND
2.718,0.005,0.2218402997142601,0.03827604495713901,-0.02827604495713901,0.0025,-0.0037,0.0358,-0.0246,3,-4,0.0028,0.0037,-6.6796842441042275,WELD_FOUND
