t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode,surface_mode
2.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.4062534542270564,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.0,0.0,False,False,False,False,False,vertical
2.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.054690917763512,1.054690917763512,0.0,WELD_FOUND,0.0,0.0,False,False,False,False,False,vertical
2.422,0.05407628733519148,-0.05,0.04657628733519148,0.06157628733519148,0.0,0.0,0.0466,0.0616,0,0,0.0,0.0,0.7031284346608206,0.8789097028925928,-0.1757812682317722,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.472,0.05407628733519148,-0.05,0.04657628733519148,0.06157628733519148,0.0,0.0,0.0466,0.0616,0,0,0.0,0.0,0.7031284346608206,0.8789097028925928,-0.1757812682317722,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0009,0.0,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.572,0.0,0.0,0.0,0.0,0.0037,0.0,-0.0037,0.0,1,0,0.0009,0.0,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.622,0.0,0.0,0.0,0.0,0.0037,0.0,-0.0037,0.0,2,0,0.0019,0.0,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.672,0.0,0.0,0.0,0.0,0.0037,0.0,-0.0037,0.0,2,0,0.0019,0.0,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.722,0.0,0.0,0.0,0.0,0.0047,0.0,-0.0047,0.0,2,0,0.0019,0.0,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.772,0.0,0.0,0.0,0.0,0.0047,0.0,-0.0047,0.0,2,0,0.0019,0.0,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.822,0.0,0.0,0.0,0.0,0.0038,0.0,-0.0038,0.0,2,0,0.0019,0.0,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.0,0.0,False,False,False,False,False,vertical
2.872,0.0,0.0,0.0,0.0,0.0038,0.0,-0.0038,0.0,2,0,0.0019,0.0,0.7031284346608206,0.7031284346608206,0.0,WELD_FOUND,0.0,0.0,False,False,False,False,False,vertical
2.922,0.0,0.0,0.0,0.0,0.0038,0.0,-0.0038,0.0,2,0,0.0019,0.0,0.7031284346608206,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
