t,vx,wz,target_r,target_l,speed_r,speed_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0009,0.0,nan,UNKNOWN
2.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0009,0.0,nan,UNKNOWN
2.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0009,0.0,nan,UNKNOWN
2.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0009,0.0,nan,UNKNOWN
2.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,0.0019,0.0009,nan,UNKNOWN
2.354,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.0007,0.0007,-2,-1,0.0019,0.0009,nan,UNKNOWN
2.404,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.0007,0.0007,-3,0,0.0028,0.0,nan,UNKNOWN
2.454,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.0007,0.0007,-3,0,0.0028,0.0,nan,UNKNOWN
2.504,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.0007,0.0007,-4,1,0.0037,0.0009,nan,UNKNOWN
2.554,0.0,0.0,0.0,0.0,-0.0024,0.0013,0.0024,-0.0013,-4,1,0.0037,0.0009,nan,UNKNOWN
2.604,0.0,0.0,0.0,0.0,-0.0024,0.0013,0.0024,-0.0013,-4,1,0.0037,0.0009,nan,UNKNOWN
2.654,0.0,0.0,0.0,0.0,-0.0024,0.0013,0.0024,-0.0013,-4,1,0.0037,0.0009,nan,UNKNOWN
2.704,0.0,0.0,0.0,0.0,-0.0024,0.0013,0.0024,-0.0013,-6,1,0.0056,0.0009,nan,UNKNOWN
2.754,0.0,0.0,0.0,0.0,-0.0024,0.0013,0.0024,-0.0013,-6,1,0.0056,0.0009,nan,UNKNOWN
2.804,0.0,0.0,0.0,0.0,-0.0049,0.001,0.0049,-0.001,-8,1,0.0074,0.0009,nan,UNKNOWN
2.854,0.0,0.0,0.0,0.0,-0.0049,0.001,0.0049,-0.001,-8,1,0.0074,0.0009,nan,UNKNOWN
2.904,0.0,0.0,0.0,0.0,-0.0049,0.001,0.0049,-0.001,-4,0,0.0037,0.0,nan,UNKNOWN
