t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.16,0.005,-0.03857541109347515,-0.0007863116640212716,0.010786311664021272,0.0,0.0,-0.0008,0.0108,0,0,0.0,0.0,9.140628722816501,WELD_FOUND
2.21,0.005,-0.03857541109347515,-0.0007863116640212716,0.010786311664021272,0.0,0.0,-0.0008,0.0108,0,0,0.0,0.0,9.140628722816501,WELD_FOUND
2.26,0.005,-0.041672138633318825,-0.0012508207949978234,0.011250820794997823,0.0,0.0,-0.0013,0.0113,0,0,0.0,0.0,10.195315798598605,WELD_FOUND
2.31,0.005,-0.041672138633318825,-0.0012508207949978234,0.011250820794997823,0.0,0.0,-0.0013,0.0113,1,1,0.0009,0.0009,10.195315798598605,WELD_FOUND
2.36,0.005,-0.042809764855392465,-0.0014214647283088697,0.01142146472830887,0.0037,0.0037,-0.0051,0.0077,1,1,0.0009,0.0009,10.195315798598605,WELD_FOUND
2.41,0.005,-0.042809764855392465,-0.0014214647283088697,0.01142146472830887,0.0037,0.0037,-0.0051,0.0077,2,2,0.0019,0.0019,10.195315798598605,WELD_FOUND
2.46,0.005,-0.04175714407359302,-0.0012635716110389519,0.011263571611038952,0.0059,0.0037,-0.0072,0.0076,2,2,0.0019,0.0019,9.492191366001752,WELD_FOUND
2.51,0.005,-0.04175714407359302,-0.0012635716110389519,0.011263571611038952,0.0059,0.0072,-0.0072,0.0041,3,3,0.0028,0.0028,9.492191366001752,WELD_FOUND
2.56,0.0,-0.045037480020095076,-0.006755622003014261,0.006755622003014261,0.0073,0.0072,-0.014,-0.0004,3,3,0.0028,0.0028,10.898441084969106,WELD_FOUND
2.61,0.0,-0.045037480020095076,-0.006755622003014261,0.006755622003014261,0.0073,0.0072,-0.014,-0.0004,4,4,0.0037,0.0037,10.898441084969106,WELD_FOUND
2.66,0.005,-0.04261525230849684,-0.0013922878462745251,0.011392287846274525,0.0073,0.0068,-0.0087,0.0046,4,4,0.0037,0.0037,9.492191366001752,WELD_FOUND
2.71,0.005,-0.04261525230849684,-0.0013922878462745251,0.011392287846274525,0.0068,0.0068,-0.0082,0.0046,4,4,0.0037,0.0037,9.492191366001752,WELD_FOUND
2.76,0.005,-0.04213863252766331,-0.0013207948791494964,0.011320794879149497,0.0068,0.0054,-0.0082,0.0059,4,4,0.0037,0.0037,9.492191366001752,WELD_FOUND
2.81,0.005,-0.04213863252766331,-0.0013207948791494964,0.011320794879149497,0.0055,0.0054,-0.0068,0.0059,4,5,0.0037,0.0046,9.492191366001752,WELD_FOUND
2.86,0.0,-0.044422289132446474,-0.006663343369866971,0.006663343369866971,0.0055,0.0054,-0.0121,0.0012,4,5,0.0037,0.0046,10.546878441783855,WELD_FOUND
2.91,0.0,-0.044422289132446474,-0.006663343369866971,0.006663343369866971,0.007,0.0082,-0.0136,-0.0015,5,6,0.0046,0.0056,10.546878441783855,WELD_FOUND
2.96,0.0,-0.047636929177199826,-0.007145539376579973,0.007145539376579973,0.007,0.0082,-0.0141,-0.001,5,6,0.0046,0.0056,11.601566371339606,WELD_FOUND
