t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,UNKNOWN
2.162,0.0,-0.3,-0.045,0.045,0.0,0.0,-0.045,0.045,0,0,0.0,0.0,44.482334384854646,COASTING_MEMORY_LOCK
2.212,0.0,-0.3,-0.045,0.045,0.0,0.0,-0.045,0.045,0,0,0.0,0.0,44.482334384854646,COASTING_MEMORY_LOCK
2.261,0.0,-0.3,-0.045,0.045,0.0,0.0,-0.045,0.045,0,0,0.0,0.0,44.482334384854646,COASTING_MEMORY_LOCK
2.312,0.0,-0.3,-0.045,0.045,0.0,0.0,-0.045,0.045,4,5,0.0037,0.0046,44.482334384854646,COASTING_MEMORY_LOCK
2.362,0.0,-0.3,-0.045,0.045,0.0099,0.0124,-0.0549,0.0326,4,5,0.0037,0.0046,44.482334384854646,WELD_FOUND
2.412,0.0,-0.3,-0.045,0.045,0.0099,0.0124,-0.0549,0.0326,1,9,0.0009,0.0083,44.482334384854646,WELD_FOUND
2.461,0.0,-0.3,-0.045,0.045,0.0099,0.0124,-0.0549,0.0326,1,9,0.0009,0.0083,44.482334384854646,WELD_FOUND
2.512,0.0,-0.3,-0.045,0.045,-0.0089,0.0247,-0.0361,0.0203,-2,12,0.0019,0.0111,44.482334384854646,WELD_FOUND
2.562,0.0,-0.3,-0.045,0.045,-0.0089,0.0247,-0.0361,0.0203,-2,12,0.0019,0.0111,44.81380346527536,COASTING_MEMORY_LOCK
2.612,0.0,-0.3,-0.045,0.045,-0.0089,0.0247,-0.0361,0.0203,-5,14,0.0046,0.013,44.81380346527536,COASTING_MEMORY_LOCK
2.661,0.0,-0.3,-0.045,0.045,-0.0128,0.0198,-0.0322,0.0252,-5,14,0.0046,0.013,44.81380346527536,COASTING_MEMORY_LOCK
2.712,0.0,-0.3,-0.045,0.045,-0.0128,0.0198,-0.0322,0.0252,-8,15,0.0074,0.0139,44.81380346527536,COASTING_MEMORY_LOCK
