t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,angle,weld
2.106,-0.05,-0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,UNKNOWN
2.156,-0.05,-0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,UNKNOWN
2.206,-0.05,-0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,UNKNOWN
2.256,-0.05,-0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,UNKNOWN
2.306,-0.05,-0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,UNKNOWN
2.356,-0.05,-0.0,-0.05,-0.05,0.0,0.0,-0.05,-0.05,0,0,0.0,0.0,nan,UNKNOWN
2.406,-0.05,-0.0,-0.05,-0.05,-0.0025,-0.0025,-0.0475,-0.0475,-1,-1,0.0009,0.0009,nan,UNKNOWN
2.456,-0.05,-0.0,-0.05,-0.05,-0.0025,-0.0025,-0.0475,-0.0475,-1,-1,0.0009,0.0009,nan,UNKNOWN
2.506,-0.05,-0.0,-0.05,-0.05,-0.0025,-0.0025,-0.0475,-0.0475,-4,-4,0.0037,0.0037,nan,UNKNOWN
2.556,-0.05,-0.0,-0.05,-0.05,-0.0089,-0.0089,-0.0411,-0.0411,-4,-4,0.0037,0.0037,nan,UNKNOWN
2.606,-0.05,-0.0,-0.05,-0.05,-0.0089,-0.0089,-0.0411,-0.0411,-8,-8,0.0074,0.0074,nan,UNKNOWN
2.656,-0.05,-0.0,-0.05,-0.05,-0.0202,-0.0202,-0.0298,-0.0298,-8,-8,0.0074,0.0074,nan,UNKNOWN
2.706,-0.05,-0.0,-0.05,-0.05,-0.0202,-0.0202,-0.0298,-0.0298,-12,-12,0.0111,0.0111,nan,UNKNOWN
2.756,-0.05,-0.0,-0.05,-0.05,-0.0202,-0.0202,-0.0298,-0.0298,-12,-12,0.0111,0.0111,nan,UNKNOWN
2.806,-0.05,-0.0,-0.05,-0.05,-0.0319,-0.0319,-0.0181,-0.0181,-16,-16,0.0148,0.0148,nan,UNKNOWN
2.856,-0.05,-0.0,-0.05,-0.05,-0.0319,-0.0319,-0.0181,-0.0181,-16,-16,0.0148,0.0148,nan,UNKNOWN
2.906,-0.05,-0.0,-0.05,-0.05,-0.0319,-0.0319,-0.0181,-0.0181,-20,-20,0.0185,0.0185,nan,UNKNOWN
2.956,-0.05,-0.0,-0.05,-0.05,-0.029,-0.029,-0.021,-0.021,-20,-20,0.0185,0.0185,nan,UNKNOWN
3.006,-0.05,-0.0,-0.05,-0.05,-0.029,-0.029,-0.021,-0.021,-25,-25,0.0232,0.0232,nan,UNKNOWN
3.057,-0.05,-0.0,-0.05,-0.05,-0.029,-0.029,-0.021,-0.021,-25,-25,0.0232,0.0232,nan,UNKNOWN
3.106,-0.05,-0.0,-0.05,-0.05,-0.0396,-0.0396,-0.0104,-0.0104,-29,-29,0.0269,0.0269,nan,UNKNOWN
3.156,-0.05,-0.0,-0.05,-0.05,-0.0396,-0.0396,-0.0104,-0.0104,-29,-29,0.0269,0.0269,nan,UNKNOWN
3.206,-0.05,-0.0,-0.05,-0.05,-0.0423,-0.0423,-0.0077,-0.0077,-34,-34,0.0315,0.0315,nan,UNKNOWN
3.256,-0.05,-0.0,-0.05,-0.05,-0.0423,-0.0423,-0.0077,-0.0077,-34,-34,0.0315,0.0315,nan,UNKNOWN
3.306,-0.05,-0.0,-0.05,-0.05,-0.0439,-0.0439,-0.0061,-0.0061,-39,-39,0.0361,0.0361,nan,UNKNOWN
3.356,-0.05,-0.0,-0.05,-0.05,-0.0439,-0.0439,-0.0061,-0.0061,-39,-39,0.0361,0.0361,nan,UNKNOWN
3.406,-0.05,-0.0,-0.05,-0.05,-0.0439,-0.0439,-0.0061,-0.0061,-44,-44,0.0408,0.0408,nan,UNKNOWN
3.456,-0.05,-0.0,-0.05,-0.05,-0.0387,-0.0387,-0.0113,-0.0113,-44,-44,0.0408,0.0408,nan,UNKNOWN
3.506,-0.05,-0.0,-0.05,-0.05,-0.0387,-0.0387,-0.0113,-0.0113,-49,-49,0.0454,0.0454,nan,UNKNOWN
3.556,-0.05,-0.0,-0.05,-0.05,-0.0387,-0.0387,-0.0113,-0.0113,-49,-49,0.0454,0.0454,nan,UNKNOWN
3.606,-0.05,-0.0,-0.05,-0.05,-0.0455,-0.0455,-0.0045,-0.0045,-53,-53,0.0491,0.0491,nan,UNKNOWN
3.656,-0.05,-0.0,-0.05,-0.05,-0.0455,-0.0455,-0.0045,-0.0045,-53,-53,0.0491,0.0491,nan,UNKNOWN
3.706,-0.05,-0.0,-0.05,-0.05,-0.0458,-0.0458,-0.0042,-0.0042,-58,-58,0.0538,0.0538,nan,UNKNOWN
3.756,-0.05,-0.0,-0.05,-0.05,-0.0458,-0.0458,-0.0042,-0.0042,-58,-58,0.0538,0.0538,nan,UNKNOWN
3.806,-0.05,-0.0,-0.05,-0.05,-0.0458,-0.0458,-0.0042,-0.0042,-63,-62,0.0584,0.0575,nan,UNKNOWN
3.856,-0.05,-0.0,-0.05,-0.05,-0.0398,-0.0374,-0.0102,-0.0126,-63,-62,0.0584,0.0575,nan,UNKNOWN
3.906,-0.05,-0.0,-0.05,-0.05,-0.0398,-0.0374,-0.0102,-0.0126,-68,-66,0.063,0.0612,nan,UNKNOWN
3.956,-0.05,-0.0,-0.05,-0.05,-0.0398,-0.0374,-0.0102,-0.0126,-68,-66,0.063,0.0612,nan,UNKNOWN
4.006,-0.05,-0.0,-0.05,-0.05,-0.0462,-0.0447,-0.0038,-0.0053,-72,-71,0.0667,0.0658,nan,UNKNOWN
4.057,-0.05,-0.0,-0.05,-0.05,-0.0462,-0.0447,-0.0038,-0.0053,-72,-71,0.0667,0.0658,nan,UNKNOWN
4.106,-0.05,-0.0,-0.05,-0.05,-0.0462,-0.0447,-0.0038,-0.0053,-77,-75,0.0714,0.0695,nan,UNKNOWN
4.156,-0.05,-0.0,-0.05,-0.05,-0.0462,-0.0367,-0.0038,-0.0133,-77,-75,0.0714,0.0695,nan,UNKNOWN
4.206,-0.05,-0.0,-0.05,-0.05,-0.0463,-0.0367,-0.0037,-0.0133,-82,-80,0.076,0.0741,nan,UNKNOWN
