t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6.679691074293397,nan,nan,NO_WELD
2.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6.679691074293397,nan,nan,NO_WELD
2.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.97656621480972,nan,nan,NO_WELD
2.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.97656621480972,nan,nan,NO_WELD
2.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.97656621480972,nan,nan,NO_WELD
2.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.97656621480972,nan,nan,NO_WELD
2.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.031253717478648,7.031253717478648,0.0,WELD_FOUND
2.502,0.005,-0.05,-0.0024999999999999996,0.0125,0.0,0.0,-0.0025,0.0125,0,0,0.0,0.0,7.031253717478648,7.031253717478648,0.0,WELD_FOUND
2.552,0.005,-0.05,-0.0024999999999999996,0.0125,0.0,0.0,-0.0025,0.0125,0,0,0.0,0.0,7.031253717478648,7.031253717478648,0.0,WELD_FOUND
2.602,0.005,-0.1,-0.009999999999999998,0.02,0.0,0.0,-0.01,0.02,0,0,0.0,0.0,7.031253717478648,7.031253717478648,0.0,WELD_FOUND
2.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.031253717478648,nan,nan,NO_WELD
2.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.031253717478648,nan,nan,NO_WELD
2.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9.492191366001752,9.492191366001752,0.0,WELD_FOUND
2.802,0.005,-0.05,-0.0024999999999999996,0.0125,0.0,0.0,-0.0025,0.0125,0,0,0.0,0.0,9.492191366001752,9.492191366001752,0.0,WELD_FOUND
2.852,0.005,-0.05,-0.0024999999999999996,0.0125,0.0,0.0,-0.0025,0.0125,0,0,0.0,0.0,7.734379003849147,8.61328518492545,-0.878906181076303,WELD_FOUND
2.902,0.005,-0.1,-0.009999999999999998,0.02,0.0,0.0,-0.01,0.02,0,0,0.0,0.0,7.734379003849147,8.61328518492545,-0.878906181076303,WELD_FOUND
2.952,0.005,-0.1,-0.009999999999999998,0.02,0.0,0.0,-0.01,0.02,0,0,0.0,0.0,7.031253717478648,7.734379003849147,-0.7031252863704998,WELD_FOUND
3.002,0.005,-0.15000000000000002,-0.0175,0.027500000000000004,0.0,0.0,-0.0175,0.0275,0,0,0.0,0.0,7.031253717478648,7.734379003849147,-0.7031252863704998,WELD_FOUND
3.053,0.005,-0.15000000000000002,-0.0175,0.027500000000000004,0.0,0.0,-0.0175,0.0275,0,0,0.0,0.0,6.679691074293397,7.382816360663898,-0.7031252863705006,WELD_FOUND
3.104,0.005,-0.2,-0.024999999999999998,0.034999999999999996,0.0,0.0,-0.025,0.035,0,0,0.0,0.0,6.679691074293397,7.382816360663898,-0.7031252863705006,WELD_FOUND
3.152,0.005,-0.2,-0.024999999999999998,0.034999999999999996,0.0,0.0,-0.025,0.035,0,0,0.0,0.0,5.2734409284392205,7.031253717478648,-1.757812789039427,WELD_FOUND
3.202,0.005,-0.25,-0.0325,0.042499999999999996,0.0,0.0,-0.0325,0.0425,1,0,0.0009,0.0,5.2734409284392205,7.031253717478648,-1.757812789039427,WELD_FOUND
3.252,0.005,-0.25,-0.0325,0.042499999999999996,0.0025,0.0,-0.035,0.0425,1,0,0.0009,0.0,5.2734409284392205,7.031253717478648,-1.757812789039427,WELD_FOUND
