t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.162,0.013086937411852437,0.1700989442704731,0.0386017790524234,-0.012427904228718527,0.0,0.0,0.0386,-0.0124,0,0,0.0,0.0,nan,-3.8906213196459487,nan,WELD_FOUND
2.212,0.013086937411852437,0.1700989442704731,0.0386017790524234,-0.012427904228718527,0.0,0.0,0.0386,-0.0124,0,0,0.0,0.0,nan,-3.8906213196459487,nan,WELD_FOUND
2.262,0.008699220725961875,0.2200989442704731,0.04171406236653284,-0.024315620914609093,0.0,0.0,0.0417,-0.0243,0,0,0.0,0.0,nan,-5.296871465500126,nan,WELD_FOUND
2.312,0.008699220725961875,0.2200989442704731,0.04171406236653284,-0.024315620914609093,0.0,0.0,0.0417,-0.0243,2,0,0.0019,0.0,nan,-5.296871465500126,nan,WELD_FOUND
2.362,0.007928817036568867,0.23457509988760444,0.04311508201970954,-0.0272574479465718,0.0074,0.0,0.0357,-0.0273,2,0,0.0019,0.0,nan,-5.296871465500126,nan,WELD_FOUND
2.412,0.007928817036568867,0.23457509988760444,0.04311508201970954,-0.0272574479465718,0.0074,0.0,0.0357,-0.0273,2,-1,0.0019,0.0009,nan,-5.296871465500126,nan,WELD_FOUND
2.462,0.033584317304018695,0.18457509988760445,0.06127058228715936,0.005898052320878026,0.0074,0.0,0.0539,0.0059,2,-1,0.0019,0.0009,nan,1.054690917763512,nan,WELD_FOUND
2.512,0.033584317304018695,0.18457509988760445,0.06127058228715936,0.005898052320878026,0.0119,-0.0049,0.0494,0.0108,5,-2,0.0046,0.0019,nan,1.054690917763512,nan,WELD_FOUND
2.562,0.029605409617648376,0.13457509988760447,0.049791674600789045,0.009419144634507708,0.0119,-0.0049,0.0379,0.0144,5,-2,0.0046,0.0019,nan,1.054690917763512,nan,WELD_FOUND
2.612,0.029605409617648376,0.13457509988760447,0.049791674600789045,0.009419144634507708,0.0294,0.0082,0.0204,0.0013,11,1,0.0102,0.0009,nan,1.054690917763512,nan,WELD_FOUND
2.662,0.02832272651755563,0.08457509988760446,0.0410089915006963,0.01563646153441496,0.0294,0.0082,0.0117,0.0075,11,1,0.0102,0.0009,nan,1.054690917763512,nan,WELD_FOUND
2.712,0.02832272651755563,0.08457509988760446,0.0410089915006963,0.01563646153441496,0.0294,0.0082,0.0117,0.0075,16,4,0.0148,0.0037,nan,1.054690917763512,nan,WELD_FOUND
