t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l,holding_r,holding_l,manual_pwm_mode,surface_mode
2.113,0.010941439915436854,0.15000000000000002,0.033441439915436855,-0.011558560084563149,0.0,0.0,0.0334,-0.0116,0,0,0.0,0.0,-5.9765593846205505,-5.9765593846205505,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.163,0.010941439915436854,0.15000000000000002,0.033441439915436855,-0.011558560084563149,0.0,0.0,0.0334,-0.0116,0,0,0.0,0.0,-5.9765593846205505,-5.9765593846205505,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-5.9765593846205505,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-5.9765593846205505,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.313,0.01,0.05,0.0175,0.0025000000000000005,0.0,0.0,0.0175,0.0025,-2,0,0.0019,0.0,-7.7343721736599775,-7.7343721736599775,0.0,WELD_FOUND,0.0,0.0,True,True,False,False,False,vertical
2.363,0.01,0.05,0.0175,0.0025000000000000005,-0.0074,0.0,0.0249,0.0025,-2,0,0.0019,0.0,-7.7343721736599775,-7.7343721736599775,0.0,WELD_FOUND,0.2727,0.0,False,True,False,False,False,vertical
2.413,0.01,0.1,0.025,-0.004999999999999999,-0.0074,0.0,0.0324,-0.005,-1,0,0.0009,0.0,-10.546871611594685,-10.546871611594685,0.0,WELD_FOUND,0.3896,0.0779,False,False,False,False,False,vertical
2.463,0.01,0.1,0.025,-0.004999999999999999,-0.0074,0.0,0.0324,-0.005,-1,0,0.0009,0.0,-10.546871611594685,-10.546871611594685,0.0,WELD_FOUND,0.3896,0.0779,False,False,False,False,False,vertical
2.513,0.0,0.0,0.0,0.0,0.0005,0.0,-0.0005,0.0,0,0,0.0,0.0,-10.546871611594685,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
2.563,0.0,0.0,0.0,0.0,0.0005,0.0,-0.0005,0.0,0,0,0.0,0.0,-10.546871611594685,nan,nan,NO_WELD,0.0,0.0,False,False,False,False,False,vertical
