time_sec,best_angle_rad,best_angle_deg,detected,weld_status,cmd_linear_x,cmd_angular_z,weld_found_count,no_weld_count,t_junction_count,timeout_count,error_count,unknown_status_count
0.02657008171081543,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.04594898223876953,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.06597375869750977,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.08591985702514648,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.10593390464782715,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.12590909004211426,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.14595890045166016,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.16600394248962402,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.18592214584350586,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.20592784881591797,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.2259218692779541,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.24592947959899902,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.2659599781036377,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.28592395782470703,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.30591654777526855,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.3259122371673584,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.3459506034851074,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.3659498691558838,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.38591694831848145,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.40592384338378906,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.42594480514526367,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.4459514617919922,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.46604061126708984,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.48597264289855957,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.5059454441070557,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
0.5259225368499756,nan,nan,0,UNKNOWN,0.0,0.0,0,0,0,0,0,0
