time_sec,cmd_linear_x,cmd_angular_z,target_right_speed_mps,actual_right_speed_mps,error_mps,abs_error_mps,squared_error,right_encoder_ticks,best_angle_rad,best_angle_deg,detected,weld_status,weld_found_count,no_weld_count,t_junction_count,unknown_status_count
0.10325932502746582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,UNKNOWN,0,0,0,0
0.10549736022949219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,UNKNOWN,0,0,0,0
0.12546348571777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,0,UNKNOWN,0,0,0,0
0.1455366611480713,0.03999998861635139,-0.00030374964722517474,0.03995442616926761,0.0,0.03995442616926761,0.03995442616926761,0.0015963561705154563,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,1,0,0,0
0.16549396514892578,0.03999998861635139,-0.00030374964722517474,0.03995442616926761,0.0,0.03995442616926761,0.03995442616926761,0.0015963561705154563,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,1,0,0,0
0.18551254272460938,0.03999998861635139,-0.00030374964722517474,0.03995442616926761,0.0,0.03995442616926761,0.03995442616926761,0.0015963561705154563,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,1,0,0,0
0.20555949211120605,0.03999998861635139,-0.00030374964722517474,0.03995442616926761,0.0,0.03995442616926761,0.03995442616926761,0.0015963561705154563,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,1,0,0,0
0.22549724578857422,0.03999998861635139,-0.00030374964722517474,0.03995442616926761,0.0,0.03995442616926761,0.03995442616926761,0.0015963561705154563,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,1,0,0,0
0.2454977035522461,0.03765626131842783,0.01288738693576489,0.039589369358792564,0.0,0.039589369358792564,0.039589369358792564,0.0015673181662269036,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,2,0,0,0
0.26549792289733887,0.03765626131842783,0.01288738693576489,0.039589369358792564,0.0,0.039589369358792564,0.039589369358792564,0.0015673181662269036,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,2,0,0,0
0.28551506996154785,0.03765626131842783,0.01288738693576489,0.039589369358792564,0.0,0.039589369358792564,0.039589369358792564,0.0015673181662269036,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,2,0,0,0
0.30549097061157227,0.03765626131842783,0.01288738693576489,0.039589369358792564,0.0,0.039589369358792564,0.039589369358792564,0.0015673181662269036,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,2,0,0,0
0.32548999786376953,0.03765626131842783,0.01288738693576489,0.039589369358792564,0.0,0.039589369358792564,0.039589369358792564,0.0015673181662269036,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,2,0,0,0
0.3455219268798828,0.0341406361316619,0.03159838282408806,0.03888039355527511,0.0,0.03888039355527511,0.03888039355527511,0.0015116850030130783,0,-0.030679557472467422,-1.7578091605014305,1,WELD_FOUND,3,0,0,0
0.3655087947845459,0.0341406361316619,0.03159838282408806,0.03888039355527511,0.0,0.03888039355527511,0.03888039355527511,0.0015116850030130783,0,-0.030679557472467422,-1.7578091605014305,1,WELD_FOUND,3,0,0,0
0.3855125904083252,0.0341406361316619,0.03159838282408806,0.03888039355527511,0.0,0.03888039355527511,0.03888039355527511,0.0015116850030130783,0,-0.030679557472467422,-1.7578091605014305,1,WELD_FOUND,3,0,0,0
0.4054880142211914,0.0341406361316619,0.03159838282408806,0.03888039355527511,0.0,0.03888039355527511,0.03888039355527511,0.0015116850030130783,0,-0.030679557472467422,-1.7578091605014305,1,WELD_FOUND,3,0,0,0
0.4255549907684326,0.0341406361316619,0.03159838282408806,0.03888039355527511,0.0,0.03888039355527511,0.03888039355527511,0.0015116850030130783,0,-0.030679557472467422,-1.7578091605014305,1,WELD_FOUND,3,0,0,0
0.44553279876708984,0.03999998861635139,-0.0015348778399814026,0.03976975694035418,0.0,0.03976975694035418,0.03976975694035418,0.0015816335670948494,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,4,0,0,0
0.46552252769470215,0.03999998861635139,-0.0015348778399814026,0.03976975694035418,0.0,0.03976975694035418,0.03976975694035418,0.0015816335670948494,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,4,0,0,0
0.4855053424835205,0.03999998861635139,-0.0015348778399814026,0.03976975694035418,0.0,0.03976975694035418,0.03976975694035418,0.0015816335670948494,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,4,0,0,0
0.5054893493652344,0.03999998861635139,-0.0015348778399814026,0.03976975694035418,0.0,0.03976975694035418,0.03976975694035418,0.0015816335670948494,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,4,0,0,0
0.5255005359649658,0.03999998861635139,-0.0015348778399814026,0.03976975694035418,0.0,0.03976975694035418,0.03976975694035418,0.0015816335670948494,0,5.960464477539063e-08,3.4150945850063755e-06,1,WELD_FOUND,4,0,0,0
0.5454976558685303,0.03765626131842783,0.01288512780431669,0.03958903048907533,0.0,0.03958903048907533,0.03958903048907533,0.0015672913350649363,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,5,0,0,0
0.5655193328857422,0.03765626131842783,0.01288512780431669,0.03958903048907533,0.0,0.03958903048907533,0.03958903048907533,0.0015672913350649363,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,5,0,0,0
0.5855052471160889,0.03765626131842783,0.01288512780431669,0.03958903048907533,0.0,0.03958903048907533,0.03958903048907533,0.0015672913350649363,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,5,0,0,0
0.6054987907409668,0.03765626131842783,0.01288512780431669,0.03958903048907533,0.0,0.03958903048907533,0.03958903048907533,0.0015672913350649363,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,5,0,0,0
0.6255207061767578,0.03765626131842783,0.01288512780431669,0.03958903048907533,0.0,0.03958903048907533,0.03958903048907533,0.0015672913350649363,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,5,0,0,0
0.6454839706420898,0.036484386374752195,0.018714052545056235,0.03929149425651063,0.0,0.03929149425651063,0.03929149425651063,0.0015438215209094077,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,6,0,0,0
0.6654949188232422,0.036484386374752195,0.018714052545056235,0.03929149425651063,0.0,0.03929149425651063,0.03929149425651063,0.0015438215209094077,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,6,0,0,0
0.6854903697967529,0.036484386374752195,0.018714052545056235,0.03929149425651063,0.0,0.03929149425651063,0.03929149425651063,0.0015438215209094077,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,6,0,0,0
0.7055530548095703,0.036484386374752195,0.018714052545056235,0.03929149425651063,0.0,0.03929149425651063,0.03929149425651063,0.0015438215209094077,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,6,0,0,0
0.7255592346191406,0.036484386374752195,0.018714052545056235,0.03929149425651063,0.0,0.03929149425651063,0.03929149425651063,0.0015438215209094077,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,6,0,0,0
0.7454836368560791,0.03765626131842783,0.011964418897285398,0.039450924153020636,0.0,0.039450924153020636,0.039450924153020636,0.001556375416527387,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,7,0,0,0
0.765512228012085,0.03765626131842783,0.011964418897285398,0.039450924153020636,0.0,0.039450924153020636,0.039450924153020636,0.001556375416527387,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,7,0,0,0
0.7855198383331299,0.03765626131842783,0.011964418897285398,0.039450924153020636,0.0,0.039450924153020636,0.039450924153020636,0.001556375416527387,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,7,0,0,0
0.8055992126464844,0.03765626131842783,0.011964418897285398,0.039450924153020636,0.0,0.039450924153020636,0.039450924153020636,0.001556375416527387,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,7,0,0,0
0.825608491897583,0.03765626131842783,0.011964418897285398,0.039450924153020636,0.0,0.039450924153020636,0.039450924153020636,0.001556375416527387,0,-0.012271787039935589,-0.7031216044716506,1,WELD_FOUND,7,0,0,0
0.845557689666748,0.036484386374752195,0.01871424997420747,0.03929152387088332,0.0,0.03929152387088332,0.03929152387088332,0.0015438238480961937,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,8,0,0,0
0.8655343055725098,0.036484386374752195,0.01871424997420747,0.03929152387088332,0.0,0.03929152387088332,0.03929152387088332,0.0015438238480961937,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,8,0,0,0
0.8855330944061279,0.036484386374752195,0.01871424997420747,0.03929152387088332,0.0,0.03929152387088332,0.03929152387088332,0.0015438238480961937,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,8,0,0,0
0.9055180549621582,0.036484386374752195,0.01871424997420747,0.03929152387088332,0.0,0.03929152387088332,0.03929152387088332,0.0015438238480961937,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,8,0,0,0
0.9255588054656982,0.036484386374752195,0.01871424997420747,0.03929152387088332,0.0,0.03929152387088332,0.03929152387088332,0.0015438238480961937,0,-0.018407709896564484,-1.0546840875743422,1,WELD_FOUND,8,0,0,0
0.9455628395080566,0.03882811358374099,-0.007365328524094072,0.03772331430512688,0.0,0.03772331430512688,0.03772331430512688,0.0014230484421633904,0,0.0061359829269349575,0.35156592487770283,1,WELD_FOUND,9,0,0,0
0.9655053615570068,0.03882811358374099,-0.007365328524094072,0.03772331430512688,0.0,0.03772331430512688,0.03772331430512688,0.0014230484421633904,0,0.0061359829269349575,0.35156592487770283,1,WELD_FOUND,9,0,0,0
0.9854841232299805,0.03882811358374099,-0.007365328524094072,0.03772331430512688,0.0,0.03772331430512688,0.03772331430512688,0.0014230484421633904,0,0.0061359829269349575,0.35156592487770283,1,WELD_FOUND,9,0,0,0
1.0054967403411865,0.03882811358374099,-0.007365328524094072,0.03772331430512688,0.0,0.03772331430512688,0.03772331430512688,0.0014230484421633904,0,0.0061359829269349575,0.35156592487770283,1,WELD_FOUND,9,0,0,0
1.025515079498291,0.03882811358374099,-0.007365328524094072,0.03772331430512688,0.0,0.03772331430512688,0.03772331430512688,0.0014230484421633904,0,0.0061359829269349575,0.35156592487770283,1,WELD_FOUND,9,0,0,0
1.045497179031372,0.03531251125320705,0.02607586270233014,0.03922389065855657,0.0,0.03922389065855657,0.03922389065855657,0.0015385135983944011,0,-0.024543633684515953,-1.4062466240378864,1,WELD_FOUND,10,0,0,0
1.0655286312103271,0.03531251125320705,0.02607586270233014,0.03922389065855657,0.0,0.03922389065855657,0.03922389065855657,0.0015385135983944011,0,-0.024543633684515953,-1.4062466240378864,1,WELD_FOUND,10,0,0,0
1.0854918956756592,0.03531251125320705,0.02607586270233014,0.03922389065855657,0.0,0.03922389065855657,0.03922389065855657,0.0015385135983944011,0,-0.024543633684515953,-1.4062466240378864,1,WELD_FOUND,10,0,0,0
