t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.115,0.026013801643259032,0.06307631579013118,0.03547524901177871,0.016552354274739355,0.0,0.0,0.0355,0.0166,0,0,0.0,0.0,nan,nan,nan,UNKNOWN
2.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD
2.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0009,0.0,nan,nan,nan,NO_WELD
2.265,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,1,0,0.0009,0.0,nan,nan,nan,NO_WELD
2.315,0.0,0.0,0.0,0.0,0.0025,0.0,-0.0025,0.0,1,1,0.0009,0.0009,nan,nan,nan,NO_WELD
2.365,0.02421615465445527,0.05,0.03171615465445527,0.01671615465445527,0.0025,0.0,0.0292,0.0167,1,1,0.0009,0.0009,nan,-1.7578091605014305,nan,WELD_FOUND
2.415,0.02421615465445527,0.05,0.03171615465445527,0.01671615465445527,0.002,0.0025,0.0297,0.0142,1,1,0.0009,0.0009,nan,-1.7578091605014305,nan,WELD_FOUND
2.465,0.0,0.0,0.0,0.0,0.002,0.0025,-0.002,-0.0025,1,1,0.0009,0.0009,nan,nan,nan,NO_WELD
2.515,0.0,0.0,0.0,0.0,0.0123,0.0126,-0.0123,-0.0126,4,4,0.0037,0.0037,nan,nan,nan,NO_WELD
2.565,0.022266367722979248,0.05,0.029766367722979248,0.014766367722979248,0.0123,0.0126,0.0175,0.0022,4,4,0.0037,0.0037,nan,-2.1093715902432693,nan,WELD_FOUND
2.615,0.022266367722979248,0.05,0.029766367722979248,0.014766367722979248,0.0123,0.0126,0.0175,0.0022,6,4,0.0056,0.0037,nan,-2.1093715902432693,nan,WELD_FOUND
2.665,0.0,0.0,0.0,0.0,0.0123,0.0101,-0.0123,-0.0101,6,4,0.0056,0.0037,nan,nan,nan,NO_WELD
2.715,0.0,0.0,0.0,0.0,0.0123,0.0101,-0.0123,-0.0101,9,6,0.0083,0.0056,nan,nan,nan,NO_WELD
2.765,0.0251106370667539,0.05,0.0326106370667539,0.0176106370667539,0.0123,0.0101,0.0203,0.0075,9,6,0.0083,0.0056,nan,-1.4062466240378864,nan,WELD_FOUND
2.815,0.0251106370667539,0.05,0.0326106370667539,0.0176106370667539,0.0148,0.0135,0.0178,0.0041,9,7,0.0083,0.0065,nan,-1.4062466240378864,nan,WELD_FOUND
2.865,0.0,0.0,0.0,0.0,0.0148,0.0135,-0.0148,-0.0135,9,7,0.0083,0.0065,nan,nan,nan,NO_WELD
2.915,0.0,0.0,0.0,0.0,0.0163,0.0155,-0.0163,-0.0155,11,9,0.0102,0.0083,nan,nan,nan,NO_WELD
2.965,0.02741471696533725,0.0451993145478206,0.03419461414751034,0.02063481978316416,0.0163,0.0155,0.0179,0.0051,11,9,0.0102,0.0083,nan,-1.0546840875743422,nan,WELD_FOUND
3.015,0.02741471696533725,0.0451993145478206,0.03419461414751034,0.02063481978316416,0.0163,0.0155,0.0179,0.0051,13,9,0.012,0.0083,nan,-1.0546840875743422,nan,WELD_FOUND
3.067,0.0,0.0,0.0,0.0,0.0147,0.0124,-0.0147,-0.0124,13,9,0.012,0.0083,nan,nan,nan,NO_WELD
3.115,0.0,0.0,0.0,0.0,0.0147,0.0124,-0.0147,-0.0124,16,11,0.0148,0.0102,nan,nan,nan,NO_WELD
3.165,0.0,0.0,0.0,0.0,0.0147,0.0124,-0.0147,-0.0124,16,11,0.0148,0.0102,nan,nan,nan,NO_WELD
3.215,0.0,0.0,0.0,0.0,0.0163,0.0149,-0.0163,-0.0149,16,12,0.0148,0.0111,nan,nan,nan,NO_WELD
3.265,0.0,0.0,0.0,0.0,0.0163,0.0149,-0.0163,-0.0149,16,12,0.0148,0.0111,nan,nan,nan,NO_WELD
3.315,0.0,0.0,0.0,0.0,0.013,0.0119,-0.013,-0.0119,16,12,0.0148,0.0111,nan,nan,nan,NO_WELD
3.365,0.0,0.0,0.0,0.0,0.013,0.0119,-0.013,-0.0119,16,12,0.0148,0.0111,nan,0.35156592487770283,nan,WELD_FOUND
3.415,0.0,0.0,0.0,0.0,0.0104,0.0095,-0.0104,-0.0095,16,12,0.0148,0.0111,nan,0.35156592487770283,nan,WELD_FOUND
3.465,0.03258234416615065,0.017175793939051744,0.03515871325700841,0.030005975075292887,0.0104,0.0095,0.0248,0.0205,16,12,0.0148,0.0111,nan,-0.35155909468853286,nan,WELD_FOUND
3.515,0.03258234416615065,0.017175793939051744,0.03515871325700841,0.030005975075292887,0.0104,0.0095,0.0248,0.0205,16,12,0.0148,0.0111,nan,-0.35155909468853286,nan,WELD_FOUND
3.565,0.0,0.0,0.0,0.0,0.0083,0.0076,-0.0083,-0.0076,16,12,0.0148,0.0111,nan,nan,nan,NO_WELD
3.615,0.0,0.0,0.0,0.0,0.0083,0.0076,-0.0083,-0.0076,19,15,0.0176,0.0139,nan,nan,nan,NO_WELD
3.665,0.03353898717849688,-0.016547370086086984,0.031056881665583836,0.036021092691409934,0.0083,0.0076,0.0227,0.0284,19,15,0.0176,0.0139,nan,0.35156592487770283,nan,WELD_FOUND
3.715,0.03353898717849688,-0.016547370086086984,0.031056881665583836,0.036021092691409934,0.0174,0.0169,0.0137,0.0191,21,17,0.0195,0.0158,nan,0.35156592487770283,nan,WELD_FOUND
3.765,0.035,0.0,0.035,0.035,0.0174,0.0169,0.0176,0.0181,21,17,0.0195,0.0158,nan,3.4150945850063755e-06,nan,WELD_FOUND
3.815,0.035,0.0,0.035,0.035,0.0178,0.0139,0.0172,0.0211,23,18,0.0213,0.0167,nan,3.4150945850063755e-06,nan,WELD_FOUND
3.865,0.035,0.0,0.035,0.035,0.0178,0.0139,0.0172,0.0211,23,18,0.0213,0.0167,nan,3.4150945850063755e-06,nan,WELD_FOUND
3.915,0.035,0.0,0.035,0.035,0.0178,0.0139,0.0172,0.0211,27,23,0.025,0.0213,nan,3.4150945850063755e-06,nan,WELD_FOUND
3.965,0.035,0.0,0.035,0.035,0.0206,0.0207,0.0144,0.0143,27,23,0.025,0.0213,nan,0.17578466998614392,nan,WELD_FOUND
4.015,0.035,0.0,0.035,0.035,0.0206,0.0207,0.0144,0.0143,32,27,0.0297,0.025,nan,0.17578466998614392,nan,WELD_FOUND
4.066,0.0,0.0,0.0,0.0,0.0309,0.0272,-0.0309,-0.0272,32,27,0.0297,0.025,nan,nan,nan,NO_WELD
4.115,0.0,0.0,0.0,0.0,0.0309,0.0272,-0.0309,-0.0272,37,32,0.0343,0.0297,nan,nan,nan,NO_WELD
4.165,0.024018827222600615,-0.05,0.016518827222600615,0.03151882722260062,0.037,0.0349,-0.0205,-0.0033,37,32,0.0343,0.0297,nan,2.109378420432439,nan,WELD_FOUND
4.215,0.024018827222600615,-0.05,0.016518827222600615,0.03151882722260062,0.037,0.0349,-0.0205,-0.0033,39,33,0.0361,0.0306,nan,2.109378420432439,nan,WELD_FOUND
4.265,0.0,0.0,0.0,0.0,0.037,0.0349,-0.037,-0.0349,39,33,0.0361,0.0306,nan,nan,nan,NO_WELD
4.315,0.0,0.0,0.0,0.0,0.0296,0.0259,-0.0296,-0.0259,40,34,0.0371,0.0315,nan,nan,nan,NO_WELD
