t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD
2.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,NO_WELD
2.211,0.019893093376186093,-0.05,0.012393093376186094,0.027393093376186093,0.0,0.0,0.0124,0.0274,0,0,0.0,0.0,2.4609410636176894,2.4609410636176894,0.0,WELD_FOUND
2.261,0.019893093376186093,-0.05,0.012393093376186094,0.027393093376186093,0.0,0.0,0.0124,0.0274,0,0,0.0,0.0,2.4609410636176894,2.4609410636176894,0.0,WELD_FOUND
2.312,0.020642141184847872,-0.09759327247183032,0.006003150314073325,0.035281132055622416,0.0,0.0,0.006,0.0353,1,0,0.0009,0.0,2.109378420432439,2.2851597420250642,-0.17578132159262516,WELD_FOUND
2.361,0.020642141184847872,-0.09759327247183032,0.006003150314073325,0.035281132055622416,0.0,0.0,0.006,0.0353,1,0,0.0009,0.0,2.109378420432439,2.2851597420250642,-0.17578132159262516,WELD_FOUND
2.411,0.0,0.0,0.0,0.0,0.0148,0.0,-0.0148,0.0,6,0,0.0056,0.0,2.109378420432439,nan,nan,NO_WELD
2.461,0.0,0.0,0.0,0.0,0.0148,0.0,-0.0148,0.0,6,0,0.0056,0.0,2.109378420432439,nan,nan,NO_WELD
2.512,0.024760333971451023,-0.05,0.017260333971451023,0.03226033397145102,0.02,0.0,-0.0028,0.0323,9,0,0.0083,0.0,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND
2.561,0.024760333971451023,-0.05,0.017260333971451023,0.03226033397145102,0.02,0.0,-0.0028,0.0323,9,0,0.0083,0.0,1.4062534542270564,1.4062534542270564,0.0,WELD_FOUND
2.612,0.02479346331313481,-0.06894395167586855,0.01445187056175453,0.03513505606451509,0.02,0.0,-0.0056,0.0351,11,0,0.0102,0.0,1.7578159906906006,1.5820346690979756,0.17578132159262494,WELD_FOUND
2.661,0.02479346331313481,-0.06894395167586855,0.01445187056175453,0.03513505606451509,0.017,0.0,-0.0025,0.0351,11,0,0.0102,0.0,1.7578159906906006,1.5820346690979756,0.17578132159262494,WELD_FOUND
2.712,0.02397839711766004,-0.07876973906457706,0.012162936257973482,0.0357938579773466,0.017,0.0,-0.0048,0.0358,14,0,0.013,0.0,1.7578159906906006,1.7578159906906006,0.0,WELD_FOUND
2.761,0.02397839711766004,-0.07876973906457706,0.012162936257973482,0.0357938579773466,0.0213,0.0,-0.0091,0.0358,14,0,0.013,0.0,1.7578159906906006,1.7578159906906006,0.0,WELD_FOUND
2.812,0.024635966854042353,-0.06730018903933425,0.014540938498142215,0.034730995209942495,0.0213,0.0,-0.0068,0.0347,16,0,0.0148,0.0,1.054690917763512,1.5820346690979756,-0.5273437513344637,WELD_FOUND
2.861,0.024635966854042353,-0.06730018903933425,0.014540938498142215,0.034730995209942495,0.0202,0.0,-0.0056,0.0347,16,0,0.0148,0.0,1.054690917763512,1.5820346690979756,-0.5273437513344637,WELD_FOUND
2.912,0.0,0.0,0.0,0.0,0.0202,0.0,-0.0202,0.0,19,0,0.0176,0.0,1.054690917763512,nan,nan,NO_WELD
2.961,0.0,0.0,0.0,0.0,0.0202,0.0,-0.0202,0.0,19,0,0.0176,0.0,1.054690917763512,nan,nan,NO_WELD
3.012,0.0,0.0,0.0,0.0,0.022,0.0,-0.022,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.063,0.0,0.0,0.0,0.0,0.022,0.0,-0.022,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.112,0.0,0.0,0.0,0.0,0.0176,0.0,-0.0176,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.161,0.0,0.0,0.0,0.0,0.0176,0.0,-0.0176,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.212,0.0,0.0,0.0,0.0,0.0176,0.0,-0.0176,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.261,0.0,0.0,0.0,0.0,0.0141,0.0,-0.0141,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.312,0.0,0.0,0.0,0.0,0.0141,0.0,-0.0141,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.361,0.0,0.0,0.0,0.0,0.0141,0.0,-0.0141,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.412,0.0,0.0,0.0,0.0,0.0113,0.0,-0.0113,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.462,0.0,0.0,0.0,0.0,0.0113,0.0,-0.0113,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.512,0.0,0.0,0.0,0.0,0.009,0.0,-0.009,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.561,0.0,0.0,0.0,0.0,0.009,0.0,-0.009,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.612,0.0,0.0,0.0,0.0,0.009,0.0,-0.009,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.661,0.0,0.0,0.0,0.0,0.0072,0.0,-0.0072,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.712,0.0,0.0,0.0,0.0,0.0072,0.0,-0.0072,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.761,0.0,0.0,0.0,0.0,0.0072,0.0,-0.0072,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.812,0.0,0.0,0.0,0.0,0.0058,0.0,-0.0058,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.861,0.0,0.0,0.0,0.0,0.0058,0.0,-0.0058,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.912,0.0,0.0,0.0,0.0,0.0058,0.0,-0.0058,0.0,20,0,0.0185,0.0,1.054690917763512,nan,nan,NO_WELD
3.961,0.0,0.0,0.0,0.0,0.0046,0.0,-0.0046,0.0,20,0,0.0185,0.0,-2.8124966631703576,nan,nan,NO_WELD
4.012,0.0,0.0,0.0,0.0,0.0046,0.0,-0.0046,0.0,20,0,0.0185,0.0,-2.8124966631703576,nan,nan,NO_WELD
4.063,0.0,0.0,0.0,0.0,0.0037,0.0,-0.0037,0.0,20,0,0.0185,0.0,-1.0546840875743422,nan,nan,NO_WELD
4.112,0.0,0.0,0.0,0.0,0.0037,0.0,-0.0037,0.0,20,0,0.0185,0.0,-1.0546840875743422,nan,nan,NO_WELD
4.161,0.0,0.0,0.0,0.0,0.0037,0.0,-0.0037,0.0,20,0,0.0185,0.0,-1.0546840875743422,nan,nan,NO_WELD
4.212,0.0,0.0,0.0,0.0,0.003,0.0,-0.003,0.0,20,0,0.0185,0.0,-1.0546840875743422,nan,nan,NO_WELD
4.261,0.0,0.0,0.0,0.0,0.003,0.0,-0.003,0.0,20,0,0.0185,0.0,4.5703160689555435,nan,nan,NO_WELD
4.311,0.0,0.0,0.0,0.0,0.003,0.0,-0.003,0.0,20,0,0.0185,0.0,4.5703160689555435,nan,nan,NO_WELD
4.361,0.0,0.0,0.0,0.0,0.0024,0.0,-0.0024,0.0,20,0,0.0185,0.0,-0.7031216044716506,nan,nan,NO_WELD
4.411,0.0,0.0,0.0,0.0,0.0024,0.0,-0.0024,0.0,20,0,0.0185,0.0,-0.7031216044716506,nan,nan,NO_WELD
4.461,0.0,0.0,0.0,0.0,0.0024,0.0,-0.0024,0.0,20,0,0.0185,0.0,-0.7031216044716506,nan,nan,NO_WELD
4.511,0.0,0.0,0.0,0.0,0.0019,0.0,-0.0019,0.0,20,0,0.0185,0.0,-0.7031216044716506,nan,nan,NO_WELD
4.561,0.0,0.0,0.0,0.0,0.0019,0.0,-0.0019,0.0,20,0,0.0185,0.0,-1.0546840875743422,nan,nan,NO_WELD
4.611,0.0,0.0,0.0,0.0,0.0015,0.0,-0.0015,0.0,20,0,0.0185,0.0,-1.0546840875743422,nan,nan,NO_WELD
4.661,0.0,0.0,0.0,0.0,0.0015,0.0,-0.0015,0.0,20,0,0.0185,0.0,-7.382809530474727,nan,nan,NO_WELD
4.711,0.0,0.0,0.0,0.0,0.0015,0.0,-0.0015,0.0,20,0,0.0185,0.0,-7.382809530474727,nan,nan,NO_WELD
4.761,0.0,0.0,0.0,0.0,0.0012,0.0,-0.0012,0.0,20,0,0.0185,0.0,-1.0546840875743422,nan,nan,NO_WELD
4.811,0.0,0.0,0.0,0.0,0.0012,0.0,-0.0012,0.0,20,0,0.0185,0.0,-1.0546840875743422,nan,nan,NO_WELD
4.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-0.7031216044716506,nan,nan,NO_WELD
4.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-0.7031216044716506,nan,nan,NO_WELD
4.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,3.5156285662866162,nan,nan,NO_WELD
5.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,3.5156285662866162,nan,nan,NO_WELD
5.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-0.7031216044716506,nan,nan,NO_WELD
5.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-0.7031216044716506,nan,nan,NO_WELD
5.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-6.6796842441042275,nan,nan,NO_WELD
5.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-6.6796842441042275,nan,nan,NO_WELD
5.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-3.5156217360974464,nan,nan,NO_WELD
5.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-3.5156217360974464,nan,nan,NO_WELD
5.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-1.7578091605014305,nan,nan,NO_WELD
5.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-1.7578091605014305,nan,nan,NO_WELD
5.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-0.35155909468853286,nan,nan,NO_WELD
5.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-0.35155909468853286,nan,nan,NO_WELD
5.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0185,0.0,-1.7578091605014305,nan,nan,NO_WELD
