t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld
2.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.5156217360974464,nan,nan,NO_WELD
2.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.5156217360974464,nan,nan,NO_WELD
2.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.812503493359528,nan,nan,NO_WELD
2.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.812503493359528,nan,nan,NO_WELD
2.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.5156285662866162,nan,nan,NO_WELD
2.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.5156285662866162,nan,nan,NO_WELD
2.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.164059092912196,nan,nan,NO_WELD
2.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.164059092912196,nan,nan,NO_WELD
2.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.164059092912196,nan,nan,NO_WELD
2.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.164059092912196,nan,nan,NO_WELD
2.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-6.6796842441042275,nan,nan,NO_WELD
2.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-6.6796842441042275,nan,nan,NO_WELD
2.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.4062466240378864,nan,nan,NO_WELD
2.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.4062466240378864,nan,nan,NO_WELD
2.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.5703160689555435,nan,nan,NO_WELD
2.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.5703160689555435,nan,nan,NO_WELD
2.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.5156217360974464,nan,nan,NO_WELD
2.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.5156217360974464,nan,nan,NO_WELD
3.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.8671912094718666,nan,nan,NO_WELD
3.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.8671912094718666,nan,nan,NO_WELD
3.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.35155909468853286,nan,nan,NO_WELD
3.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-0.35155909468853286,nan,nan,NO_WELD
3.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.218753425770293,nan,nan,NO_WELD
3.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.218753425770293,nan,nan,NO_WELD
3.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-8.085933963071582,nan,nan,NO_WELD
3.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-8.085933963071582,nan,nan,NO_WELD
3.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-7.031246887289478,nan,nan,NO_WELD
3.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-7.031246887289478,nan,nan,NO_WELD
3.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-2.1093715902432693,nan,nan,NO_WELD
3.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-2.1093715902432693,nan,nan,NO_WELD
3.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.1640659231013664,nan,nan,NO_WELD
3.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.1640659231013664,nan,nan,NO_WELD
3.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.5703160689555435,nan,nan,NO_WELD
3.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.5703160689555435,nan,nan,NO_WELD
3.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.164059092912196,nan,nan,NO_WELD
3.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.164059092912196,nan,nan,NO_WELD
3.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.4062466240378864,nan,nan,NO_WELD
3.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.4062466240378864,nan,nan,NO_WELD
4.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.8671912094718666,nan,nan,NO_WELD
4.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.8671912094718666,nan,nan,NO_WELD
4.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.5156285662866162,nan,nan,NO_WELD
4.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.5156285662866162,nan,nan,NO_WELD
4.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.5156285662866162,nan,nan,NO_WELD
4.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.5156285662866162,nan,nan,NO_WELD
4.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.218753425770293,nan,nan,NO_WELD
4.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.218753425770293,nan,nan,NO_WELD
4.414,0.010318513656864835,-0.05,0.002818513656864835,0.017818513656864834,0.0,0.0,0.0028,0.0178,0,0,0.0,0.0,4.5703160689555435,4.5703160689555435,0.0,WELD_FOUND
4.464,0.010318513656864835,-0.05,0.002818513656864835,0.017818513656864834,0.0,0.0,0.0028,0.0178,0,0,0.0,0.0,4.5703160689555435,4.5703160689555435,0.0,WELD_FOUND
4.514,0.010859919778869876,-0.1,-0.004140080221130124,0.025859919778869873,0.0,0.0,-0.0041,0.0259,0,0,0.0,0.0,4.218753425770293,4.394534747362918,-0.17578132159262516,WELD_FOUND
4.564,0.010859919778869876,-0.1,-0.004140080221130124,0.025859919778869873,0.0,0.0,-0.0041,0.0259,0,0,0.0,0.0,4.218753425770293,4.394534747362918,-0.17578132159262516,WELD_FOUND
4.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0028,0.0,4.218753425770293,nan,nan,NO_WELD
4.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0028,0.0,4.218753425770293,nan,nan,NO_WELD
4.714,0.0,0.0,0.0,0.0,0.0173,0.0,-0.0173,0.0,7,0,0.0065,0.0,4.218753425770293,nan,nan,NO_WELD
4.764,0.0,0.0,0.0,0.0,0.0173,0.0,-0.0173,0.0,7,0,0.0065,0.0,4.218753425770293,nan,nan,NO_WELD
4.814,0.0,0.0,0.0,0.0,0.0173,0.0,-0.0173,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
4.864,0.0,0.0,0.0,0.0,0.0129,0.0,-0.0129,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
4.914,0.0,0.0,0.0,0.0,0.0129,0.0,-0.0129,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
4.964,0.0,0.0,0.0,0.0,0.0103,0.0,-0.0103,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
5.014,0.0,0.0,0.0,0.0,0.0103,0.0,-0.0103,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
5.065,0.0,0.0,0.0,0.0,0.0082,0.0,-0.0082,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
5.114,0.0,0.0,0.0,0.0,0.0082,0.0,-0.0082,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
5.164,0.0,0.0,0.0,0.0,0.0082,0.0,-0.0082,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
5.214,0.0,0.0,0.0,0.0,0.0066,0.0,-0.0066,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
5.264,0.0,0.0,0.0,0.0,0.0066,0.0,-0.0066,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
5.314,0.0,0.0,0.0,0.0,0.0053,0.0,-0.0053,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
5.364,0.0,0.0,0.0,0.0,0.0053,0.0,-0.0053,0.0,8,0,0.0074,0.0,4.218753425770293,nan,nan,NO_WELD
5.414,0.011697984183214948,-0.05,0.0041979841832149485,0.019197984183214948,0.0042,0.0,-0.0,0.0192,8,0,0.0074,0.0,4.218753425770293,4.218753425770293,0.0,WELD_FOUND
5.464,0.011697984183214948,-0.05,0.0041979841832149485,0.019197984183214948,0.0042,0.0,-0.0,0.0192,8,0,0.0074,0.0,4.218753425770293,4.218753425770293,0.0,WELD_FOUND
5.514,0.0,0.0,0.0,0.0,0.0042,0.0,-0.0042,0.0,9,0,0.0083,0.0,4.218753425770293,nan,nan,NO_WELD
5.564,0.0,0.0,0.0,0.0,0.005,0.0,-0.005,0.0,9,0,0.0083,0.0,4.218753425770293,nan,nan,NO_WELD
5.614,0.0,0.0,0.0,0.0,0.005,0.0,-0.005,0.0,10,0,0.0093,0.0,4.218753425770293,nan,nan,NO_WELD
5.664,0.0,0.0,0.0,0.0,0.0067,0.0,-0.0067,0.0,10,0,0.0093,0.0,4.218753425770293,nan,nan,NO_WELD
5.714,0.0,0.0,0.0,0.0,0.0067,0.0,-0.0067,0.0,9,0,0.0083,0.0,4.218753425770293,nan,nan,NO_WELD
5.764,0.0,0.0,0.0,0.0,0.0067,0.0,-0.0067,0.0,9,0,0.0083,0.0,4.218753425770293,nan,nan,NO_WELD
5.814,0.0,0.0,0.0,0.0,0.0016,0.0,-0.0016,0.0,9,0,0.0083,0.0,4.218753425770293,nan,nan,NO_WELD
5.864,0.0,0.0,0.0,0.0,0.0016,0.0,-0.0016,0.0,9,0,0.0083,0.0,4.218753425770293,nan,nan,NO_WELD
